Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_PctRural, se_PctRural, t_PctRural, est_PctPov, se_PctPov, t_PctPov, est_PctBlack, se_PctBlack, t_PctBlack, y, yhat, residual, std_residual, localR2, influence, CooksD
  100, 13205, 766238.6, 3453930,        18.703792,         2.743232,         6.818159,        -0.066072,         0.024377,        -2.710476,        -0.376084,         0.142703,        -2.635428,         0.128400,         0.060834,         2.110661,         7.800000,        10.348551,        -2.548551,        -0.688157,         0.542703,         0.065218,         0.001976
  101, 13207, 790338.7, 3660608,        25.979778,         1.339185,        19.399696,        -0.138009,         0.015635,        -8.826765,        -0.267208,         0.090104,        -2.965537,         0.009781,         0.038797,         0.252108,        12.900000,        12.238686,         0.661314,         0.176343,         0.601412,         0.041491,         0.000080
  102, 13209, 920887.4, 3568473,        18.687533,         2.125727,         8.791127,        -0.087084,         0.019800,        -4.398202,        -0.204125,         0.102363,        -1.994123,         0.046965,         0.041954,         1.119441,        10.100000,         6.427709,         3.672291,         0.992285,         0.525070,         0.066531,         0.004196
  103, 13211, 825920.1, 3717990,        28.020536,         1.413213,        19.827533,        -0.164606,         0.017079,        -9.637685,        -0.164677,         0.104271,        -1.579310,        -0.038710,         0.039128,        -0.989332,        11.000000,        12.189318,        -1.189318,        -0.317289,         0.571275,         0.042400,         0.000267
  104, 13213, 707834.3, 3854188,        24.091596,         2.372270,        10.155505,        -0.104445,         0.028739,        -3.634251,        -0.455729,         0.170020,        -2.680437,         0.205191,         0.073723,         2.783286,         5.500000,         9.699592,        -4.199592,        -1.133095,         0.631376,         0.063776,         0.005230
  105, 13215, 700833.7, 3598228,        21.808601,         1.652950,        13.193749,        -0.099602,         0.018903,        -5.269181,        -0.364697,         0.112612,        -3.238536,         0.099305,         0.058194,         1.706428,        16.600000,        18.475120,        -1.875120,        -0.538287,         0.645326,         0.172955,         0.003623
  106, 13217, 793263.9, 3719734,        27.859070,         1.406541,        19.806792,        -0.165993,         0.017109,        -9.701871,        -0.186705,         0.107424,        -1.738024,        -0.019952,         0.038199,        -0.522324,         9.500000,        12.109133,        -2.609133,        -0.688765,         0.578190,         0.021977,         0.000637
  107, 13219, 830735.9, 3750903,        28.832443,         1.481796,        19.457774,        -0.177976,         0.018537,        -9.600983,        -0.120330,         0.117889,        -1.020704,        -0.051781,         0.040594,        -1.275561,        28.400000,        10.556938,        17.843062,         4.866312,         0.557477,         0.083700,         0.129354
  108, 13221, 863291.8, 3756777,        29.030992,         1.567298,        18.522953,        -0.175749,         0.019313,        -9.099909,        -0.112366,         0.121016,        -0.928522,        -0.065436,         0.042854,        -1.526964,        12.800000,         8.016853,         4.783147,         1.283999,         0.547215,         0.054206,         0.005650
  109, 13223, 695329.2, 3758093,        27.274120,         1.744758,        15.632036,        -0.144442,         0.020583,        -7.017471,        -0.468677,         0.136337,        -3.437638,         0.099586,         0.044417,         2.242072,         7.600000,        10.007867,        -2.407867,        -0.657937,         0.619379,         0.087160,         0.002472
  110, 13225, 798061.4, 3609091,        22.911456,         1.455086,        15.745774,        -0.107172,         0.016129,        -6.644700,        -0.303000,         0.083959,        -3.608887,         0.044849,         0.040208,         1.115426,        15.200000,        11.201480,         3.998520,         1.064377,         0.602027,         0.038153,         0.002687
  111, 13227, 733846.7, 3812828,        27.067149,         1.848969,        14.639047,        -0.152597,         0.021661,        -7.044803,        -0.314593,         0.139070,        -2.262122,         0.069847,         0.046673,         1.496519,         9.000000,         7.883990,         1.116010,         0.300089,         0.595538,         0.057383,         0.000328
  112, 13229, 953533.8, 3482044,        18.064377,         3.131710,         5.768216,        -0.085386,         0.026297,        -3.247049,        -0.255051,         0.148023,        -1.723054,         0.103870,         0.074305,         1.397887,         6.300000,         7.493293,        -1.193293,        -0.334030,         0.600348,         0.130194,         0.000999
  113, 13231, 744180.8, 3665561,        25.878567,         1.372431,        18.856011,        -0.139597,         0.016592,        -8.413549,        -0.318111,         0.101664,        -3.129042,         0.043434,         0.042207,         1.029080,         9.300000,         8.526615,         0.773385,         0.208625,         0.615574,         0.063391,         0.000176
  114, 13233, 668031.4, 3764766,        27.056985,         1.884015,        14.361346,        -0.128697,         0.023181,        -5.551864,        -0.619402,         0.157349,        -3.936472,         0.151702,         0.050552,         3.000892,         6.800000,        10.571742,        -3.771742,        -1.021007,         0.643279,         0.069910,         0.004686
  115, 13235, 833819.6, 3567447,        19.412028,         1.831515,        10.598894,        -0.084237,         0.017707,        -4.757349,        -0.265657,         0.087029,        -3.052496,         0.063344,         0.039466,         1.605038,        10.700000,        10.253356,         0.446644,         0.118679,         0.538114,         0.034680,         0.000030
  116, 13237, 840169.1, 3695254,        27.239131,         1.408450,        19.339797,        -0.150857,         0.016422,        -9.186250,        -0.198485,         0.094550,        -2.099265,        -0.031238,         0.039215,        -0.796596,        11.700000,        12.927678,        -1.227678,        -0.324666,         0.574894,         0.025475,         0.000165
  117, 13239, 686875.4, 3524124,        19.553040,         2.461852,         7.942410,        -0.073096,         0.022501,        -3.248588,        -0.316420,         0.131341,        -2.409151,         0.084088,         0.068300,         1.231144,         7.300000,         6.000066,         1.299934,         0.361955,         0.619147,         0.120915,         0.001078
  118, 13241, 824645.5, 3864805,        30.124548,         1.999281,        15.067687,        -0.193143,         0.024769,        -7.797799,        -0.123725,         0.159090,        -0.777704,        -0.034983,         0.053204,        -0.657519,        11.600000,         9.115350,         2.484650,         0.676215,         0.514212,         0.079848,         0.002373
  119, 13243, 712437.1, 3519627,        19.313328,         2.338038,         8.260484,        -0.073983,         0.021723,        -3.405788,        -0.316976,         0.120998,        -2.619688,         0.089673,         0.062608,         1.432302,         6.000000,         9.192126,        -3.192126,        -0.906941,         0.605231,         0.155693,         0.009070
  120, 13245, 954272.3, 3697862,        24.864332,         2.487806,         9.994480,        -0.119045,         0.023857,        -4.989919,        -0.183935,         0.123709,        -1.486838,        -0.046512,         0.051179,        -0.908802,        17.300000,        18.386537,        -1.086537,        -0.341191,         0.543252,         0.308818,         0.003110
  121, 13247, 777759, 3729605,        27.879124,         1.438940,        19.374767,        -0.167090,         0.017502,        -9.546728,        -0.205515,         0.111669,        -1.840400,        -0.007612,         0.038057,        -0.200024,        18.100000,        16.652079,         1.447921,         0.389372,         0.578975,         0.057549,         0.000554
  122, 13249, 752973.1, 3570222,        20.504909,         1.740140,        11.783482,        -0.088584,         0.018211,        -4.864341,        -0.312258,         0.093067,        -3.355177,         0.078859,         0.049053,         1.607638,         8.000000,         8.120892,        -0.120892,        -0.032584,         0.609678,         0.061800,         0.000004
  123, 13251, 1004028, 3641918,        21.528192,         2.675468,         8.046516,        -0.106300,         0.025539,        -4.162287,        -0.167044,         0.146753,        -1.138270,        -0.008355,         0.053691,        -0.155619,         8.600000,         8.899895,        -0.299895,        -0.082244,         0.586512,         0.093784,         0.000042
  124, 13253, 704495.6, 3422002,        18.260183,         3.617098,         5.048297,        -0.054520,         0.030333,        -1.797368,        -0.389261,         0.191659,        -2.031005,         0.131016,         0.083971,         1.560263,         7.800000,         7.438489,         0.361511,         0.107363,         0.479643,         0.227263,         0.000203
  125, 13255, 754916.2, 3685029,        26.693402,         1.380677,        19.333559,        -0.149572,         0.016612,        -9.003840,        -0.283639,         0.102632,        -2.763659,         0.024246,         0.039585,         0.612522,        11.100000,        14.956676,        -3.856676,        -1.019805,         0.603292,         0.025256,         0.001611
  126, 13257, 842085.9, 3827075,        30.349333,         1.723562,        17.608491,        -0.197305,         0.022823,        -8.645053,        -0.088128,         0.143846,        -0.612657,        -0.058904,         0.046942,        -1.254824,        13.100000,        15.429305,        -2.329305,        -0.633387,         0.520596,         0.078249,         0.002037
  127, 13259, 703256.8, 3552857,        20.003274,         2.037612,         9.817016,        -0.080452,         0.020482,        -3.927936,        -0.309448,         0.114431,        -2.704232,         0.079094,         0.061524,         1.285583,         8.000000,         7.260755,         0.739245,         0.209672,         0.610696,         0.152787,         0.000474
  128, 13261, 763457.1, 3551752,        19.629893,         1.883859,        10.420042,        -0.082134,         0.018735,        -4.383959,        -0.296321,         0.093675,        -3.163277,         0.079057,         0.049077,         1.610879,        15.900000,        12.230784,         3.669216,         0.985204,         0.590181,         0.054650,         0.003355
  129, 13263, 734217.9, 3623162,        23.611969,         1.438183,        16.417921,        -0.116012,         0.017068,        -6.796878,        -0.347525,         0.099473,        -3.493650,         0.072853,         0.047834,         1.523033,         7.100000,         8.142710,        -1.042710,        -0.299561,         0.633879,         0.174236,         0.001132
  130, 13265, 884376.9, 3717493,        27.498067,         1.629302,        16.877208,        -0.151074,         0.018424,        -8.199904,        -0.168619,         0.104139,        -1.619169,        -0.051847,         0.042346,        -1.224358,         5.600000,         3.830396,         1.769604,         0.494437,         0.553520,         0.126970,         0.002126
  131, 13267, 963427.8, 3560039,        18.601329,         2.424675,         7.671679,        -0.090755,         0.022539,        -4.026638,        -0.180378,         0.124426,        -1.449677,         0.042975,         0.049046,         0.876211,         6.500000,         8.708577,        -2.208577,        -0.587336,         0.538511,         0.036283,         0.000777
  132, 13269, 759410.8, 3608179,        22.891730,         1.466371,        15.611142,        -0.108439,         0.016736,        -6.479269,        -0.322737,         0.090475,        -3.567130,         0.061804,         0.044415,         1.391496,         7.100000,         5.197665,         1.902335,         0.516480,         0.622518,         0.075373,         0.001300
  133, 13271, 882069.4, 3534470,        17.875565,         2.262005,         7.902532,        -0.080869,         0.019152,        -4.222387,        -0.226674,         0.101421,        -2.234977,         0.072027,         0.040720,         1.768811,         8.600000,         8.297619,         0.302381,         0.080615,         0.510849,         0.041087,         0.000017
  134, 13273, 743031.8, 3522636,        19.123657,         2.180093,         8.771946,        -0.075765,         0.020559,        -3.685199,        -0.306216,         0.108446,        -2.823665,         0.088795,         0.055982,         1.586128,         9.200000,        11.720643,        -2.520643,        -0.701640,         0.590563,         0.120385,         0.004029
  135, 13275, 795506.2, 3421725,        18.575044,         3.313021,         5.606679,        -0.065338,         0.027022,        -2.417989,        -0.403287,         0.165376,        -2.438605,         0.147919,         0.065955,         2.242739,        13.400000,        11.464667,         1.935333,         0.526130,         0.514137,         0.077804,         0.001397
  136, 13277, 831682.3, 3487715,        18.002384,         2.421168,         7.435414,        -0.073093,         0.020605,        -3.547363,        -0.308960,         0.115034,        -2.685805,         0.111867,         0.047686,         2.345887,        14.000000,        10.176769,         3.823231,         1.025109,         0.547638,         0.051976,         0.003445
  137, 13279, 941734.4, 3567586,        18.734097,         2.205759,         8.493265,        -0.088922,         0.020893,        -4.256132,        -0.194247,         0.110649,        -1.755519,         0.043521,         0.044402,         0.980154,        11.400000,        11.915166,        -0.515166,        -0.143572,         0.534286,         0.122489,         0.000172
  138, 13281, 797981.7, 3872640,        28.260718,         2.095470,        13.486574,        -0.171439,         0.024762,        -6.923414,        -0.174347,         0.161938,        -1.076625,         0.016586,         0.056799,         0.292013,        11.400000,         8.675961,         2.724039,         0.740343,         0.540726,         0.077301,         0.002746
  139, 13283, 919077.6, 3595170,        19.761579,         2.049165,         9.643722,        -0.089037,         0.019740,        -4.510423,        -0.217276,         0.098109,        -2.214632,         0.031289,         0.041849,         0.747657,         6.300000,        10.163391,        -3.863391,        -1.046088,         0.520944,         0.070392,         0.004955
  140, 13285, 682616.8, 3660254,        24.727805,         1.478388,        16.726189,        -0.123533,         0.019522,        -6.327979,        -0.492505,         0.132013,        -3.730727,         0.134251,         0.056853,         2.361360,        13.600000,        15.296080,        -1.696080,        -0.454088,         0.648887,         0.049153,         0.000637
  141, 13287, 819399.6, 3514927,        18.152342,         2.202584,         8.241384,        -0.076526,         0.019204,        -3.984893,        -0.283253,         0.101129,        -2.800916,         0.096137,         0.044487,         2.161018,         7.200000,         9.790044,        -2.590044,        -0.716137,         0.555042,         0.108503,         0.003733
  142, 13289, 832935, 3623868,        23.617244,         1.469354,        16.073219,        -0.111666,         0.015971,        -6.991625,        -0.280926,         0.082566,        -3.402428,         0.021304,         0.039205,         0.543390,         4.800000,         6.125084,        -1.325084,        -0.355689,         0.581536,         0.054102,         0.000433
  143, 13291, 777040.1, 3858779,        27.355973,         1.992492,        13.729526,        -0.160435,         0.023575,        -6.805350,        -0.215422,         0.153188,        -1.406258,         0.047016,         0.053449,         0.879646,        10.100000,         7.374916,         2.725084,         0.765841,         0.564511,         0.137059,         0.005570
  144, 13293, 752165.2, 3639192,        24.694933,         1.374212,        17.970253,        -0.126240,         0.016353,        -7.719480,        -0.318947,         0.095073,        -3.354770,         0.048502,         0.043181,         1.123237,         9.000000,        13.110363,        -4.110363,        -1.087819,         0.621716,         0.026927,         0.001958
  145, 13295, 658870.4, 3842167,        23.797346,         2.574103,         9.244909,        -0.073567,         0.035603,        -2.066340,        -0.718646,         0.210264,        -3.417834,         0.275347,         0.089879,         3.063513,         8.400000,        12.329924,        -3.929924,        -1.145116,         0.665567,         0.197272,         0.019270
  146, 13297, 800384.3, 3742691,        28.359668,         1.454704,        19.495145,        -0.173781,         0.017973,        -9.668790,        -0.158902,         0.114986,        -1.381919,        -0.028886,         0.038847,        -0.743582,         9.400000,        15.096119,        -5.696119,        -1.504976,         0.568110,         0.023669,         0.003283
  147, 13299, 938349.6, 3446675,        18.490102,         3.417095,         5.411059,        -0.084783,         0.029304,        -2.893239,        -0.312518,         0.168008,        -1.860136,         0.130292,         0.083147,         1.567015,        10.400000,        10.672681,        -0.272681,        -0.073377,         0.643221,         0.058794,         0.000020
  148, 13301, 902471.1, 3699878,        26.263211,         1.793029,        14.647396,        -0.135919,         0.019314,        -7.037350,        -0.185363,         0.101791,        -1.821017,        -0.044920,         0.044065,        -1.019424,         4.200000,         3.922913,         0.277087,         0.077494,         0.546399,         0.128636,         0.000053
  149, 13303, 894704.3, 3648583,        23.561458,         1.780554,        13.232656,        -0.110584,         0.018676,        -5.921070,        -0.228893,         0.090454,        -2.530499,        -0.009672,         0.042947,        -0.225197,         9.800000,        10.695591,        -0.895591,        -0.243482,         0.537175,         0.077885,         0.000299
  150, 13305, 986832.8, 3494323,        18.297991,         3.326648,         5.500429,        -0.091330,         0.027475,        -3.324157,        -0.227218,         0.156553,        -1.451380,         0.093881,         0.077548,         1.210625,         9.600000,         9.836261,        -0.236261,        -0.064049,         0.621505,         0.072615,         0.000019
  151, 13307, 731576.3, 3544716,        19.661101,         2.010838,         9.777565,        -0.079654,         0.019877,        -4.007338,        -0.303385,         0.104883,        -2.892595,         0.080652,         0.056418,         1.429528,         5.500000,         8.918201,        -3.418201,        -0.950050,         0.599234,         0.117732,         0.007202
  152, 13309, 898776.3, 3563384,        18.501153,         2.113110,         8.755415,        -0.085034,         0.019080,        -4.456837,        -0.212335,         0.097675,        -2.173892,         0.052857,         0.040097,         1.318242,         8.600000,         5.152843,         3.447157,         0.958650,         0.511966,         0.118747,         0.007405
  153, 13311, 796905.6, 3841086,        28.733091,         1.787983,        16.070111,        -0.179033,         0.022232,        -8.052889,        -0.160660,         0.144555,        -1.111412,        -0.003425,         0.046862,        -0.073091,        13.600000,         8.812706,         4.787294,         1.289709,         0.547887,         0.060936,         0.006454
  154, 13313, 686891.4, 3855274,        23.394471,         2.554012,         9.159890,        -0.083855,         0.032799,        -2.556635,        -0.572061,         0.189459,        -3.019437,         0.255288,         0.086126,         2.964126,        12.000000,        12.211185,        -0.211185,        -0.056625,         0.650040,         0.052012,         0.000011
  155, 13315, 838551.5, 3538547,        18.192778,         2.093412,         8.690492,        -0.079700,         0.018426,        -4.325377,        -0.252670,         0.094685,        -2.668518,         0.078927,         0.040585,         1.944708,         7.600000,         5.503119,         2.096881,         0.573156,         0.532468,         0.087779,         0.001890
  156, 13317, 891228.5, 3749769,        28.509057,         1.735328,        16.428630,        -0.164395,         0.019996,        -8.221384,        -0.132861,         0.119490,        -1.111898,        -0.066138,         0.044269,        -1.494004,        10.400000,        12.670101,        -2.270101,        -0.611560,         0.541756,         0.060902,         0.001450
  157, 13319, 858796.9, 3637891,        24.021985,         1.546444,        15.533688,        -0.114677,         0.016624,        -6.898087,        -0.258557,         0.084212,        -3.070304,         0.004043,         0.040248,         0.100446,         8.800000,         8.768099,         0.031901,         0.008848,         0.564146,         0.113973,         0.000001
  158, 13321, 801018.1, 3487328,        18.349546,         2.358175,         7.781248,        -0.072543,         0.020883,        -3.473737,        -0.323199,         0.114810,        -2.815070,         0.112093,         0.049993,         2.242190,         6.300000,         8.166285,        -1.866285,        -0.499215,         0.558495,         0.047469,         0.000743
