Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_PctRural, se_PctRural, t_PctRural, est_PctPov, se_PctPov, t_PctPov, est_PctBlack, se_PctBlack, t_PctBlack, y, yhat, residual, std_residual, localR2, influence, CooksD
  100, 13205, 766238.6, 3453930,        18.368840,         2.383153,         7.707789,        -0.071437,         0.021302,        -3.353496,        -0.335002,         0.117147,        -2.859663,         0.118058,         0.051930,         2.273394,         7.800000,        10.395689,        -2.595689,        -0.689616,         0.559710,         0.055490,         0.001872
  101, 13207, 790338.7, 3660608,        25.731843,         1.562314,        16.470342,        -0.141435,         0.019015,        -7.438071,        -0.222813,         0.119013,        -1.872183,        -0.001812,         0.051624,        -0.035106,        12.900000,        11.977673,         0.922327,         0.244942,         0.589995,         0.054726,         0.000233
  102, 13209, 920887.4, 3568473,        17.978451,         2.322577,         7.740734,        -0.082891,         0.021648,        -3.829113,        -0.183316,         0.111667,        -1.641636,         0.044016,         0.044863,         0.981109,        10.100000,         6.558461,         3.541539,         0.951440,         0.481273,         0.076288,         0.005009
  103, 13211, 825920.1, 3717990,        28.693695,         1.569305,        18.284333,        -0.177965,         0.019473,        -9.139108,        -0.067768,         0.130562,        -0.519046,        -0.073499,         0.047448,        -1.549049,        11.000000,        12.132376,        -1.132376,        -0.300273,         0.557708,         0.051877,         0.000331
  104, 13213, 707834.3, 3854188,        26.386878,         1.696040,        15.557935,        -0.142118,         0.020440,        -6.952847,        -0.338818,         0.133131,        -2.544991,         0.066919,         0.042099,         1.589590,         5.500000,         9.927145,        -4.427145,        -1.170075,         0.552413,         0.045589,         0.004382
  105, 13215, 700833.7, 3598228,        21.843074,         1.659262,        13.164332,        -0.099834,         0.019010,        -5.251575,        -0.366487,         0.112803,        -3.248908,         0.099910,         0.058191,         1.716912,        16.600000,        18.498512,        -1.898512,        -0.538318,         0.644127,         0.170792,         0.003999
  106, 13217, 793263.9, 3719734,        28.847315,         1.589465,        18.149077,        -0.182570,         0.019717,        -9.259420,        -0.102857,         0.130715,        -0.786878,        -0.050833,         0.045691,        -1.112541,         9.500000,        12.354765,        -2.854765,        -0.748598,         0.563542,         0.030476,         0.001180
  107, 13219, 830735.9, 3750903,        29.460662,         1.585724,        18.578680,        -0.188049,         0.020178,        -9.319456,        -0.064893,         0.131731,        -0.492614,        -0.071948,         0.044437,        -1.619114,        28.400000,        10.515515,        17.884485,         4.859650,         0.552622,         0.097062,         0.170092
  108, 13221, 863291.8, 3756777,        29.177378,         1.620291,        18.007492,        -0.178213,         0.020046,        -8.890033,        -0.096511,         0.126917,        -0.760425,        -0.071130,         0.044577,        -1.595640,        12.800000,         8.032877,         4.767123,         1.267608,         0.554574,         0.057117,         0.006522
  109, 13223, 695329.2, 3758093,        26.994593,         1.653437,        16.326350,        -0.144304,         0.019681,        -7.332245,        -0.426293,         0.129851,        -3.282933,         0.085506,         0.042140,         2.029086,         7.600000,        10.058864,        -2.458864,        -0.661149,         0.588412,         0.077883,         0.002474
  110, 13225, 798061.4, 3609091,        21.207599,         1.931336,        10.980793,        -0.099787,         0.020005,        -4.988105,        -0.262799,         0.103970,        -2.527649,         0.046023,         0.053326,         0.863052,        15.200000,        10.970992,         4.229008,         1.124549,         0.591719,         0.057165,         0.005137
  111, 13227, 733846.7, 3812828,        27.084437,         1.647418,        16.440536,        -0.153281,         0.019750,        -7.761060,        -0.301715,         0.128916,        -2.340399,         0.047284,         0.040489,         1.167835,         9.000000,         7.964322,         1.035678,         0.274469,         0.560910,         0.050752,         0.000270
  112, 13229, 953533.8, 3482044,        18.612524,         2.601788,         7.153743,        -0.089241,         0.022051,        -4.047026,        -0.245085,         0.123930,        -1.977606,         0.084538,         0.052861,         1.599251,         6.300000,         7.740923,        -1.440923,        -0.391676,         0.584391,         0.097715,         0.001113
  113, 13231, 744180.8, 3665561,        25.907755,         1.497189,        17.304261,        -0.140148,         0.018450,        -7.595919,        -0.354426,         0.123720,        -2.864736,         0.059245,         0.051687,         1.146231,         9.300000,         8.330884,         0.969116,         0.261042,         0.619238,         0.081150,         0.000403
  114, 13233, 668031.4, 3764766,        26.504604,         1.635503,        16.205781,        -0.135427,         0.019829,        -6.829612,        -0.464528,         0.131301,        -3.537897,         0.101547,         0.042796,         2.372841,         6.800000,        11.379041,        -4.579041,        -1.211531,         0.587011,         0.047653,         0.004921
  115, 13235, 833819.6, 3567447,        18.394926,         2.553523,         7.203743,        -0.083630,         0.021858,        -3.826044,        -0.230167,         0.108238,        -2.126485,         0.066148,         0.048223,         1.371699,        10.700000,        10.223950,         0.476050,         0.126055,         0.573500,         0.049173,         0.000055
  116, 13237, 840169.1, 3695254,        27.466413,         1.601400,        17.151505,        -0.158342,         0.019109,        -8.286358,        -0.116111,         0.119382,        -0.972603,        -0.061461,         0.048837,        -1.258477,        11.700000,        13.017184,        -1.317184,        -0.345827,         0.563046,         0.032860,         0.000272
  117, 13239, 686875.4, 3524124,        19.674459,         2.048805,         9.602895,        -0.076800,         0.020589,        -3.730161,        -0.327569,         0.111591,        -2.935453,         0.091916,         0.058596,         1.568643,         7.300000,         5.774051,         1.525949,         0.415296,         0.596610,         0.099923,         0.001283
  118, 13241, 824645.5, 3864805,        28.095647,         1.581450,        17.765752,        -0.169776,         0.020283,        -8.370470,        -0.179779,         0.132555,        -1.356259,        -0.009479,         0.042367,        -0.223734,        11.600000,         8.669737,         2.930263,         0.780979,         0.541754,         0.061466,         0.002676
  119, 13243, 712437.1, 3519627,        19.400471,         2.095997,         9.255965,        -0.075752,         0.020517,        -3.692142,        -0.317680,         0.108586,        -2.925619,         0.089892,         0.056893,         1.580033,         6.000000,         9.172055,        -3.172055,        -0.881768,         0.589691,         0.137244,         0.008287
  120, 13245, 954272.3, 3697862,        24.815945,         2.300383,        10.787743,        -0.120551,         0.022525,        -5.351946,        -0.180967,         0.116635,        -1.551575,        -0.044908,         0.048682,        -0.922473,        17.300000,        18.444544,        -1.144544,        -0.346488,         0.545224,         0.272550,         0.003014
  121, 13247, 777759, 3729605,        28.996670,         1.635103,        17.733848,        -0.184296,         0.020004,        -9.213078,        -0.141807,         0.130817,        -1.084007,        -0.032054,         0.044234,        -0.724635,        18.100000,        16.949769,         1.150231,         0.308225,         0.568126,         0.071571,         0.000491
  122, 13249, 752973.1, 3570222,        20.143981,         1.923033,        10.475110,        -0.086448,         0.019432,        -4.448672,        -0.290041,         0.102402,        -2.832382,         0.070816,         0.055933,         1.266086,         8.000000,         8.141504,        -0.141504,        -0.037905,         0.608463,         0.070927,         0.000007
  123, 13251, 1004028, 3641918,        22.000899,         2.283359,         9.635323,        -0.103888,         0.021736,        -4.779433,        -0.211583,         0.118168,        -1.790533,         0.002808,         0.046173,         0.060804,         8.600000,         9.042787,        -0.442787,        -0.118149,         0.570086,         0.063635,         0.000064
  124, 13253, 704495.6, 3422002,        18.552729,         2.331305,         7.958089,        -0.070842,         0.021334,        -3.320568,        -0.340959,         0.116027,        -2.938625,         0.116789,         0.053802,         2.170711,         7.800000,         7.538033,         0.261967,         0.071239,         0.566278,         0.098482,         0.000037
  125, 13255, 754916.2, 3685029,        27.046720,         1.537997,        17.585678,        -0.154438,         0.018841,        -8.197081,        -0.303840,         0.129284,        -2.350179,         0.032794,         0.049959,         0.656430,        11.100000,        14.982577,        -3.882577,        -1.020007,         0.601112,         0.034063,         0.002458
  126, 13257, 842085.9, 3827075,        28.950415,         1.568949,        18.452111,        -0.180631,         0.020403,        -8.853278,        -0.131568,         0.131295,        -1.002078,        -0.037893,         0.042715,        -0.887132,        13.100000,        14.615563,        -1.515563,        -0.404594,         0.546778,         0.064541,         0.000757
  127, 13259, 703256.8, 3552857,        20.171000,         1.923869,        10.484603,        -0.082675,         0.019898,        -4.155026,        -0.324660,         0.108254,        -2.999061,         0.087485,         0.057894,         1.511118,         8.000000,         7.260976,         0.739024,         0.206144,         0.611534,         0.143175,         0.000476
  128, 13261, 763457.1, 3551752,        19.436785,         2.046619,         9.497019,        -0.081094,         0.019795,        -4.096627,        -0.283650,         0.101675,        -2.789759,         0.074573,         0.054198,         1.375946,        15.900000,        12.190501,         3.709499,         0.987719,         0.594733,         0.059673,         0.004148
  129, 13263, 734217.9, 3623162,        23.078763,         1.586403,        14.547858,        -0.112567,         0.018725,        -6.011687,        -0.360965,         0.115852,        -3.115739,         0.084650,         0.057540,         1.471151,         7.100000,         8.347484,        -1.247484,        -0.364614,         0.640115,         0.219599,         0.002506
  130, 13265, 884376.9, 3717493,        27.520861,         1.772296,        15.528370,        -0.151714,         0.019767,        -7.675126,        -0.151989,         0.114644,        -1.325746,        -0.058766,         0.046272,        -1.270003,         5.600000,         3.895132,         1.704868,         0.474766,         0.559500,         0.140317,         0.002465
  131, 13267, 963427.8, 3560039,        19.256298,         2.233654,         8.620986,        -0.093360,         0.020979,        -4.450236,        -0.206422,         0.113088,        -1.825317,         0.046954,         0.045435,         1.033424,         6.500000,         8.702775,        -2.202775,        -0.577719,         0.564123,         0.030782,         0.000710
  132, 13269, 759410.8, 3608179,        22.034483,         1.698501,        12.972900,        -0.103733,         0.018699,        -5.547404,        -0.312460,         0.106211,        -2.941886,         0.066035,         0.055455,         1.190796,         7.100000,         5.296954,         1.803046,         0.491319,         0.626729,         0.102154,         0.001840
  133, 13271, 882069.4, 3534470,        16.895516,         2.852481,         5.923095,        -0.072526,         0.022747,        -3.188337,        -0.218596,         0.119920,        -1.822841,         0.078357,         0.048073,         1.629970,         8.600000,         8.361885,         0.238115,         0.063130,         0.473791,         0.051550,         0.000015
  134, 13273, 743031.8, 3522636,        19.123574,         2.168708,         8.817958,        -0.075826,         0.020568,        -3.686576,        -0.305719,         0.107638,        -2.840247,         0.088406,         0.055670,         1.588052,         9.200000,        11.708678,        -2.508678,        -0.689780,         0.587694,         0.118173,         0.004272
  135, 13275, 795506.2, 3421725,        18.208195,         2.418624,         7.528327,        -0.071792,         0.021418,        -3.351909,        -0.341804,         0.120813,        -2.829192,         0.127193,         0.050858,         2.500930,        13.400000,        11.344938,         2.055062,         0.543157,         0.557015,         0.045636,         0.000945
  136, 13277, 831682.3, 3487715,        18.006901,         2.486725,         7.241212,        -0.072662,         0.021087,        -3.445811,        -0.311581,         0.118432,        -2.630888,         0.112785,         0.048796,         2.311368,        14.000000,        10.167793,         3.832207,         1.016772,         0.548050,         0.052966,         0.003874
  137, 13279, 941734.4, 3567586,        18.743279,         2.227902,         8.412973,        -0.088969,         0.021102,        -4.216177,        -0.194575,         0.111740,        -1.741319,         0.043583,         0.044856,         0.971615,        11.400000,        11.916248,        -0.516248,        -0.142276,         0.527237,         0.122250,         0.000189
  138, 13281, 797981.7, 3872640,        27.490506,         1.586879,        17.323629,        -0.161521,         0.019954,        -8.094660,        -0.219397,         0.130834,        -1.676917,         0.011283,         0.041348,         0.272884,        11.400000,         8.266897,         3.133103,         0.834189,         0.543414,         0.059551,         0.002952
  139, 13283, 919077.6, 3595170,        18.866189,         2.283136,         8.263278,        -0.085392,         0.022390,        -3.813858,        -0.189617,         0.110938,        -1.709216,         0.029085,         0.045268,         0.642506,         6.300000,        10.138875,        -3.838875,        -1.035981,         0.493954,         0.084581,         0.006644
  140, 13285, 682616.8, 3660254,        24.730344,         1.492810,        16.566306,        -0.123629,         0.019693,        -6.277743,        -0.491018,         0.132968,        -3.692752,         0.133664,         0.057257,         2.334434,        13.600000,        15.300990,        -1.700990,        -0.450355,         0.643286,         0.048937,         0.000699
  141, 13287, 819399.6, 3514927,        18.225195,         2.349879,         7.755803,        -0.075361,         0.020383,        -3.697309,        -0.292708,         0.109450,        -2.674345,         0.098907,         0.047627,         2.076718,         7.200000,         9.731427,        -2.531427,        -0.696808,         0.563722,         0.120127,         0.004442
  142, 13289, 832935, 3623868,        20.965009,         2.112019,         9.926525,        -0.098113,         0.022476,        -4.365304,        -0.229657,         0.105169,        -2.183700,         0.027869,         0.052411,         0.531731,         4.800000,         6.462592,        -1.662592,        -0.449433,         0.537914,         0.087659,         0.001300
  143, 13291, 777040.1, 3858779,        27.320591,         1.609147,        16.978309,        -0.158970,         0.019948,        -7.969116,        -0.239476,         0.130640,        -1.833093,         0.022034,         0.041008,         0.537312,        10.100000,         7.043390,         3.056610,         0.834905,         0.546488,         0.106444,         0.005564
  144, 13293, 752165.2, 3639192,        24.200809,         1.564276,        15.470937,        -0.123605,         0.018710,        -6.606297,        -0.344539,         0.119565,        -2.881611,         0.065065,         0.056060,         1.160625,         9.000000,        12.872171,        -3.872171,        -1.017570,         0.628564,         0.034626,         0.002488
  145, 13295, 658870.4, 3842167,        25.991901,         1.717976,        15.129371,        -0.131963,         0.020741,        -6.362486,        -0.411469,         0.135161,        -3.044283,         0.092313,         0.043488,         2.122713,         8.400000,        15.157496,        -6.757496,        -1.835909,         0.559385,         0.096799,         0.024203
  146, 13297, 800384.3, 3742691,        29.279015,         1.595726,        18.348400,        -0.188348,         0.019983,        -9.425633,        -0.091658,         0.129666,        -0.706881,        -0.053861,         0.043092,        -1.249899,         9.400000,        15.552791,        -6.152791,        -1.612155,         0.560098,         0.028940,         0.005190
  147, 13299, 938349.6, 3446675,        18.656967,         2.676737,         6.970040,        -0.086523,         0.022520,        -3.841971,        -0.278733,         0.128515,        -2.168882,         0.101281,         0.054819,         1.847558,        10.400000,        10.707326,        -0.307326,        -0.080997,         0.595942,         0.040209,         0.000018
  148, 13301, 902471.1, 3699878,        26.151850,         1.941109,        13.472636,        -0.134341,         0.020585,        -6.526246,        -0.177206,         0.108749,        -1.629500,        -0.049077,         0.047066,        -1.042728,         4.200000,         3.984952,         0.215048,         0.059813,         0.553755,         0.138238,         0.000038
  149, 13303, 894704.3, 3648583,        22.653152,         2.139217,        10.589460,        -0.101212,         0.021973,        -4.606206,        -0.216008,         0.105576,        -2.045982,        -0.013325,         0.050849,        -0.262048,         9.800000,        10.505011,        -0.705011,        -0.191521,         0.534857,         0.096610,         0.000263
  150, 13305, 986832.8, 3494323,        19.058441,         2.563838,         7.433559,        -0.094024,         0.022310,        -4.214534,        -0.231460,         0.125065,        -1.850712,         0.072389,         0.052717,         1.373168,         9.600000,         9.927395,        -0.327395,        -0.086895,         0.598634,         0.053615,         0.000029
  151, 13307, 731576.3, 3544716,        19.682721,         2.013145,         9.777100,        -0.079862,         0.019978,        -3.997518,        -0.304909,         0.104974,        -2.904624,         0.081356,         0.056410,         1.442209,         5.500000,         8.920127,        -3.420127,        -0.939373,         0.599113,         0.116263,         0.007778
  152, 13309, 898776.3, 3563384,        16.844017,         2.682408,         6.279439,        -0.074241,         0.023436,        -3.167862,        -0.172899,         0.117933,        -1.466082,         0.050370,         0.046776,         1.076834,         8.600000,         5.695227,         2.904773,         0.818087,         0.423182,         0.159493,         0.008509
  153, 13311, 796905.6, 3841086,        27.838898,         1.574679,        17.679091,        -0.166676,         0.019761,        -8.434538,        -0.203986,         0.129239,        -1.578360,         0.003179,         0.040768,         0.077966,        13.600000,         8.629694,         4.970306,         1.317270,         0.548624,         0.050856,         0.006229
  154, 13313, 686891.4, 3855274,        26.164642,         1.710298,        15.298295,        -0.137364,         0.020596,        -6.669445,        -0.367377,         0.134044,        -2.740722,         0.077726,         0.042667,         1.821677,        12.000000,        12.786831,        -0.786831,        -0.206834,         0.553793,         0.035205,         0.000105
  155, 13315, 838551.5, 3538547,        18.025600,         2.660378,         6.775579,        -0.076497,         0.021987,        -3.479159,        -0.261962,         0.115963,        -2.259014,         0.084694,         0.048373,         1.750865,         7.600000,         5.573625,         2.026375,         0.558896,         0.557453,         0.123618,         0.002952
  156, 13317, 891228.5, 3749769,        28.516555,         1.762358,        16.180906,        -0.164552,         0.020298,        -8.106824,        -0.131495,         0.121461,        -1.082611,        -0.066626,         0.044950,        -1.482242,        10.400000,        12.676648,        -2.276648,        -0.606735,         0.555125,         0.061337,         0.001612
  157, 13319, 858796.9, 3637891,        22.169471,         1.996974,        11.101535,        -0.101861,         0.021349,        -4.771271,        -0.224866,         0.101262,        -2.220636,         0.003954,         0.050613,         0.078119,         8.800000,         8.708923,         0.091077,         0.025605,         0.538754,         0.156479,         0.000008
  158, 13321, 801018.1, 3487328,        18.263625,         2.314566,         7.890733,        -0.073520,         0.020449,        -3.595321,        -0.314540,         0.110659,        -2.842413,         0.109955,         0.048770,         2.254575,         6.300000,         8.172088,        -1.872088,        -0.494558,         0.561673,         0.044714,         0.000767
