Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
   99, 99, 321850.11, 16542.18,         8.179030,         0.100377,        81.482768,        -3.101649,         0.223010,       -13.908130,        -4.810186,         0.072177,       -66.644611,        -0.299924,         0.278815,        -1.075710,         0.035810,         0.017180,         2.084370,        24.000000,        35.558977,         0.596475,         0.026396
  100, 100, 309623.17, 24691.81,         7.653010,         0.107935,        70.903884,        -1.917576,         0.241539,        -7.939005,        -4.492220,         0.076791,       -58.498982,        -0.433682,         0.284947,        -1.521972,         0.090763,         0.017905,         5.069144,         7.000000,        39.728453,         0.588948,         0.033285
  101, 101, 317273.81, 16350.36,         8.036568,         0.101079,        79.507868,        -2.796783,         0.226847,       -12.328941,        -4.708505,         0.072639,       -64.820375,        -0.138624,         0.279906,        -0.495251,         0.038662,         0.017171,         2.251545,        13.000000,        29.274339,         0.586840,         0.032901
  102, 102, 330127.65, 26472.36,         8.275005,         0.095020,        87.087225,        -3.547155,         0.212465,       -16.695212,        -4.910435,         0.067835,       -72.388395,        -1.054172,         0.256431,        -4.110935,         0.077473,         0.016047,         4.827982,        18.000000,        41.437468,         0.630418,         0.028876
  103, 103, 330024.3, 22050.13,         8.361050,         0.095195,        87.830339,        -3.712050,         0.211924,       -17.515987,        -4.955063,         0.068217,       -72.636854,        -0.940596,         0.258616,        -3.637042,         0.061207,         0.016145,         3.790976,        24.000000,        33.350632,         0.626436,         0.021498
  104, 104, 335366.5, 8522.69,         8.960338,         0.085244,       105.113783,        -5.457006,         0.195170,       -27.960318,        -5.233783,         0.062672,       -83.511208,        -0.707414,         0.230778,        -3.065346,        -0.005868,         0.013957,        -0.420454,        45.000000,        99.248615,         0.613842,         0.020456
  105, 105, 330795.7, 8625.57,         8.851176,         0.087425,       101.242958,        -5.153479,         0.198799,       -25.923032,        -5.168219,         0.064238,       -80.454684,        -0.237543,         0.237734,        -0.999198,        -0.017159,         0.014430,        -1.189109,        56.000000,        52.566138,         0.601011,         0.021261
  106, 106, 324461.1, 12021.3,         8.519877,         0.091442,        93.172245,        -4.202002,         0.206456,       -20.352979,        -4.991851,         0.066671,       -74.872675,        -0.028636,         0.253157,        -0.113116,         0.000264,         0.015385,         0.017139,        33.000000,        47.268972,         0.594882,         0.024329
  107, 107, 333249.02, 19193.73,         8.540404,         0.093861,        90.989837,        -4.089696,         0.209732,       -19.499602,        -5.057007,         0.067492,       -74.927846,        -1.099436,         0.255292,        -4.306581,         0.047101,         0.015967,         2.949800,        35.000000,        56.868829,         0.630778,         0.032439
  108, 108, 330905.38, 16199.04,         8.597662,         0.089791,        95.751679,        -4.406931,         0.202196,       -21.795299,        -5.070481,         0.065215,       -77.749948,        -0.733314,         0.245499,        -2.987038,         0.029698,         0.015077,         1.969701,        36.000000,       116.426415,         0.620766,         0.063206
  109, 109, 338740.71, 9995.65,         8.981511,         0.084637,       106.118519,        -5.428698,         0.194837,       -27.862727,        -5.258500,         0.062093,       -84.686998,        -1.165543,         0.229747,        -5.073158,         0.008998,         0.013909,         0.646918,        58.000000,        69.065434,         0.626969,         0.019405
  110, 110, 345541.9, -607.56,         9.263791,         0.077955,       118.834418,        -6.544783,         0.185035,       -35.370529,        -5.312185,         0.057536,       -92.328081,        -1.399113,         0.212256,        -6.591637,        -0.004515,         0.012239,        -0.368905,        37.000000,        56.057998,         0.610086,         0.024163
  111, 111, 348908.69, -5077.51,         9.339219,         0.076888,       121.465196,        -6.825379,         0.184043,       -37.085727,        -5.304487,         0.056764,       -93.447449,        -1.675161,         0.210138,        -7.971721,        -0.002628,         0.011960,        -0.219715,        53.000000,       151.499066,         0.603017,         0.033940
  112, 112, 343120.93, 5902.89,         9.139057,         0.082424,       110.878613,        -5.896474,         0.192334,       -30.657468,        -5.314611,         0.060681,       -87.582084,        -1.490800,         0.223187,        -6.679608,         0.006795,         0.013302,         0.510779,        49.000000,        50.950670,         0.627447,         0.019584
  113, 113, 377836.69, -36378.58,         9.521815,         0.069308,       137.384160,        -6.486440,         0.169733,       -38.215591,        -5.192437,         0.053025,       -97.924794,        -3.730247,         0.195299,       -19.100171,        -0.014282,         0.010870,        -1.313941,      1070.000000,       273.690754,         0.619642,         0.030726
  114, 114, 356153.1, -24448.15,         9.516726,         0.070266,       135.439368,        -7.410792,         0.174443,       -42.482606,        -5.181560,         0.051756,      -100.114721,        -1.958560,         0.197548,        -9.914365,        -0.036455,         0.010998,        -3.314814,       547.000000,       434.343360,         0.557297,         0.053736
  115, 115, 363934.49, -23252.2,         9.572760,         0.070075,       136.607884,        -7.059817,         0.174232,       -40.519535,        -5.273598,         0.052646,      -100.171583,        -2.957955,         0.196938,       -15.019697,        -0.020327,         0.010932,        -1.859456,       660.000000,       283.710427,         0.598971,         0.022716
  116, 116, 362715.03, -62961.03,         8.936764,         0.064947,       137.599923,        -5.796463,         0.162042,       -35.771401,        -4.714944,         0.048881,       -96.457107,        -1.575245,         0.183106,        -8.602924,        -0.005616,         0.010597,        -0.529902,       175.000000,       190.768950,         0.539735,         0.029939
  117, 117, 355515.39, -15862.17,         9.492065,         0.073219,       129.639025,        -7.247102,         0.179529,       -40.367282,        -5.271515,         0.054282,       -97.113432,        -2.199058,         0.204005,       -10.779442,        -0.013879,         0.011338,        -1.224097,       594.000000,       325.663221,         0.584515,         0.042361
  118, 118, 350331.74, 2259.59,         9.253315,         0.079397,       116.544656,        -6.159241,         0.189633,       -32.479714,        -5.346368,         0.058735,       -91.025760,        -2.239751,         0.217192,       -10.312319,         0.020649,         0.012632,         1.634676,       189.000000,        83.083718,         0.636297,         0.025201
  119, 119, 390869.17, -52824.71,         9.106728,         0.065569,       138.888012,        -5.656118,         0.160625,       -35.213203,        -4.988430,         0.049703,      -100.365240,        -2.839897,         0.186870,       -15.197171,         0.012519,         0.010469,         1.195778,       121.000000,        93.042532,         0.608909,         0.018094
  120, 120, 391663.46, -13955.69,         9.338796,         0.075644,       123.456545,        -5.569283,         0.184122,       -30.247761,        -5.260867,         0.057412,       -91.634238,        -4.735919,         0.209749,       -22.578930,         0.045633,         0.011864,         3.846363,       125.000000,       335.024411,         0.666301,         0.126770
  121, 121, 381676.42, -24737.89,         9.529395,         0.073854,       129.029687,        -6.162088,         0.180508,       -34.137443,        -5.290384,         0.056605,       -93.461527,        -4.599924,         0.205363,       -22.399019,         0.016117,         0.011483,         1.403496,       175.000000,        75.525023,         0.649607,         0.024055
  122, 122, 396227.77, -39792.02,         9.290514,         0.069178,       134.299062,        -5.795311,         0.166980,       -34.706671,        -5.118324,         0.052705,       -97.112263,        -3.771933,         0.195704,       -19.273674,         0.014021,         0.010874,         1.289308,        85.000000,        73.933308,         0.635181,         0.019427
  123, 123, 365535.4, -28214.23,         9.570699,         0.068908,       138.890683,        -7.029125,         0.171516,       -40.982332,        -5.230660,         0.051830,      -100.919418,        -2.950813,         0.194028,       -15.208166,        -0.027698,         0.010814,        -2.561353,       200.000000,       337.557597,         0.593597,         0.030755
  124, 124, 358761.78, -6929.68,         9.414445,         0.074790,       125.878135,        -6.590384,         0.182989,       -36.015275,        -5.349821,         0.056009,       -95.516860,        -2.898908,         0.207403,       -13.977142,         0.017134,         0.011634,         1.472700,       389.000000,       176.826739,         0.630253,         0.027476
  125, 125, 376070.01, -56303.59,         9.127928,         0.065235,       139.924058,        -5.902506,         0.160980,       -36.666125,        -4.920588,         0.049419,       -99.569186,        -2.459700,         0.185264,       -13.276705,        -0.003057,         0.010493,        -0.291334,       381.000000,       198.646695,         0.584117,         0.017768
  126, 126, 353788.69, -7340.62,         9.394591,         0.076218,       123.259356,        -6.813655,         0.184343,       -36.961759,        -5.321063,         0.056601,       -94.009406,        -2.316354,         0.209773,       -11.042193,         0.008728,         0.011831,         0.737687,       173.000000,       113.536509,         0.612501,         0.024045
  127, 127, 371670.71, -21543.62,         9.563760,         0.071591,       133.588014,        -6.614897,         0.177187,       -37.332759,        -5.314827,         0.054563,       -97.407826,        -3.841568,         0.200182,       -19.190367,         0.001151,         0.011129,         0.103457,       206.000000,       230.282596,         0.630478,         0.026069
  128, 128, 367522.64, -7189.91,         9.411252,         0.074618,       126.125233,        -6.195559,         0.184509,       -33.578677,        -5.357195,         0.056553,       -94.729502,        -3.786280,         0.207550,       -18.242696,         0.033924,         0.011653,         2.911274,       142.000000,       114.955639,         0.651137,         0.030275
  129, 129, 361892.77, -18166,         9.553402,         0.072100,       132.502138,        -7.044873,         0.178473,       -39.473072,        -5.308160,         0.054160,       -98.008801,        -2.980321,         0.201848,       -14.765148,        -0.007689,         0.011179,        -0.687830,       148.000000,       113.013868,         0.605302,         0.026311
  130, 130, 366450.66, -74634.65,         8.772185,         0.064143,       136.760224,        -5.338262,         0.160376,       -33.285883,        -4.689544,         0.048177,       -97.340335,        -1.500028,         0.181590,        -8.260532,         0.016238,         0.010463,         1.551955,       141.000000,       204.501530,         0.550554,         0.020527
  131, 131, 355381.88, -79216.89,         8.590386,         0.064557,       133.066335,        -5.111012,         0.162274,       -31.496222,        -4.550432,         0.048257,       -94.296452,        -0.900889,         0.181394,        -4.966483,         0.022795,         0.010564,         2.157918,       106.000000,        87.539147,         0.524127,         0.034971
  132, 132, 353694.67, -32885.23,         9.391715,         0.067938,       138.238656,        -7.291044,         0.169866,       -42.922348,        -5.004519,         0.049531,      -101.038785,        -1.341203,         0.191361,        -7.008761,        -0.049791,         0.010831,        -4.597017,       116.000000,       410.155136,         0.522855,         0.092355
  133, 133, 378726.25, -28678.9,         9.562000,         0.071650,       133.453753,        -6.413917,         0.175625,       -36.520429,        -5.270220,         0.054916,       -95.967991,        -4.206852,         0.200539,       -20.977775,        -0.000723,         0.011156,        -0.064776,        84.000000,        78.737795,         0.636085,         0.027673
  134, 134, 365246.77, -57670.24,         9.070266,         0.065097,       139.334384,        -6.026757,         0.161969,       -37.209355,        -4.807549,         0.049058,       -97.998161,        -1.882134,         0.183799,       -10.240162,        -0.013455,         0.010578,        -1.271987,        78.000000,       117.446041,         0.551705,         0.018351
  135, 135, 389517.13, -31493.43,         9.457534,         0.072706,       130.079097,        -5.988615,         0.175463,       -34.130313,        -5.220572,         0.055619,       -93.863831,        -4.471147,         0.203461,       -21.975451,         0.013534,         0.011328,         1.194722,        88.000000,        72.273750,         0.648169,         0.024193
  136, 136, 344415.42, 11511.89,         9.024614,         0.084854,       106.354179,        -5.343316,         0.198129,       -26.968861,        -5.295771,         0.062031,       -85.373200,        -1.894513,         0.231204,        -8.194136,         0.028343,         0.014075,         2.013689,        31.000000,        41.759168,         0.644971,         0.024456
  137, 137, 365053.58, -11168.12,         9.473068,         0.074261,       127.564441,        -6.512516,         0.183315,       -35.526304,        -5.354014,         0.056225,       -95.224520,        -3.576398,         0.206500,       -17.319085,         0.022641,         0.011522,         1.965063,        60.000000,        95.034086,         0.637821,         0.026003
  138, 138, 387334.51, -21934.03,         9.441026,         0.074462,       126.790460,        -5.877595,         0.180913,       -32.488519,        -5.269324,         0.056810,       -92.754200,        -4.667615,         0.206698,       -22.581825,         0.028202,         0.011610,         2.429195,        25.000000,        84.677821,         0.657552,         0.047934
  139, 139, 393097.28, -22717.2,         9.392469,         0.074829,       125.519087,        -5.713492,         0.180659,       -31.625853,        -5.241423,         0.056951,       -92.034529,        -4.726910,         0.207896,       -22.736871,         0.033033,         0.011681,         2.827923,        57.000000,       105.305025,         0.660513,         0.033079
  140, 140, 380945.88, -17224.24,         9.461466,         0.075320,       125.617310,        -5.953431,         0.184779,       -32.219249,        -5.312512,         0.057542,       -92.323409,        -4.684196,         0.208309,       -22.486717,         0.034248,         0.011741,         2.917014,        17.000000,        23.290234,         0.658697,         0.023188
  141, 141, 367373.14, -14712.42,         9.517994,         0.073896,       128.802325,        -6.561065,         0.182886,       -35.875119,        -5.348781,         0.056192,       -95.188148,        -3.795550,         0.205705,       -18.451408,         0.018854,         0.011450,         1.646652,        47.000000,        60.853265,         0.636136,         0.028519
  142, 142, 374567.12, -13256.38,         9.460162,         0.074545,       126.904861,        -6.122524,         0.184116,       -33.253594,        -5.339255,         0.056869,       -93.886469,        -4.310160,         0.206770,       -20.845170,         0.032574,         0.011613,         2.805012,        51.000000,        80.701186,         0.653954,         0.023481
  143, 143, 380862.18, -12688.75,         9.407035,         0.076293,       123.300713,        -5.788029,         0.187620,       -30.849714,        -5.316665,         0.058159,       -91.415331,        -4.729152,         0.210670,       -22.448136,         0.045848,         0.011935,         3.841431,        11.000000,        20.149187,         0.664421,         0.023350
  144, 144, 383629.18, -9335.24,         9.344304,         0.077663,       120.317897,        -5.548516,         0.191075,       -29.038475,        -5.303565,         0.059034,       -89.839390,        -4.885369,         0.214190,       -22.808573,         0.057942,         0.012213,         4.744216,        23.000000,        28.614690,         0.670988,         0.024340
  145, 145, 394378.41, -45752.97,         9.191923,         0.066931,       137.333311,        -5.727990,         0.162867,       -35.169777,        -5.053751,         0.050852,       -99.381236,        -3.244088,         0.190275,       -17.049468,         0.012800,         0.010609,         1.206521,        64.000000,        49.811978,         0.621737,         0.028431
  146, 146, 402514.52, -43075.49,         9.175136,         0.067648,       135.630472,        -5.603386,         0.163906,       -34.186654,        -5.067730,         0.051375,       -98.642822,        -3.434991,         0.192294,       -17.863217,         0.020408,         0.010698,         1.907721,        61.000000,        40.109776,         0.630348,         0.038655
  147, 147, 402518.42, -36236.31,         9.270327,         0.070226,       132.006697,        -5.660316,         0.168838,       -33.525090,        -5.130174,         0.053421,       -96.033003,        -3.971882,         0.198324,       -20.027201,         0.022469,         0.011022,         2.038651,        37.000000,        47.043541,         0.643346,         0.025721
  148, 148, 396061.3, -30927.23,         9.372199,         0.072411,       129.429913,        -5.784838,         0.174051,       -33.236488,        -5.191601,         0.055187,       -94.072523,        -4.381104,         0.202950,       -21.587064,         0.021686,         0.011308,         1.917755,        22.000000,        36.468598,         0.650807,         0.021455
  149, 149, 408226.18, -35513.98,         9.204996,         0.069455,       132.531443,        -5.539390,         0.167317,       -33.107164,        -5.109229,         0.052721,       -96.910494,        -3.810717,         0.196674,       -19.375787,         0.027282,         0.010935,         2.495017,        18.000000,        28.337304,         0.642525,         0.032195
  150, 150, 403471.42, -31311.84,         9.251419,         0.070167,       131.848803,        -5.614727,         0.169153,       -33.193277,        -5.141691,         0.053282,       -96.499850,        -3.944732,         0.198023,       -19.920586,         0.026016,         0.011024,         2.359910,        20.000000,        48.330344,         0.645683,         0.026862
  151, 151, 406033.77, -29345.02,         9.244422,         0.070759,       130.647070,        -5.557832,         0.170332,       -32.629369,        -5.146314,         0.053694,       -95.845799,        -4.044556,         0.199493,       -20.274210,         0.029737,         0.011113,         2.675821,        20.000000,        61.986419,         0.649076,         0.029426
  152, 152, 399386.5, -22290.57,         9.336643,         0.075086,       124.346287,        -5.553619,         0.180466,       -30.773726,        -5.215924,         0.056984,       -91.533834,        -4.739102,         0.208893,       -22.686737,         0.038836,         0.011740,         3.307840,        18.000000,        50.127921,         0.662965,         0.045973
  153, 153, 397587.4, -62378.67,         8.942327,         0.064207,       139.273253,        -5.342588,         0.158420,       -33.724175,        -4.918963,         0.048463,      -101.499825,        -2.462067,         0.183772,       -13.397368,         0.024621,         0.010330,         2.383587,        25.000000,        62.736084,         0.603055,         0.028244
  154, 154, 391305.58, -63700.85,         8.959338,         0.064319,       139.294633,        -5.418730,         0.158725,       -34.139001,        -4.904272,         0.048578,      -100.955625,        -2.417613,         0.183820,       -13.152036,         0.020271,         0.010353,         1.957937,        11.000000,        32.739851,         0.597652,         0.022800
  155, 155, 396203.55, -57412.21,         9.010998,         0.064821,       139.013005,        -5.459190,         0.159315,       -34.266732,        -4.952404,         0.049018,      -101.032917,        -2.652706,         0.185253,       -14.319375,         0.020531,         0.010390,         1.975984,        23.000000,        36.582769,         0.607255,         0.020375
  156, 156, 397924.17, -52596.47,         9.077307,         0.065668,       138.229478,        -5.539009,         0.160572,       -34.495449,        -4.993108,         0.049759,      -100.344885,        -2.915434,         0.187410,       -15.556451,         0.018824,         0.010476,         1.796947,        28.000000,        37.010620,         0.614621,         0.024231
  157, 157, 382876.06, -53653.14,         9.160204,         0.065712,       139.400222,        -5.845949,         0.161244,       -36.255382,        -4.976556,         0.049884,       -99.761930,        -2.777960,         0.186903,       -14.863086,         0.002374,         0.010505,         0.226009,        19.000000,        47.539753,         0.599719,         0.030109
  158, 158, 385919.86, -61374.5,         9.006580,         0.064592,       139.438816,        -5.549564,         0.159309,       -34.835236,        -4.909021,         0.048835,      -100.523248,        -2.438851,         0.184255,       -13.236313,         0.013954,         0.010391,         1.342839,        26.000000,        30.759738,         0.594348,         0.026592
  159, 159, 340110.86, -28521.01,         9.088232,         0.075475,       120.414158,        -7.615522,         0.181074,       -42.057443,        -4.684385,         0.055766,       -83.999997,         0.686840,         0.209188,         3.283366,        -0.057412,         0.011570,        -4.961995,        70.000000,       316.892994,         0.413594,         0.231503
  160, 160, 342259.81, -30180.57,         9.145778,         0.073666,       124.151204,        -7.600484,         0.178796,       -42.509229,        -4.718528,         0.053933,       -87.488387,         0.331765,         0.205669,         1.613100,        -0.057807,         0.011418,        -5.062552,       117.000000,       508.992087,         0.426636,         0.243045
  161, 161, 338829.19, -32435.83,         8.970774,         0.074198,       120.902898,        -7.397355,         0.178808,       -41.370491,        -4.529456,         0.055056,       -82.270172,         1.007064,         0.206547,         4.875726,        -0.062384,         0.011449,        -5.449011,       256.000000,       394.839650,         0.390830,         0.062365
  162, 162, 335964.11, -27144.87,         8.935396,         0.078447,       113.903138,        -7.510975,         0.184485,       -40.713119,        -4.568949,         0.059103,       -77.305245,         1.490970,         0.214053,         6.965421,        -0.060846,         0.011816,        -5.149314,       429.000000,       439.799195,         0.384729,         0.071898
  163, 163, 339454.02, -25208.35,         9.101159,         0.077369,       117.633293,        -7.686439,         0.183778,       -41.824696,        -4.743522,         0.057363,       -82.692389,         0.740599,         0.212564,         3.484127,        -0.052996,         0.011772,        -4.502046,       285.000000,       245.172653,         0.421664,         0.069817
  164, 164, 342858.93, -25291.03,         9.222383,         0.075632,       121.938018,        -7.742931,         0.181932,       -42.559533,        -4.851314,         0.055504,       -87.404402,         0.099788,         0.209693,         0.475873,        -0.049443,         0.011620,        -4.254887,       362.000000,       376.064350,         0.449337,         0.126190
  165, 165, 345601.8, -25527.73,         9.308064,         0.073753,       126.206727,        -7.713437,         0.179499,       -42.971997,        -4.936654,         0.053721,       -91.893601,        -0.367628,         0.205741,        -1.786845,        -0.048864,         0.011432,        -4.274193,       452.000000,       461.574849,         0.475137,         0.089137
  166, 166, 345909.97, -30691.34,         9.258741,         0.071266,       129.917772,        -7.557329,         0.175544,       -43.050790,        -4.841920,         0.051603,       -93.830176,        -0.274583,         0.200072,        -1.372420,        -0.056422,         0.011201,        -5.037237,       728.000000,       575.556930,         0.463174,         0.082483
  167, 167, 338436.09, -37186.98,         8.851984,         0.071537,       123.740300,        -7.042327,         0.174651,       -40.322218,        -4.400953,         0.052905,       -83.186242,         1.138160,         0.200522,         5.675998,        -0.062318,         0.011270,        -5.529386,       562.000000,       509.902228,         0.385919,         0.122077
  168, 168, 334457.21, -35114.84,         8.714044,         0.074811,       116.481221,        -6.990301,         0.178674,       -39.123194,        -4.270093,         0.056989,       -74.928318,         1.886542,         0.207576,         9.088427,        -0.067621,         0.011476,        -5.892385,       354.000000,       346.477797,         0.351354,         0.046597
  169, 169, 338261.22, -41722.33,         8.729212,         0.070110,       124.507014,        -6.694543,         0.172240,       -38.867508,        -4.278473,         0.052159,       -82.027211,         1.211123,         0.196870,         6.151885,        -0.057417,         0.011208,        -5.122843,      1072.000000,       458.604660,         0.381069,         0.048337
  170, 170, 329570.75, -34216.76,         8.484933,         0.078229,       108.463262,        -6.648148,         0.182955,       -36.337535,        -4.079985,         0.061748,       -66.074487,         2.941655,         0.213944,        13.749620,        -0.077937,         0.011691,        -6.666408,      1037.000000,       345.096683,         0.316288,         0.056888
  171, 171, 334989.23, -30867,         8.810514,         0.079464,       110.873644,        -7.353987,         0.185010,       -39.749073,        -4.375087,         0.061723,       -70.882036,         1.785475,         0.216397,         8.250931,        -0.064170,         0.011810,        -5.433372,       309.000000,       350.384978,         0.346731,         0.058299
  172, 172, 331704.61, -26241.59,         8.723694,         0.083115,       104.958984,        -7.288381,         0.189986,       -38.362654,        -4.396304,         0.064518,       -68.140585,         2.534710,         0.221232,        11.457269,        -0.067948,         0.012214,        -5.562948,       472.000000,       405.908998,         0.347441,         0.189355
  173, 173, 328431.53, -27940.2,         8.528556,         0.083989,       101.543264,        -6.904336,         0.191185,       -36.113400,        -4.214955,         0.066084,       -63.781921,         3.384868,         0.222272,        15.228483,        -0.081592,         0.012249,        -6.661130,       699.000000,       347.901843,         0.320545,         0.065054
  174, 174, 336081.28, -23805.64,         8.973311,         0.080312,       111.730215,        -7.603908,         0.187282,       -40.601405,        -4.651875,         0.060403,       -77.014348,         1.426507,         0.217132,         6.569758,        -0.055500,         0.012059,        -4.602517,       449.000000,       536.729982,         0.398902,         0.066897
  175, 175, 337470.12, -19925.9,         9.065896,         0.080645,       112.417371,        -7.657983,         0.188321,       -40.664530,        -4.797481,         0.059877,       -80.122703,         1.032237,         0.217349,         4.749210,        -0.048073,         0.012204,        -3.939209,       615.000000,       629.731639,         0.434717,         0.109983
  176, 176, 342348.74, -22559.69,         9.231166,         0.076075,       121.342370,        -7.716829,         0.182476,       -42.289571,        -4.910271,         0.055692,       -88.168131,         0.119201,         0.209818,         0.568117,        -0.047125,         0.011682,        -4.034049,       369.000000,       416.348896,         0.464664,         0.101934
  177, 177, 332725.59, -19390.99,         8.872160,         0.084003,       105.616774,        -7.454586,         0.192493,       -38.726485,        -4.639066,         0.062906,       -73.746044,         2.164371,         0.221574,         9.768171,        -0.062140,         0.012572,        -4.942573,       812.000000,       506.009853,         0.401162,         0.052579
  178, 178, 327487.37, -22298.2,         8.568392,         0.086803,        98.710951,        -6.990809,         0.196287,       -35.615310,        -4.343466,         0.066241,       -65.571115,         3.683761,         0.224961,        16.375084,        -0.086871,         0.012794,        -6.789875,       904.000000,       307.500670,         0.344286,         0.030378
  179, 179, 343411.59, -18219.15,         9.283893,         0.076697,       121.046868,        -7.652949,         0.183487,       -41.708441,        -5.029515,         0.056065,       -89.708356,        -0.213496,         0.210321,        -1.015095,        -0.038483,         0.011791,        -3.263845,      1215.000000,       587.797418,         0.498638,         0.105851
  180, 180, 349055.69, -20887.1,         9.412465,         0.073493,       128.073093,        -7.617364,         0.179332,       -42.476370,        -5.110199,         0.053673,       -95.209583,        -1.064174,         0.204702,        -5.198657,        -0.037020,         0.011395,        -3.248839,       802.000000,       449.824909,         0.524817,         0.056377
  181, 181, 351097.21, -27497.53,         9.393601,         0.069265,       135.617685,        -7.409705,         0.172186,       -43.033144,        -5.052058,         0.050302,      -100.433882,        -1.107691,         0.194645,        -5.690831,        -0.048169,         0.010932,        -4.406076,       983.000000,       538.391487,         0.523448,         0.075812
  182, 182, 297942.15, -33105.95,         8.031120,         0.082306,        97.576279,        -3.454215,         0.204426,       -16.897163,        -4.370343,         0.062700,       -69.702321,         2.116443,         0.223786,         9.457458,        -0.060130,         0.013285,        -4.526277,       639.000000,       200.789457,         0.411108,         0.016582
  183, 183, 308339.92, -26657.04,         8.252296,         0.083146,        99.250758,        -4.487985,         0.207575,       -21.621071,        -4.366421,         0.062647,       -69.698894,         3.625536,         0.215637,        16.813114,        -0.133388,         0.013395,        -9.958284,       251.000000,       323.821410,         0.363980,         0.036119
  184, 184, 322572.21, -26917.93,         8.391201,         0.081269,       103.252181,        -6.295202,         0.191941,       -32.797575,        -4.202565,         0.061627,       -68.193537,         4.262122,         0.214889,        19.834088,        -0.108611,         0.012287,        -8.839807,       160.000000,       354.817274,         0.327399,         0.073068
  185, 185, 322565.6, -29522.07,         8.259680,         0.082551,       100.055388,        -6.096376,         0.193171,       -31.559539,        -4.028193,         0.064205,       -62.739199,         4.550601,         0.219125,        20.767183,        -0.108479,         0.012285,        -8.829943,       233.000000,       369.078207,         0.300592,         0.054831
  186, 186, 293318.13, -17312.06,         8.259686,         0.085286,        96.846582,        -3.515722,         0.206485,       -17.026527,        -4.642746,         0.063456,       -73.165332,         1.367633,         0.234550,         5.830890,        -0.078145,         0.013965,        -5.595725,       166.000000,       130.412085,         0.480498,         0.023066
  187, 187, 315646.55, -31303.34,         8.214412,         0.077368,       106.173277,        -5.240920,         0.191994,       -27.297350,        -4.167079,         0.059033,       -70.589033,         4.148013,         0.207652,        19.975770,        -0.111657,         0.012158,        -9.184017,       259.000000,       281.877553,         0.332871,         0.038088
  188, 188, 304719.13, -27487.57,         8.238713,         0.082096,       100.354865,        -4.196646,         0.204501,       -20.521419,        -4.438078,         0.061998,       -71.584220,         2.918954,         0.216671,        13.471805,        -0.109483,         0.013262,        -8.255614,       151.000000,       279.493080,         0.394066,         0.036282
  189, 189, 321954.36, -32546,         8.271400,         0.077214,       107.122972,        -5.904764,         0.185921,       -31.759495,        -4.056961,         0.059584,       -68.087726,         4.044670,         0.210210,        19.241063,        -0.097981,         0.011822,        -8.287773,       270.000000,       323.219576,         0.317288,         0.037262
  190, 190, 311343.05, -41967,         7.781229,         0.077272,       100.699535,        -3.894311,         0.195052,       -19.965542,        -3.881907,         0.061141,       -63.490970,         3.637060,         0.215004,        16.916209,        -0.056602,         0.012249,        -4.621026,       474.000000,       228.670214,         0.322266,         0.020004
  191, 191, 318030.71, -27812.93,         8.275299,         0.080602,       102.668107,        -5.667898,         0.195782,       -28.949990,        -4.168850,         0.060940,       -68.408956,         4.607842,         0.212262,        21.708262,        -0.126154,         0.012464,       -10.121700,       139.000000,       287.381200,         0.321822,         0.052745
  192, 192, 315373.57, -24947.11,         8.397503,         0.079949,       105.035695,        -5.551046,         0.196719,       -28.218106,        -4.377024,         0.059492,       -73.573088,         4.153757,         0.208535,        19.918716,        -0.132554,         0.012628,       -10.496800,       213.000000,       273.655044,         0.357816,         0.040015
  193, 193, 308034.74, -32419.4,         8.126551,         0.079148,       102.675588,        -4.316581,         0.199016,       -21.689624,        -4.270120,         0.060642,       -70.415462,         3.358442,         0.211684,        15.865381,        -0.097260,         0.012670,        -7.676437,       195.000000,       258.177023,         0.363137,         0.046727
  194, 194, 314330.79, -21499.59,         8.482325,         0.081434,       104.162137,        -5.539154,         0.199782,       -27.726059,        -4.498024,         0.059954,       -75.024957,         3.990795,         0.209842,        19.018103,        -0.142395,         0.012978,       -10.972080,       195.000000,       210.784263,         0.378727,         0.026570
  195, 195, 313503.88, -27427.64,         8.305527,         0.079550,       104.406116,        -5.189427,         0.197622,       -26.259357,        -4.314633,         0.059852,       -72.087865,         4.081484,         0.208792,        19.548067,        -0.128190,         0.012614,       -10.162385,       114.000000,       209.201837,         0.350510,         0.063013
  196, 196, 311593.95, -29691.66,         8.233471,         0.078906,       104.345146,        -4.854846,         0.197442,       -24.588728,        -4.286945,         0.059910,       -71.556450,         3.832090,         0.208943,        18.340385,        -0.117243,         0.012563,        -9.332572,        89.000000,       313.934841,         0.352926,         0.056273
  197, 197, 320162.13, -24446.09,         8.337766,         0.084100,        99.141541,        -6.059440,         0.198966,       -30.454583,        -4.203077,         0.063072,       -66.638960,         4.836340,         0.217520,        22.233960,        -0.129398,         0.012827,       -10.087688,        95.000000,       292.975710,         0.322483,         0.021732
  198, 198, 321749.08, -23511,         8.391480,         0.084753,        99.010615,        -6.303062,         0.198111,       -31.815822,        -4.238558,         0.063538,       -66.709045,         4.672600,         0.218998,        21.336271,        -0.121674,         0.012824,        -9.488069,       116.000000,       246.829563,         0.328868,         0.037591
