Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
  100, 100, 309623.17, 24691.81,        -0.468010,         0.257057,        -1.820649,        -0.246514,         0.721366,        -0.341733,         0.016718,         0.190177,         0.087909,         2.951183,         0.756325,         3.902005,         0.048588,         0.047743,         1.017689,         7.000000,         6.097068,         0.271477,         0.019733
  101, 101, 317273.81, 16350.36,        -0.210359,         0.179547,        -1.171611,        -1.478353,         0.410205,        -3.603941,        -0.130923,         0.119909,        -1.091852,         2.521997,         0.520329,         4.846926,         0.060979,         0.033934,         1.797000,        13.000000,        13.295415,         0.344213,         0.040088
  102, 102, 330127.65, 26472.36,         0.143044,         0.245451,         0.582779,        -1.838361,         0.590617,        -3.112609,        -0.242557,         0.152937,        -1.585990,         1.953241,         0.657826,         2.969236,        -0.006220,         0.043074,        -0.144410,        18.000000,        16.729955,         0.376926,         0.047689
  103, 103, 330024.3, 22050.13,         0.146870,         0.214168,         0.685771,        -2.013296,         0.480943,        -4.186142,        -0.271735,         0.134131,        -2.025884,         2.058515,         0.547404,         3.760502,         0.003962,         0.038546,         0.102792,        24.000000,        22.542066,         0.394344,         0.040356
  104, 104, 335366.5, 8522.69,         0.209379,         0.135537,         1.544809,        -2.414108,         0.285411,        -8.458364,        -0.318961,         0.094470,        -3.376333,         1.946867,         0.344790,         5.646529,         0.016527,         0.024109,         0.685496,        45.000000,        46.920566,         0.535294,         0.015778
  105, 105, 330795.7, 8625.57,         0.158908,         0.135378,         1.173810,        -2.356885,         0.282760,        -8.335276,        -0.303805,         0.094482,        -3.215484,         2.007650,         0.353991,         5.671478,         0.025615,         0.024308,         1.053775,        56.000000,        55.075078,         0.512227,         0.040307
  106, 106, 324461.1, 12021.3,         0.027165,         0.150973,         0.179932,        -2.095391,         0.317571,        -6.598181,        -0.248052,         0.102397,        -2.422458,         2.209037,         0.414972,         5.323335,         0.040863,         0.028018,         1.458479,        33.000000,        33.014197,         0.432804,         0.042705
  107, 107, 333249.02, 19193.73,         0.198623,         0.195152,         1.017785,        -2.141073,         0.418883,        -5.111391,        -0.304149,         0.123378,        -2.465180,         2.038950,         0.475564,         4.287435,         0.000622,         0.034902,         0.017817,        35.000000,        31.927504,         0.420533,         0.052251
  108, 108, 330905.38, 16199.04,         0.160723,         0.174851,         0.919197,        -2.216311,         0.368713,        -6.010944,        -0.296670,         0.114438,        -2.592419,         2.083742,         0.436580,         4.772873,         0.013872,         0.031935,         0.434384,        36.000000,        36.763996,         0.436604,         0.061122
  109, 109, 338740.71, 9995.65,         0.233643,         0.141949,         1.645967,        -2.382221,         0.301928,        -7.890034,        -0.323707,         0.097333,        -3.325776,         1.940063,         0.354984,         5.465216,         0.008697,         0.025306,         0.343674,        58.000000,        55.597579,         0.527134,         0.028479
  110, 110, 345541.9, -607.56,         0.232515,         0.115880,         2.006513,        -2.534561,         0.254873,        -9.944407,        -0.312953,         0.082750,        -3.781929,         1.822633,         0.301616,         6.042889,         0.018632,         0.019361,         0.962364,        37.000000,        33.284875,         0.665897,         0.029895
  111, 111, 348908.69, -5077.51,         0.229544,         0.111278,         2.062792,        -2.594736,         0.248303,       -10.449895,        -0.309188,         0.080258,        -3.852426,         1.827534,         0.293164,         6.233831,         0.021418,         0.018307,         1.169944,        53.000000,        63.485857,         0.711496,         0.027402
  112, 112, 343120.93, 5902.89,         0.238520,         0.129180,         1.846420,        -2.434435,         0.281401,        -8.651127,        -0.318790,         0.090007,        -3.541827,         1.878930,         0.331150,         5.673947,         0.011368,         0.022535,         0.504437,        49.000000,        51.120558,         0.586994,         0.038174
  113, 113, 377836.69, -36378.58,         0.205466,         0.142996,         1.436871,        -3.535192,         0.416430,        -8.489289,        -0.308966,         0.096786,        -3.192263,         2.734338,         0.346750,         7.885626,         0.035066,         0.024511,         1.430609,      1070.000000,      1074.548608,         0.795023,         0.445699
  114, 114, 356153.1, -24448.15,         0.209359,         0.101688,         2.058847,        -2.718893,         0.235103,       -11.564704,        -0.340801,         0.080203,        -4.249228,         1.938925,         0.304979,         6.357563,         0.033983,         0.016081,         2.113212,       547.000000,       564.532104,         0.803254,         0.147501
  115, 115, 363934.49, -23252.2,         0.233696,         0.107950,         2.164842,        -2.978188,         0.262360,       -11.351542,        -0.337591,         0.082386,        -4.097686,         2.154070,         0.301208,         7.151440,         0.027429,         0.017657,         1.553426,       660.000000,       740.761969,         0.802500,         0.143006
  116, 116, 362715.03, -62961.03,        -0.002511,         0.104760,        -0.023972,        -2.210157,         0.305993,        -7.222893,        -0.384304,         0.095814,        -4.010951,         2.722520,         0.427253,         6.372143,         0.067203,         0.018325,         3.667349,       175.000000,       201.891786,         0.722911,         0.209763
  117, 117, 355515.39, -15862.17,         0.227016,         0.105510,         2.151609,        -2.741203,         0.242517,       -11.303145,        -0.320328,         0.079048,        -4.052304,         1.923369,         0.296398,         6.489136,         0.026352,         0.017239,         1.528607,       594.000000,       597.883080,         0.779361,         0.147639
  118, 118, 350331.74, 2259.59,         0.228953,         0.125819,         1.819699,        -2.452553,         0.285598,        -8.587432,        -0.304634,         0.087100,        -3.497496,         1.875770,         0.322935,         5.808504,         0.013747,         0.021556,         0.637714,       189.000000,       164.676600,         0.641391,         0.106880
  119, 119, 390869.17, -52824.71,         0.043000,         0.357426,         0.120306,        -4.018969,         1.317057,        -3.051476,        -0.213739,         0.185393,        -1.152894,         2.512366,         0.950086,         2.644355,         0.102989,         0.056461,         1.824091,       121.000000,       130.830194,         0.793983,         0.303015
  120, 120, 391663.46, -13955.69,         0.226882,         0.261113,         0.868904,        -3.491809,         0.803334,        -4.346645,        -0.316630,         0.145127,        -2.181738,         2.319175,         0.739119,         3.137758,         0.040359,         0.043825,         0.920918,       125.000000,       117.640956,         0.690742,         0.382210
  121, 121, 381676.42, -24737.89,         0.275457,         0.173528,         1.587391,        -3.703371,         0.504375,        -7.342495,        -0.316802,         0.110120,        -2.876870,         2.467467,         0.417488,         5.910271,         0.026413,         0.031324,         0.843238,       175.000000,       187.421891,         0.753032,         0.173186
  122, 122, 396227.77, -39792.02,        -0.111328,         0.303444,        -0.366882,        -3.964435,         1.149287,        -3.449473,        -0.237802,         0.169636,        -1.401839,         2.543542,         0.976663,         2.604317,         0.164424,         0.055363,         2.969894,        85.000000,        75.410538,         0.782653,         0.110788
  123, 123, 365535.4, -28214.23,         0.216663,         0.106406,         2.036185,        -3.001700,         0.265001,       -11.327115,        -0.343431,         0.082717,        -4.151867,         2.239996,         0.302483,         7.405355,         0.032000,         0.017178,         1.862915,       200.000000,       191.867069,         0.811596,         0.057604
  124, 124, 358761.78, -6929.68,         0.225382,         0.119346,         1.888468,        -2.706071,         0.281563,        -9.610888,        -0.298431,         0.084034,        -3.551309,         1.961523,         0.298219,         6.577454,         0.020465,         0.019860,         1.030464,       389.000000,       392.822357,         0.733989,         0.134977
  125, 125, 376070.01, -56303.59,         0.137031,         0.179216,         0.764614,        -3.065005,         0.571926,        -5.359095,        -0.325054,         0.107622,        -3.020333,         2.984029,         0.553980,         5.386527,         0.034420,         0.028128,         1.223723,       381.000000,       367.222271,         0.748930,         0.294298
  126, 126, 353788.69, -7340.62,         0.226588,         0.112671,         2.011065,        -2.660659,         0.257534,       -10.331310,        -0.303868,         0.080906,        -3.755814,         1.888759,         0.293554,         6.434113,         0.021980,         0.018566,         1.183906,       173.000000,       183.016423,         0.734605,         0.073427
  127, 127, 371670.71, -21543.62,         0.278939,         0.124132,         2.247112,        -3.311652,         0.320820,       -10.322446,        -0.333860,         0.089180,        -3.743650,         2.315004,         0.310443,         7.457091,         0.018333,         0.021516,         0.852079,       206.000000,       212.110547,         0.780999,         0.066271
  128, 128, 367522.64, -7189.91,         0.230923,         0.135400,         1.705485,        -2.792312,         0.336271,        -8.303758,        -0.299412,         0.092034,        -3.253264,         2.079768,         0.320661,         6.485872,         0.016994,         0.023322,         0.728674,       142.000000,       152.354760,         0.722801,         0.106018
  129, 129, 361892.77, -18166,         0.237949,         0.109682,         2.169447,        -2.915817,         0.261512,       -11.149837,        -0.325160,         0.081704,        -3.979754,         2.074488,         0.297770,         6.966740,         0.024516,         0.018097,         1.354725,       148.000000,       130.442715,         0.789125,         0.068759
  130, 130, 366450.66, -74634.65,         0.027002,         0.174453,         0.154779,        -2.035581,         0.603964,        -3.370368,        -0.455806,         0.125732,        -3.625224,         3.188612,         0.784323,         4.065434,         0.046485,         0.029256,         1.588911,       141.000000,       149.508163,         0.610990,         0.203773
  131, 131, 355381.88, -79216.89,         0.043127,         0.166649,         0.258792,        -2.383778,         0.541677,        -4.400741,        -0.577347,         0.116759,        -4.944774,         3.238393,         0.691352,         4.684148,         0.077678,         0.027497,         2.824916,       106.000000,       103.737695,         0.723506,         0.631897
  132, 132, 353694.67, -32885.23,         0.160829,         0.098688,         1.629669,        -2.574721,         0.225870,       -11.399154,        -0.342052,         0.081269,        -4.208893,         1.901472,         0.305318,         6.227843,         0.046463,         0.014890,         3.120483,       116.000000,       122.551696,         0.810424,         0.073696
  133, 133, 378726.25, -28678.9,         0.263526,         0.150071,         1.756009,        -3.630762,         0.427616,        -8.490715,        -0.321505,         0.100828,        -3.188648,         2.562385,         0.354207,         7.234137,         0.025885,         0.026818,         0.965215,        84.000000,        92.193182,         0.775815,         0.105081
  134, 134, 365246.77, -57670.24,         0.017159,         0.104740,         0.163824,        -2.371989,         0.268818,        -8.823779,        -0.346449,         0.093937,        -3.688097,         2.682285,         0.375945,         7.134788,         0.061710,         0.017700,         3.486484,        78.000000,        70.154839,         0.750609,         0.093762
  135, 135, 389517.13, -31493.43,         0.093226,         0.236314,         0.394499,        -3.788606,         0.828444,        -4.573161,        -0.262288,         0.135460,        -1.936277,         2.635578,         0.707414,         3.725654,         0.080789,         0.040830,         1.978660,        88.000000,        79.718257,         0.762422,         0.192407
  136, 136, 344415.42, 11511.89,         0.252721,         0.149000,         1.696111,        -2.236435,         0.328872,        -6.800316,        -0.325306,         0.099549,        -3.267796,         1.937106,         0.373583,         5.185215,        -0.001958,         0.026591,        -0.073637,        31.000000,        39.276483,         0.513244,         0.055928
  137, 137, 365053.58, -11168.12,         0.243226,         0.122750,         1.981468,        -2.914725,         0.300521,        -9.698911,        -0.307008,         0.086278,        -3.558356,         2.082257,         0.301286,         6.911241,         0.019103,         0.020734,         0.921339,        60.000000,        54.134724,         0.754539,         0.034851
  138, 138, 387334.51, -21934.03,         0.235402,         0.219088,         1.074463,        -3.749122,         0.690670,        -5.428238,        -0.300968,         0.128222,        -2.347238,         2.404681,         0.593863,         4.049220,         0.041518,         0.038312,         1.083673,        25.000000,        24.819282,         0.728017,         0.090261
  139, 139, 393097.28, -22717.2,         0.136589,         0.261300,         0.522730,        -3.812790,         0.930462,        -4.097741,        -0.290024,         0.146485,        -1.979892,         2.475794,         0.832027,         2.975617,         0.077123,         0.043730,         1.763615,        57.000000,        57.601376,         0.723264,         0.281177
  140, 140, 380945.88, -17224.24,         0.295546,         0.178071,         1.659708,        -3.507679,         0.484103,        -7.245736,        -0.320658,         0.110989,        -2.889090,         2.281297,         0.427056,         5.341919,         0.017741,         0.032256,         0.549999,        17.000000,        16.548062,         0.726437,         0.071077
  141, 141, 367373.14, -14712.42,         0.258832,         0.122041,         2.120866,        -3.058230,         0.303311,       -10.082826,        -0.317499,         0.086610,        -3.665866,         2.153046,         0.303507,         7.093893,         0.018428,         0.020785,         0.886613,        47.000000,        42.622279,         0.767379,         0.042260
  142, 142, 374567.12, -13256.38,         0.277296,         0.148115,         1.872166,        -3.193666,         0.381065,        -8.380905,        -0.317241,         0.097921,        -3.239758,         2.202848,         0.353106,         6.238494,         0.014465,         0.026507,         0.545709,        51.000000,        45.042579,         0.734686,         0.034965
  143, 143, 380862.18, -12688.75,         0.275651,         0.184918,         1.490664,        -3.260567,         0.485670,        -6.713547,        -0.315583,         0.113703,        -2.775494,         2.221499,         0.446310,         4.977479,         0.015739,         0.033439,         0.470672,        11.000000,         8.950495,         0.705488,         0.046562
  144, 144, 383629.18, -9335.24,         0.241174,         0.209625,         1.150502,        -3.014574,         0.544489,        -5.536523,        -0.312934,         0.124327,        -2.517031,         2.244099,         0.519304,         4.321362,         0.016622,         0.037409,         0.444339,        23.000000,        27.810875,         0.679758,         0.082543
  145, 145, 394378.41, -45752.97,        -0.071077,         0.326139,        -0.217936,        -4.020680,         1.205915,        -3.334133,        -0.224455,         0.176018,        -1.275185,         2.516794,         0.946781,         2.658264,         0.149108,         0.056744,         2.627727,        64.000000,        65.483459,         0.796497,         0.279543
  146, 146, 402514.52, -43075.49,        -0.198465,         0.340311,        -0.583188,        -4.335266,         1.368921,        -3.166922,        -0.282271,         0.210028,        -1.343970,         2.401299,         1.119623,         2.144739,         0.229844,         0.068366,         3.361960,        61.000000,        53.472864,         0.777391,         0.444040
  147, 147, 402518.42, -36236.31,        -0.191366,         0.315069,        -0.607378,        -4.152786,         1.291903,        -3.214473,        -0.286111,         0.191103,        -1.497155,         2.468686,         1.142819,         2.160173,         0.218352,         0.063309,         3.448994,        37.000000,        40.582409,         0.755725,         0.208199
  148, 148, 396061.3, -30927.23,        -0.037797,         0.279756,        -0.135107,        -3.877853,         1.080905,        -3.587599,        -0.261295,         0.158445,        -1.649120,         2.592925,         0.972500,         2.666246,         0.136339,         0.049202,         2.770997,        22.000000,        25.968385,         0.752266,         0.088150
  149, 149, 408226.18, -35513.98,        -0.258396,         0.330472,        -0.781899,        -4.303265,         1.444874,        -2.978297,        -0.328059,         0.222028,        -1.477555,         2.381128,         1.254960,         1.897373,         0.264752,         0.072355,         3.659071,        18.000000,        12.051950,         0.728944,         0.097386
  150, 150, 403471.42, -31311.84,        -0.161052,         0.311381,        -0.517217,        -4.113458,         1.305675,        -3.150446,        -0.306171,         0.188752,        -1.622086,         2.508126,         1.185289,         2.116045,         0.209038,         0.060882,         3.433509,        20.000000,        22.266462,         0.732354,         0.109032
  151, 151, 406033.77, -29345.02,        -0.170025,         0.319459,        -0.532226,        -4.166372,         1.375083,        -3.029905,        -0.333278,         0.199524,        -1.670365,         2.494166,         1.248025,         1.998490,         0.222662,         0.063456,         3.508927,        20.000000,        32.572860,         0.712244,         0.137478
  152, 152, 399386.5, -22290.57,         0.038184,         0.299128,         0.127650,        -3.922182,         1.169481,        -3.353779,        -0.312831,         0.168895,        -1.852219,         2.529455,         1.071366,         2.360962,         0.124439,         0.049823,         2.497592,        18.000000,        17.808875,         0.708386,         0.150660
  153, 153, 397587.4, -62378.67,        -0.015078,         0.483961,        -0.031155,        -4.455973,         1.912272,        -2.330198,        -0.152928,         0.336006,        -0.455134,         2.131754,         1.446128,         1.474112,         0.139906,         0.074349,         1.881740,        25.000000,        23.734296,         0.773738,         0.197380
  154, 154, 391305.58, -63700.85,         0.090674,         0.457814,         0.198059,        -3.976051,         1.764625,        -2.253198,        -0.126272,         0.277113,        -0.455669,         2.163095,         1.286219,         1.681748,         0.072714,         0.066636,         1.091213,        11.000000,        16.419402,         0.749991,         0.137760
  155, 155, 396203.55, -57412.21,        -0.020850,         0.432574,        -0.048200,        -4.356178,         1.672197,        -2.605063,        -0.194382,         0.259301,        -0.749637,         2.292144,         1.199988,         1.910138,         0.143648,         0.068805,         2.087751,        23.000000,        22.464394,         0.789113,         0.120710
  156, 156, 397924.17, -52596.47,        -0.082230,         0.394446,        -0.208469,        -4.384486,         1.522539,        -2.879720,        -0.234066,         0.231421,        -1.011431,         2.374435,         1.113199,         2.132984,         0.175642,         0.067670,         2.595578,        28.000000,        28.568125,         0.796423,         0.136921
  157, 157, 382876.06, -53653.14,         0.170345,         0.265204,         0.642315,        -3.657198,         0.928085,        -3.940585,        -0.281793,         0.136040,        -2.071403,         2.841921,         0.703537,         4.039476,         0.043791,         0.040294,         1.086774,        19.000000,        17.420927,         0.776142,         0.077658
  158, 158, 385919.86, -61374.5,         0.167409,         0.375553,         0.445767,        -3.680307,         1.403922,        -2.621446,        -0.222882,         0.198762,        -1.121351,         2.567086,         1.012937,         2.534300,         0.040630,         0.054463,         0.746020,        26.000000,        24.393411,         0.742592,         0.253293
  159, 159, 340110.86, -28521.01,         0.174859,         0.095724,         1.826693,        -2.481130,         0.206122,       -12.037207,        -0.316209,         0.080706,        -3.918027,         1.681910,         0.290674,         5.786237,         0.042540,         0.014446,         2.944712,        70.000000,        66.215188,         0.785665,         0.096831
  160, 160, 342259.81, -30180.57,         0.162410,         0.095919,         1.693201,        -2.475331,         0.207821,       -11.910899,        -0.311391,         0.081343,        -3.828144,         1.708840,         0.292409,         5.844012,         0.044888,         0.014395,         3.118217,       117.000000,       126.907930,         0.791981,         0.113532
  161, 161, 338829.19, -32435.83,         0.140223,         0.094231,         1.488083,        -2.449779,         0.202840,       -12.077419,        -0.294423,         0.081189,        -3.626407,         1.712017,         0.286932,         5.966634,         0.049135,         0.014110,         3.482160,       256.000000,       255.069359,         0.789860,         0.060021
  162, 162, 335964.11, -27144.87,         0.186589,         0.095290,         1.958114,        -2.484889,         0.203078,       -12.236102,        -0.324047,         0.079684,        -4.066645,         1.653190,         0.286965,         5.760941,         0.040872,         0.014467,         2.825106,       429.000000,       459.513993,         0.773914,         0.090998
  163, 163, 339454.02, -25208.35,         0.197613,         0.096220,         2.053758,        -2.500551,         0.207266,       -12.064447,        -0.328358,         0.079475,        -4.131578,         1.661075,         0.291197,         5.704300,         0.037941,         0.014729,         2.575889,       285.000000,       253.454814,         0.777376,         0.106659
  164, 164, 342858.93, -25291.03,         0.196542,         0.096827,         2.029819,        -2.515609,         0.210963,       -11.924429,        -0.328171,         0.079759,        -4.114538,         1.691039,         0.295128,         5.729848,         0.037763,         0.014849,         2.543126,       362.000000,       369.774678,         0.784265,         0.227974
  165, 165, 345601.8, -25527.73,         0.195826,         0.097456,         2.009388,        -2.535043,         0.214470,       -11.820011,        -0.330027,         0.079971,        -4.126849,         1.724968,         0.298308,         5.782505,         0.037781,         0.014972,         2.523386,       452.000000,       436.071689,         0.789532,         0.139420
  166, 166, 345909.97, -30691.34,         0.162376,         0.096878,         1.676092,        -2.493739,         0.212636,       -11.727734,        -0.318774,         0.081590,        -3.906995,         1.749241,         0.297035,         5.889013,         0.045124,         0.014536,         3.104271,       728.000000,       711.871508,         0.797899,         0.139255
  167, 167, 338436.09, -37186.98,         0.090776,         0.091977,         0.986946,        -2.414064,         0.200772,       -12.023914,        -0.263180,         0.080991,        -3.249498,         1.781699,         0.283291,         6.289280,         0.058016,         0.013884,         4.178673,       562.000000,       560.284120,         0.794586,         0.206626
  168, 168, 334457.21, -35114.84,         0.113848,         0.091900,         1.238826,        -2.442254,         0.198205,       -12.321852,        -0.277465,         0.080569,        -3.443820,         1.749032,         0.282779,         6.185147,         0.054579,         0.013840,         3.943675,       354.000000,       355.102424,         0.785754,         0.060118
  169, 169, 338261.22, -41722.33,         0.045041,         0.089728,         0.501969,        -2.389012,         0.200639,       -11.907010,        -0.239862,         0.080588,        -2.976401,         1.870087,         0.280713,         6.661928,         0.066729,         0.013859,         4.814695,      1072.000000,      1098.241351,         0.796857,         0.169855
  170, 170, 329570.75, -34216.76,         0.130459,         0.091640,         1.423599,        -2.472700,         0.196667,       -12.573031,        -0.296117,         0.079591,        -3.720510,         1.741801,         0.283405,         6.145972,         0.053323,         0.013822,         3.857778,      1037.000000,      1029.501311,         0.771577,         0.197200
  171, 171, 334989.23, -30867,         0.156404,         0.093860,         1.666358,        -2.465440,         0.200259,       -12.311268,        -0.305312,         0.080265,        -3.803801,         1.685837,         0.284716,         5.921120,         0.046809,         0.014123,         3.314290,       309.000000,       291.553004,         0.779672,         0.055759
  172, 172, 331704.61, -26241.59,         0.196408,         0.095303,         2.060879,        -2.491619,         0.201311,       -12.376954,        -0.336030,         0.078800,        -4.264353,         1.637736,         0.284161,         5.763406,         0.040060,         0.014536,         2.755900,       472.000000,       480.418720,         0.758745,         0.290172
  173, 173, 328431.53, -27940.2,         0.188557,         0.094671,         1.991705,        -2.494621,         0.199588,       -12.498861,        -0.337588,         0.078647,        -4.292460,         1.650378,         0.283099,         5.829678,         0.042857,         0.014389,         2.978521,       699.000000,       712.343884,         0.751141,         0.145119
  174, 174, 336081.28, -23805.64,         0.207318,         0.096175,         2.155622,        -2.499852,         0.205335,       -12.174476,        -0.336061,         0.078626,        -4.274181,         1.637580,         0.288036,         5.685330,         0.036505,         0.014803,         2.466118,       449.000000,       424.360062,         0.765452,         0.063531
  175, 175, 337470.12, -19925.9,         0.222727,         0.097155,         2.292495,        -2.516301,         0.209186,       -12.028993,        -0.341460,         0.077295,        -4.417612,         1.641875,         0.289603,         5.669407,         0.032360,         0.015230,         2.124805,       615.000000,       672.171720,         0.757365,         0.131379
  176, 176, 342348.74, -22559.69,         0.210137,         0.097076,         2.164654,        -2.528655,         0.211914,       -11.932432,        -0.332731,         0.078526,        -4.237196,         1.682268,         0.294713,         5.708161,         0.034563,         0.015101,         2.288771,       369.000000,       394.117537,         0.776918,         0.143590
  177, 177, 332725.59, -19390.99,         0.225535,         0.097633,         2.310015,        -2.502621,         0.207086,       -12.084918,        -0.350880,         0.077138,        -4.548749,         1.622004,         0.285587,         5.679554,         0.032740,         0.015281,         2.142445,       812.000000,       830.217265,         0.739240,         0.105382
  178, 178, 327487.37, -22298.2,         0.216862,         0.097472,         2.224860,        -2.493979,         0.204096,       -12.219662,        -0.357582,         0.077927,        -4.588681,         1.617680,         0.282781,         5.720618,         0.036552,         0.015077,         2.424417,       904.000000,       896.323636,         0.726485,         0.096631
  179, 179, 343411.59, -18219.15,         0.223965,         0.098212,         2.280416,        -2.555940,         0.216235,       -11.820191,        -0.333857,         0.076911,        -4.340846,         1.700837,         0.294347,         5.778341,         0.030323,         0.015626,         1.940590,      1215.000000,      1188.816091,         0.766658,         0.254930
  180, 180, 349055.69, -20887.1,         0.215045,         0.099253,         2.166637,        -2.605297,         0.222475,       -11.710514,        -0.332217,         0.078269,        -4.244530,         1.782309,         0.300038,         5.940286,         0.032147,         0.015744,         2.041865,       802.000000,       795.704311,         0.785314,         0.132628
  181, 181, 351097.21, -27497.53,         0.190059,         0.098920,         1.921345,        -2.588487,         0.222692,       -11.623605,        -0.338177,         0.080735,        -4.188740,         1.822693,         0.303996,         5.995789,         0.039388,         0.015176,         2.595421,       983.000000,       940.450856,         0.801453,         0.200856
  182, 182, 297942.15, -33105.95,         0.132551,         0.140374,         0.944275,        -2.313868,         0.345447,        -6.698191,        -0.413733,         0.107369,        -3.853372,         1.710032,         0.404710,         4.225325,         0.062406,         0.021996,         2.837099,       639.000000,       622.085007,         0.504624,         0.119428
  183, 183, 308339.92, -26657.04,         0.183123,         0.111334,         1.644806,        -2.457490,         0.249556,        -9.847443,        -0.386971,         0.088276,        -4.383662,         1.685692,         0.320091,         5.266290,         0.048842,         0.017226,         2.835339,       251.000000,       231.189686,         0.589302,         0.048449
  184, 184, 322572.21, -26917.93,         0.200755,         0.096513,         2.080082,        -2.505911,         0.203094,       -12.338654,        -0.360517,         0.078672,        -4.582538,         1.641901,         0.284763,         5.765852,         0.042713,         0.014720,         2.901672,       160.000000,       173.028469,         0.716597,         0.041247
  185, 185, 322565.6, -29522.07,         0.186310,         0.094997,         1.961229,        -2.512460,         0.201429,       -12.473174,        -0.351905,         0.078659,        -4.473802,         1.669152,         0.286154,         5.833056,         0.046152,         0.014396,         3.205885,       233.000000,       222.155120,         0.726647,         0.037728
  186, 186, 293318.13, -17312.06,        -0.035836,         0.179944,        -0.199150,        -1.926814,         0.425412,        -4.529285,        -0.267209,         0.125453,        -2.129955,         2.227605,         0.509831,         4.369303,         0.060513,         0.031628,         1.913279,       166.000000,       167.060962,         0.374581,         0.139459
  187, 187, 315646.55, -31303.34,         0.185830,         0.098087,         1.894538,        -2.532339,         0.214096,       -11.828077,        -0.375675,         0.080761,        -4.651696,         1.689835,         0.298425,         5.662519,         0.050428,         0.014766,         3.415105,       259.000000,       268.234637,         0.684989,         0.045763
  188, 188, 304719.13, -27487.57,         0.171064,         0.119280,         1.434142,        -2.427475,         0.275899,        -8.798405,        -0.390762,         0.093689,        -4.170839,         1.709801,         0.342256,         4.995677,         0.051410,         0.018606,         2.763033,       151.000000,       155.689623,         0.553942,         0.047306
  189, 189, 321954.36, -32546,         0.164602,         0.093535,         1.759793,        -2.518058,         0.200840,       -12.537620,        -0.340770,         0.078848,        -4.321838,         1.716756,         0.288858,         5.943256,         0.051075,         0.014099,         3.622689,       270.000000,       270.872850,         0.733683,         0.049666
  190, 190, 311343.05, -41967,         0.095114,         0.100331,         0.948005,        -2.511719,         0.241426,       -10.403674,        -0.367478,         0.083794,        -4.385475,         1.940445,         0.323590,         5.996621,         0.072569,         0.014939,         4.857545,       474.000000,       461.860911,         0.692122,         0.053544
  191, 191, 318030.71, -27812.93,         0.199296,         0.098359,         2.026209,        -2.512817,         0.209509,       -11.993840,        -0.372886,         0.079903,        -4.666731,         1.651551,         0.290626,         5.682730,         0.045169,         0.014962,         3.018957,       139.000000,       132.584187,         0.688189,         0.028966
  192, 192, 315373.57, -24947.11,         0.199683,         0.102384,         1.950336,        -2.481761,         0.218383,       -11.364242,        -0.377505,         0.081586,        -4.627109,         1.648675,         0.293871,         5.610207,         0.043864,         0.015769,         2.781678,       213.000000,       212.856955,         0.650787,         0.040073
  193, 193, 308034.74, -32419.4,         0.180243,         0.108295,         1.664373,        -2.507461,         0.250176,       -10.022799,        -0.402702,         0.087688,        -4.592447,         1.699226,         0.325342,         5.222891,         0.054974,         0.016312,         3.370241,       195.000000,       200.852591,         0.618507,         0.057735
  194, 194, 314330.79, -21499.59,         0.184001,         0.105640,         1.741775,        -2.427719,         0.224735,       -10.802572,        -0.366560,         0.082467,        -4.444946,         1.678421,         0.295607,         5.677883,         0.043411,         0.016586,         2.617327,       195.000000,       198.086259,         0.620243,         0.039545
  195, 195, 313503.88, -27427.64,         0.197529,         0.102777,         1.921913,        -2.501067,         0.223108,       -11.210137,        -0.384124,         0.082697,        -4.644959,         1.657049,         0.300349,         5.517082,         0.046647,         0.015684,         2.974240,       114.000000,       121.550786,         0.646822,         0.051603
  196, 196, 311593.95, -29691.66,         0.192745,         0.103794,         1.856998,        -2.514159,         0.230262,       -10.918708,        -0.390812,         0.084070,        -4.648668,         1.672141,         0.308287,         5.423982,         0.049786,         0.015716,         3.167910,        89.000000,        83.040079,         0.640494,         0.023516
  197, 197, 320162.13, -24446.09,         0.207475,         0.099104,         2.093517,        -2.492177,         0.208073,       -11.977396,        -0.370174,         0.079299,        -4.668088,         1.632424,         0.285760,         5.712566,         0.041127,         0.015242,         2.698160,        95.000000,       106.079527,         0.688739,         0.009519
  198, 198, 321749.08, -23511,         0.210327,         0.098827,         2.128224,        -2.489236,         0.206732,       -12.040888,        -0.367603,         0.078843,        -4.662460,         1.627328,         0.284060,         5.728827,         0.039701,         0.015241,         2.604887,       116.000000,       141.681887,         0.696034,         0.026228
  199, 199, 302066.12, -24471.58,         0.136104,         0.129680,         1.049535,        -2.335460,         0.302170,        -7.728952,        -0.366656,         0.098940,        -3.705839,         1.795270,         0.366107,         4.903677,         0.052046,         0.020965,         2.482507,        82.000000,        87.411339,         0.504914,         0.057605
  200, 200, 324399.73, -35058.09,         0.134386,         0.091667,         1.466036,        -2.503205,         0.198131,       -12.634070,        -0.313734,         0.079211,        -3.960736,         1.767587,         0.287728,         6.143250,         0.055382,         0.013811,         4.010045,       109.000000,       105.599129,         0.753683,         0.010480
