Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
  100, 100, 309623.17, 24691.81,         0.000026,         0.111657,         0.000234,        -1.968159,         0.234830,        -8.381202,        -0.239826,         0.075996,        -3.155787,         2.188817,         0.305459,         7.165655,         0.045310,         0.018923,         2.394375,         7.000000,         6.294560,         0.393059,         0.007290
  101, 101, 317273.81, 16350.36,         0.031880,         0.108944,         0.292627,        -2.066669,         0.230204,        -8.977541,        -0.254078,         0.075110,        -3.382732,         2.148492,         0.305603,         7.030337,         0.042801,         0.018694,         2.289535,        13.000000,        13.187398,         0.419683,         0.021082
  102, 102, 330127.65, 26472.36,         0.126228,         0.103236,         1.222712,        -2.152900,         0.221850,        -9.704317,        -0.294903,         0.070688,        -4.171903,         2.033378,         0.280434,         7.250815,         0.026787,         0.017807,         1.504343,        18.000000,        16.982261,         0.457067,         0.014530
  103, 103, 330024.3, 22050.13,         0.130853,         0.104593,         1.251068,        -2.180938,         0.223359,        -9.764260,        -0.296268,         0.071905,        -4.120242,         2.028675,         0.284188,         7.138501,         0.026731,         0.018046,         1.481262,        24.000000,        22.349142,         0.462430,         0.018460
  104, 104, 335366.5, 8522.69,         0.169927,         0.096523,         1.760492,        -2.350355,         0.210894,       -11.144731,        -0.310445,         0.068440,        -4.535982,         1.942066,         0.264664,         7.337846,         0.026799,         0.016178,         1.656548,        45.000000,        46.861355,         0.550355,         0.009919
  105, 105, 330795.7, 8625.57,         0.150194,         0.098718,         1.521442,        -2.323263,         0.213215,       -10.896364,        -0.304304,         0.070038,        -4.344830,         1.966545,         0.271665,         7.238868,         0.029985,         0.016616,         1.804616,        56.000000,        55.135578,         0.530148,         0.025388
  106, 106, 324461.1, 12021.3,         0.100679,         0.101623,         0.990713,        -2.220710,         0.217260,       -10.221434,        -0.284843,         0.071396,        -3.989633,         2.044504,         0.283856,         7.202600,         0.035752,         0.017292,         2.067504,        33.000000,        33.124065,         0.480777,         0.023775
  107, 107, 333249.02, 19193.73,         0.152334,         0.104672,         1.455350,        -2.223088,         0.224439,        -9.905068,        -0.304341,         0.072201,        -4.215172,         2.002476,         0.282757,         7.081959,         0.023795,         0.018072,         1.316700,        35.000000,        32.223776,         0.477687,         0.022635
  108, 108, 330905.38, 16199.04,         0.139677,         0.099903,         1.398125,        -2.246479,         0.215362,       -10.431175,        -0.299981,         0.069728,        -4.302166,         2.004478,         0.274461,         7.303332,         0.028226,         0.017050,         1.655466,        36.000000,        37.329686,         0.494643,         0.024808
  109, 109, 338740.71, 9995.65,         0.177689,         0.095992,         1.851080,        -2.343570,         0.211548,       -11.078170,        -0.312397,         0.067752,        -4.610881,         1.941951,         0.262874,         7.387397,         0.024480,         0.016148,         1.515967,        58.000000,        55.337406,         0.550786,         0.016834
  110, 110, 345541.9, -607.56,         0.177638,         0.088577,         2.005474,        -2.435995,         0.200924,       -12.123931,        -0.308961,         0.063420,        -4.871703,         1.909661,         0.248015,         7.699771,         0.029528,         0.014394,         2.051402,        37.000000,        32.975476,         0.634358,         0.016503
  111, 111, 348908.69, -5077.51,         0.172955,         0.087288,         1.981424,        -2.466430,         0.199979,       -12.333442,        -0.305627,         0.062753,        -4.870276,         1.915167,         0.247214,         7.746998,         0.031800,         0.014078,         2.258838,        53.000000,        62.652316,         0.662968,         0.016151
  112, 112, 343120.93, 5902.89,         0.188793,         0.094058,         2.007197,        -2.391228,         0.210051,       -11.384055,        -0.313933,         0.066757,        -4.702593,         1.918519,         0.258344,         7.426218,         0.024155,         0.015629,         1.545522,        49.000000,        50.531805,         0.585743,         0.022078
  113, 113, 377836.69, -36378.58,         0.014618,         0.073905,         0.197797,        -2.429068,         0.179733,       -13.514894,        -0.239839,         0.055131,        -4.350373,         2.303260,         0.226326,        10.176741,         0.060835,         0.012164,         5.001152,      1070.000000,      1105.890936,         0.698503,         0.129764
  114, 114, 356153.1, -24448.15,         0.095341,         0.077158,         1.235660,        -2.464618,         0.186292,       -13.229832,        -0.278004,         0.055986,        -4.965593,         2.038785,         0.235520,         8.656527,         0.049890,         0.012635,         3.948665,       547.000000,       562.629323,         0.721381,         0.079041
  115, 115, 363934.49, -23252.2,         0.081702,         0.077053,         1.060341,        -2.468351,         0.187192,       -13.186219,        -0.268456,         0.056362,        -4.763054,         2.130791,         0.231277,         9.213176,         0.049895,         0.012566,         3.970600,       660.000000,       751.222199,         0.708718,         0.066402
  116, 116, 362715.03, -62961.03,         0.002339,         0.069340,         0.033728,        -2.399174,         0.171309,       -14.004940,        -0.258593,         0.051716,        -5.000265,         2.228614,         0.216525,        10.292627,         0.070202,         0.011821,         5.938522,       175.000000,       206.941597,         0.711353,         0.035110
  117, 117, 355515.39, -15862.17,         0.134270,         0.082052,         1.636399,        -2.491025,         0.194038,       -12.837826,        -0.290913,         0.059522,        -4.887475,         1.990850,         0.242213,         8.219437,         0.041193,         0.013225,         3.114836,       594.000000,       596.881001,         0.706504,         0.085449
  118, 118, 350331.74, 2259.59,         0.185981,         0.091118,         2.041109,        -2.419038,         0.208242,       -11.616490,        -0.310012,         0.064908,        -4.776169,         1.932924,         0.252588,         7.652490,         0.025484,         0.014978,         1.701357,       189.000000,       163.867555,         0.617777,         0.056148
  119, 119, 390869.17, -52824.71,        -0.007475,         0.069174,        -0.108066,        -2.373415,         0.168928,       -14.049837,        -0.238324,         0.051136,        -4.660561,         2.301780,         0.213988,        10.756579,         0.066187,         0.011542,         5.734701,       121.000000,       131.332246,         0.681227,         0.028879
  120, 120, 391663.46, -13955.69,         0.031966,         0.080715,         0.396034,        -2.379301,         0.195026,       -12.199932,        -0.242383,         0.059093,        -4.101760,         2.303021,         0.235282,         9.788342,         0.052884,         0.013266,         3.986355,       125.000000,       115.482365,         0.651190,         0.054935
  121, 121, 381676.42, -24737.89,         0.035657,         0.079558,         0.448195,        -2.454217,         0.192799,       -12.729435,        -0.243638,         0.058989,        -4.130206,         2.312517,         0.234946,         9.842767,         0.054615,         0.012968,         4.211422,       175.000000,       192.433529,         0.683729,         0.063182
  122, 122, 396227.77, -39792.02,        -0.008533,         0.072597,        -0.117544,        -2.379177,         0.175126,       -13.585504,        -0.230350,         0.053893,        -4.274248,         2.340834,         0.222826,        10.505220,         0.063888,         0.011954,         5.344474,        85.000000,        74.159308,         0.675230,         0.025824
  123, 123, 365535.4, -28214.23,         0.059565,         0.074954,         0.794684,        -2.453157,         0.183190,       -13.391305,        -0.260159,         0.055016,        -4.728762,         2.170682,         0.227700,         9.533068,         0.054244,         0.012321,         4.402498,       200.000000,       195.847986,         0.711463,         0.020188
  124, 124, 358761.78, -6929.68,         0.150780,         0.084992,         1.774053,        -2.465165,         0.200040,       -12.323333,        -0.295185,         0.061366,        -4.810205,         2.009139,         0.241966,         8.303395,         0.034466,         0.013736,         2.509236,       389.000000,       394.223805,         0.668068,         0.063077
  125, 125, 376070.01, -56303.59,        -0.003049,         0.069162,        -0.044082,        -2.392391,         0.169877,       -14.083119,        -0.244854,         0.051352,        -4.768131,         2.278394,         0.215327,        10.581103,         0.067513,         0.011649,         5.795685,       381.000000,       372.700823,         0.698022,         0.036117
  126, 126, 353788.69, -7340.62,         0.166232,         0.086789,         1.915355,        -2.483445,         0.201315,       -12.336117,        -0.301383,         0.062586,        -4.815518,         1.951907,         0.246975,         7.903244,         0.032903,         0.013979,         2.353778,       173.000000,       182.853530,         0.675211,         0.040009
  127, 127, 371670.71, -21543.62,         0.069654,         0.078457,         0.887806,        -2.468276,         0.190742,       -12.940372,        -0.260288,         0.057818,        -4.501842,         2.208585,         0.231803,         9.527848,         0.049896,         0.012760,         3.910427,       206.000000,       215.671041,         0.694445,         0.026719
  128, 128, 367522.64, -7189.91,         0.124687,         0.083925,         1.485697,        -2.443571,         0.201135,       -12.148924,        -0.283945,         0.060928,        -4.660325,         2.100450,         0.238584,         8.803812,         0.037513,         0.013659,         2.746454,       142.000000,       153.814537,         0.659910,         0.039393
  129, 129, 361892.77, -18166,         0.111497,         0.080458,         1.385786,        -2.491341,         0.193313,       -12.887611,        -0.280062,         0.058718,        -4.769597,         2.079699,         0.237581,         8.753638,         0.044160,         0.013011,         3.393951,       148.000000,       130.128057,         0.705244,         0.032480
  130, 130, 366450.66, -74634.65,        -0.001870,         0.068652,        -0.027237,        -2.390255,         0.169588,       -14.094478,        -0.257780,         0.050828,        -5.071610,         2.241659,         0.212845,        10.531904,         0.070679,         0.011658,         6.062694,       141.000000,       154.079639,         0.699436,         0.017839
  131, 131, 355381.88, -79216.89,         0.002531,         0.069356,         0.036495,        -2.394048,         0.171200,       -13.983953,        -0.267706,         0.051506,        -5.197572,         2.209094,         0.214770,        10.285848,         0.072227,         0.011782,         6.130179,       106.000000,       108.075841,         0.703424,         0.070432
  132, 132, 353694.67, -32885.23,         0.063946,         0.073182,         0.873796,        -2.429832,         0.179232,       -13.556934,        -0.270338,         0.053020,        -5.098788,         2.058718,         0.228987,         8.990538,         0.057587,         0.012274,         4.691887,       116.000000,       121.420634,         0.727843,         0.034198
  133, 133, 378726.25, -28678.9,         0.031369,         0.077099,         0.406868,        -2.450509,         0.187216,       -13.089193,        -0.243500,         0.057337,        -4.246833,         2.299755,         0.231160,         9.948773,         0.056476,         0.012584,         4.487741,        84.000000,        96.022084,         0.692704,         0.034183
  134, 134, 365246.77, -57670.24,         0.003289,         0.069317,         0.047456,        -2.399994,         0.171109,       -14.026147,        -0.254213,         0.051608,        -4.925858,         2.236912,         0.216610,        10.326901,         0.068794,         0.011793,         5.833357,        78.000000,        71.824500,         0.710951,         0.013600
  135, 135, 389517.13, -31493.43,         0.004210,         0.076953,         0.054712,        -2.414998,         0.185177,       -13.041537,        -0.231286,         0.057226,        -4.041643,         2.355150,         0.232012,        10.150987,         0.060436,         0.012575,         4.805905,        88.000000,        76.482815,         0.678582,         0.030271
  136, 136, 344415.42, 11511.89,         0.190357,         0.096824,         1.966012,        -2.329632,         0.216701,       -10.750457,        -0.315669,         0.067880,        -4.650384,         1.941115,         0.263900,         7.355493,         0.020554,         0.016426,         1.251292,        31.000000,        39.042908,         0.548643,         0.026426
  137, 137, 365053.58, -11168.12,         0.127555,         0.083704,         1.523882,        -2.481250,         0.200160,       -12.396350,        -0.284777,         0.060947,        -4.672565,         2.087728,         0.239786,         8.706625,         0.038641,         0.013538,         2.854229,        60.000000,        53.585859,         0.679698,         0.015890
  138, 138, 387334.51, -21934.03,         0.026522,         0.079541,         0.333442,        -2.418302,         0.192098,       -12.588871,        -0.239523,         0.058697,        -4.080635,         2.321554,         0.234240,         9.910999,         0.055290,         0.012999,         4.253496,        25.000000,        25.608342,         0.669755,         0.016777
  139, 139, 393097.28, -22717.2,         0.013052,         0.079292,         0.164602,        -2.397757,         0.190767,       -12.569031,        -0.233733,         0.058453,        -3.998620,         2.343085,         0.234519,         9.991045,         0.057386,         0.012977,         4.422259,        57.000000,        55.713290,         0.663836,         0.020359
  140, 140, 380945.88, -17224.24,         0.057405,         0.081762,         0.702099,        -2.445714,         0.198269,       -12.335342,        -0.252831,         0.060149,        -4.203424,         2.272243,         0.236706,         9.599431,         0.049621,         0.013354,         3.715913,        17.000000,        16.128717,         0.671307,         0.020967
  141, 141, 367373.14, -14712.42,         0.112639,         0.082758,         1.361072,        -2.494285,         0.199258,       -12.517839,        -0.278235,         0.060577,        -4.593069,         2.129687,         0.238886,         8.915087,         0.041756,         0.013390,         3.118430,        47.000000,        42.812053,         0.689065,         0.020629
  142, 142, 374567.12, -13256.38,         0.087830,         0.082236,         1.068022,        -2.453600,         0.199139,       -12.321011,        -0.266978,         0.060243,        -4.431690,         2.197536,         0.236363,         9.297279,         0.044411,         0.013399,         3.314602,        51.000000,        45.484265,         0.671174,         0.013391
  143, 143, 380862.18, -12688.75,         0.069302,         0.083164,         0.833324,        -2.430334,         0.201647,       -12.052447,        -0.258384,         0.060884,        -4.243875,         2.248112,         0.238302,         9.433884,         0.046627,         0.013626,         3.421894,        11.000000,         8.839679,         0.660653,         0.013271
  144, 144, 383629.18, -9335.24,         0.068509,         0.084448,         0.811255,        -2.404358,         0.204836,       -11.737979,        -0.258402,         0.061571,        -4.196841,         2.250574,         0.240586,         9.354536,         0.045736,         0.013912,         3.287514,        23.000000,        28.477393,         0.648408,         0.026477
  145, 145, 394378.41, -45752.97,        -0.007764,         0.070396,        -0.110291,        -2.372999,         0.170987,       -13.878270,        -0.234494,         0.052123,        -4.498823,         2.317432,         0.217131,        10.672978,         0.064985,         0.011672,         5.567854,        64.000000,        60.335775,         0.677566,         0.039604
  146, 146, 402514.52, -43075.49,        -0.010388,         0.070948,        -0.146411,        -2.363065,         0.171732,       -13.760218,        -0.232002,         0.052464,        -4.422112,         2.328054,         0.218226,        10.668106,         0.064625,         0.011731,         5.509075,        61.000000,        41.409579,         0.670406,         0.047293
  147, 147, 402518.42, -36236.31,        -0.010470,         0.073516,        -0.142423,        -2.369093,         0.176738,       -13.404520,        -0.228210,         0.054446,        -4.191531,         2.349617,         0.224539,        10.464196,         0.063404,         0.012082,         5.247812,        37.000000,        40.888890,         0.667844,         0.032027
  148, 148, 396061.3, -30927.23,        -0.002792,         0.076162,        -0.036656,        -2.388914,         0.182835,       -13.065929,        -0.228773,         0.056442,        -4.053248,         2.356340,         0.230001,        10.244899,         0.061332,         0.012467,         4.919489,        22.000000,        24.406629,         0.669844,         0.019066
  149, 149, 408226.18, -35513.98,        -0.010838,         0.072656,        -0.149165,        -2.355465,         0.174941,       -13.464321,        -0.229068,         0.053654,        -4.269340,         2.340739,         0.221947,        10.546405,         0.063423,         0.011964,         5.301069,        18.000000,         9.501717,         0.662870,         0.012920
  150, 150, 403471.42, -31311.84,        -0.005986,         0.073553,        -0.081385,        -2.360142,         0.177064,       -13.329309,        -0.229891,         0.054300,        -4.233740,         2.337178,         0.223505,        10.456939,         0.062164,         0.012091,         5.141250,        20.000000,        21.829268,         0.662836,         0.017290
  151, 151, 406033.77, -29345.02,        -0.006539,         0.074110,        -0.088233,        -2.355608,         0.178171,       -13.221029,        -0.229148,         0.054653,        -4.192771,         2.340790,         0.224653,        10.419589,         0.061886,         0.012179,         5.081194,        20.000000,        29.562432,         0.659631,         0.018843
  152, 152, 399386.5, -22290.57,         0.003767,         0.079080,         0.047633,        -2.376629,         0.189682,       -12.529546,        -0.229967,         0.058176,        -3.952965,         2.354171,         0.234552,        10.036883,         0.058706,         0.012964,         4.528296,        18.000000,        17.219683,         0.657262,         0.023130
  153, 153, 397587.4, -62378.67,        -0.008009,         0.067952,        -0.117868,        -2.360495,         0.166668,       -14.162846,        -0.241733,         0.049942,        -4.840309,         2.287996,         0.209631,        10.914392,         0.066902,         0.011382,         5.877739,        25.000000,        22.531337,         0.674619,         0.014266
  154, 154, 391305.58, -63700.85,        -0.007947,         0.068125,        -0.116650,        -2.368704,         0.167184,       -14.168229,        -0.242622,         0.050177,        -4.835345,         2.287394,         0.210633,        10.859627,         0.067449,         0.011430,         5.901123,        11.000000,        15.417403,         0.680237,         0.015707
  155, 155, 396203.55, -57412.21,        -0.008343,         0.068463,        -0.121863,        -2.364020,         0.167531,       -14.110968,        -0.239707,         0.050433,        -4.753014,         2.295786,         0.211433,        10.858214,         0.066537,         0.011443,         5.814575,        23.000000,        21.498804,         0.676219,         0.017019
  156, 156, 397924.17, -52596.47,        -0.009339,         0.069169,        -0.135016,        -2.365031,         0.168667,       -14.021913,        -0.236891,         0.051058,        -4.639648,         2.307469,         0.213633,        10.801113,         0.066001,         0.011521,         5.728800,        28.000000,        25.564796,         0.675469,         0.023258
  157, 157, 382876.06, -53653.14,        -0.005748,         0.069444,        -0.082778,        -2.386670,         0.169874,       -14.049679,        -0.240231,         0.051532,        -4.661787,         2.297173,         0.215706,        10.649542,         0.066688,         0.011623,         5.737420,        19.000000,        16.374771,         0.690771,         0.014212
  158, 158, 385919.86, -61374.5,        -0.007036,         0.068421,        -0.102839,        -2.376133,         0.167908,       -14.151390,        -0.242947,         0.050517,        -4.809253,         2.286680,         0.211980,        10.787239,         0.067554,         0.011489,         5.879875,        26.000000,        22.844189,         0.685430,         0.028615
  159, 159, 340110.86, -28521.01,         0.122510,         0.081317,         1.506577,        -2.448939,         0.188432,       -12.996374,        -0.298948,         0.061308,        -4.876196,         1.826333,         0.256854,         7.110391,         0.051076,         0.013208,         3.866919,        70.000000,        65.963598,         0.743963,         0.080315
  160, 160, 342259.81, -30180.57,         0.107506,         0.079283,         1.355969,        -2.441838,         0.186506,       -13.092555,        -0.292504,         0.059145,        -4.945510,         1.868607,         0.252147,         7.410770,         0.053449,         0.013014,         4.107067,       117.000000,       126.839706,         0.744491,         0.093774
  161, 161, 338829.19, -32435.83,         0.101692,         0.079257,         1.283073,        -2.432575,         0.185319,       -13.126429,        -0.291876,         0.060309,        -4.839692,         1.849777,         0.253890,         7.285736,         0.055866,         0.013013,         4.293243,       256.000000,       255.597003,         0.746576,         0.052865
  162, 162, 335964.11, -27144.87,         0.142955,         0.084354,         1.694703,        -2.457198,         0.190712,       -12.884311,        -0.309662,         0.065009,        -4.763404,         1.764461,         0.263110,         6.706172,         0.048282,         0.013499,         3.576586,       429.000000,       462.458055,         0.741349,         0.080880
  163, 163, 339454.02, -25208.35,         0.144016,         0.083840,         1.717748,        -2.463758,         0.191601,       -12.858792,        -0.307603,         0.063280,        -4.860993,         1.791438,         0.260740,         6.870583,         0.046741,         0.013485,         3.466128,       285.000000,       254.243896,         0.740016,         0.086483
  164, 164, 342858.93, -25291.03,         0.133958,         0.082314,         1.627406,        -2.464696,         0.190880,       -12.912290,        -0.301419,         0.061233,        -4.922474,         1.837105,         0.256700,         7.156622,         0.047599,         0.013326,         3.571955,       362.000000,       374.034188,         0.740071,         0.172309
  165, 165, 345601.8, -25527.73,         0.121926,         0.080417,         1.516175,        -2.461953,         0.189097,       -13.019491,        -0.295038,         0.059058,        -4.995698,         1.885746,         0.250735,         7.520878,         0.048860,         0.013108,         3.727523,       452.000000,       437.391304,         0.737169,         0.110113
  166, 166, 345909.97, -30691.34,         0.093000,         0.076821,         1.210614,        -2.438099,         0.184030,       -13.248365,        -0.285368,         0.056234,        -5.074648,         1.932173,         0.243641,         7.930403,         0.054829,         0.012749,         4.300674,       728.000000,       713.775620,         0.739600,         0.105594
  167, 167, 338436.09, -37186.98,         0.074095,         0.075966,         0.975373,        -2.415672,         0.181102,       -13.338737,        -0.284437,         0.057868,        -4.915276,         1.905160,         0.246286,         7.735556,         0.061764,         0.012737,         4.849151,       562.000000,       559.221748,         0.745288,         0.165459
  168, 168, 334457.21, -35114.84,         0.092497,         0.079392,         1.165074,        -2.427385,         0.184186,       -13.178961,        -0.289987,         0.062391,        -4.647929,         1.843099,         0.255789,         7.205555,         0.059135,         0.013010,         4.545303,       354.000000,       355.716364,         0.746611,         0.051442
  169, 169, 338261.22, -41722.33,         0.054923,         0.074300,         0.739207,        -2.406983,         0.178976,       -13.448672,        -0.282110,         0.057180,        -4.933709,         1.948781,         0.241928,         8.055219,         0.066313,         0.012607,         5.260173,      1072.000000,      1096.586018,         0.744460,         0.132014
  170, 170, 329570.75, -34216.76,         0.109764,         0.083165,         1.319844,        -2.446453,         0.187334,       -13.059341,        -0.298617,         0.067780,        -4.405656,         1.797965,         0.264695,         6.792596,         0.057190,         0.013272,         4.308929,      1037.000000,      1028.972356,         0.742247,         0.180513
  171, 171, 334989.23, -30867,         0.129521,         0.084710,         1.528992,        -2.449598,         0.190362,       -12.868077,        -0.302318,         0.067398,        -4.485567,         1.766398,         0.266735,         6.622291,         0.051747,         0.013460,         3.844373,       309.000000,       292.188791,         0.749619,         0.051053
  172, 172, 331704.61, -26241.59,         0.170445,         0.089128,         1.912375,        -2.473279,         0.194769,       -12.698534,        -0.326021,         0.070832,        -4.602732,         1.695926,         0.271843,         6.238635,         0.044494,         0.013964,         3.186271,       472.000000,       483.842681,         0.736367,         0.267572
  173, 173, 328431.53, -27940.2,         0.169095,         0.089990,         1.879034,        -2.477478,         0.194715,       -12.723638,        -0.329724,         0.072776,        -4.530691,         1.691082,         0.273856,         6.175081,         0.046071,         0.013979,         3.295602,       699.000000,       713.642844,         0.731129,         0.138861
  174, 174, 336081.28, -23805.64,         0.164693,         0.086853,         1.896228,        -2.471797,         0.194218,       -12.726916,        -0.319024,         0.066633,        -4.787783,         1.735973,         0.266327,         6.518209,         0.043683,         0.013822,         3.160298,       449.000000,       425.686403,         0.736263,         0.057077
  175, 175, 337470.12, -19925.9,         0.176848,         0.087958,         2.010605,        -2.482753,         0.196781,       -12.616865,        -0.321998,         0.066291,        -4.857359,         1.741692,         0.265285,         6.565349,         0.040014,         0.014045,         2.849040,       615.000000,       675.802469,         0.727319,         0.117005
  176, 176, 342348.74, -22559.69,         0.143981,         0.083136,         1.731869,        -2.470566,         0.191809,       -12.880350,        -0.304794,         0.061492,        -4.956609,         1.828227,         0.255872,         7.145098,         0.045140,         0.013423,         3.362852,       369.000000,       398.558741,         0.733031,         0.110294
  177, 177, 332725.59, -19390.99,         0.194417,         0.091139,         2.133186,        -2.482154,         0.199172,       -12.462354,        -0.336207,         0.069710,        -4.822918,         1.688126,         0.270121,         6.249513,         0.037926,         0.014457,         2.623329,       812.000000,       830.277444,         0.717258,         0.092894
  178, 178, 327487.37, -22298.2,         0.201049,         0.093902,         2.141041,        -2.482596,         0.200219,       -12.399426,        -0.349349,         0.073924,        -4.725811,         1.649776,         0.275558,         5.987039,         0.039108,         0.014671,         2.665711,       904.000000,       895.737388,         0.709371,         0.091151
  179, 179, 343411.59, -18219.15,         0.157155,         0.084628,         1.857012,        -2.482811,         0.194293,       -12.778689,        -0.307412,         0.062039,        -4.955187,         1.834292,         0.254649,         7.203206,         0.041178,         0.013618,         3.023785,      1215.000000,      1191.542810,         0.721620,         0.214547
  180, 180, 349055.69, -20887.1,         0.130646,         0.081146,         1.609999,        -2.477574,         0.190951,       -12.974898,        -0.294514,         0.059010,        -4.990905,         1.920467,         0.246929,         7.777404,         0.045041,         0.013151,         3.424946,       802.000000,       801.012814,         0.725048,         0.100062
  181, 181, 351097.21, -27497.53,         0.086545,         0.075179,         1.151191,        -2.440245,         0.181952,       -13.411474,        -0.278304,         0.054254,        -5.129639,         2.004186,         0.233251,         8.592413,         0.053312,         0.012457,         4.279579,       983.000000,       936.257249,         0.724806,         0.138429
  182, 182, 297942.15, -33105.95,         0.050549,         0.082705,         0.611199,        -2.308987,         0.194703,       -11.859021,        -0.317955,         0.064387,        -4.938191,         1.943195,         0.261349,         7.435239,         0.067971,         0.013525,         5.025557,       639.000000,       624.811660,         0.602279,         0.052398
  183, 183, 308339.92, -26657.04,         0.104626,         0.088765,         1.178681,        -2.366814,         0.201661,       -11.736590,        -0.330532,         0.069086,        -4.784392,         1.844993,         0.265543,         6.948005,         0.057214,         0.014241,         4.017483,       251.000000,       231.087694,         0.611749,         0.027955
  184, 184, 322572.21, -26917.93,         0.163070,         0.088772,         1.836955,        -2.465774,         0.194158,       -12.699849,        -0.339548,         0.070186,        -4.837814,         1.714720,         0.267848,         6.401849,         0.048037,         0.013961,         3.440806,       160.000000,       173.171539,         0.699571,         0.037669
  185, 185, 322565.6, -29522.07,         0.162638,         0.089910,         1.808898,        -2.483245,         0.195391,       -12.709136,        -0.339629,         0.072893,        -4.659265,         1.712202,         0.274520,         6.237063,         0.049472,         0.013954,         3.545331,       233.000000,       222.135060,         0.708540,         0.035401
  186, 186, 293318.13, -17312.06,         0.025913,         0.087201,         0.297164,        -2.203151,         0.198169,       -11.117548,        -0.281413,         0.065233,        -4.313982,         2.029622,         0.262087,         7.744069,         0.061735,         0.014138,         4.366593,       166.000000,       166.241373,         0.530647,         0.040093
  187, 187, 315646.55, -31303.34,         0.117128,         0.084142,         1.392024,        -2.431770,         0.191451,       -12.701773,        -0.332021,         0.066697,        -4.978056,         1.809918,         0.261578,         6.919235,         0.058101,         0.013483,         4.309353,       259.000000,       267.791554,         0.676040,         0.037587
  188, 188, 304719.13, -27487.57,         0.078223,         0.085564,         0.914202,        -2.332437,         0.197204,       -11.827508,        -0.319220,         0.066262,        -4.817517,         1.897622,         0.260096,         7.295841,         0.061100,         0.013870,         4.405138,       151.000000,       156.003644,         0.603658,         0.022940
  189, 189, 321954.36, -32546,         0.122308,         0.083748,         1.460418,        -2.454653,         0.188528,       -13.020113,        -0.321517,         0.067350,        -4.773801,         1.790639,         0.263721,         6.789910,         0.056768,         0.013353,         4.251302,       270.000000,       271.187231,         0.711703,         0.042619
  190, 190, 311343.05, -41967,         0.062452,         0.081860,         0.762917,        -2.416829,         0.194598,       -12.419621,        -0.330200,         0.066936,        -4.933050,         1.932174,         0.268926,         7.184787,         0.072614,         0.013223,         5.491474,       474.000000,       462.053674,         0.682005,         0.039992
  191, 191, 318030.71, -27812.93,         0.151675,         0.088811,         1.707842,        -2.454319,         0.196181,       -12.510470,        -0.343382,         0.070231,        -4.889306,         1.741804,         0.268000,         6.499278,         0.051083,         0.013998,         3.649276,       139.000000,       132.745001,         0.676292,         0.025779
  192, 192, 315373.57, -24947.11,         0.133982,         0.087696,         1.527808,        -2.410994,         0.195837,       -12.311244,        -0.334234,         0.067779,        -4.931258,         1.785095,         0.260113,         6.862767,         0.051842,         0.014024,         3.696617,       213.000000,       212.484511,         0.649644,         0.032116
  193, 193, 308034.74, -32419.4,         0.085678,         0.083272,         1.028882,        -2.378230,         0.193792,       -12.272044,        -0.328839,         0.065617,        -5.011450,         1.874350,         0.260211,         7.203181,         0.063499,         0.013497,         4.704627,       195.000000,       200.260471,         0.639846,         0.039085
  194, 194, 314330.79, -21499.59,         0.128422,         0.089412,         1.436298,        -2.381650,         0.198721,       -11.984867,        -0.328378,         0.068116,        -4.820831,         1.806835,         0.259115,         6.973102,         0.050343,         0.014359,         3.506032,       195.000000,       199.156360,         0.626247,         0.027965
  195, 195, 313503.88, -27427.64,         0.123010,         0.086608,         1.420313,        -2.409217,         0.195472,       -12.325113,        -0.334178,         0.067579,        -4.944981,         1.803799,         0.261133,         6.907582,         0.055092,         0.013863,         3.974091,       114.000000,       122.103522,         0.648843,         0.038701
  196, 196, 311593.95, -29691.66,         0.107561,         0.084874,         1.267299,        -2.399897,         0.194180,       -12.359158,        -0.331583,         0.066593,        -4.979241,         1.832720,         0.260294,         7.040959,         0.058737,         0.013655,         4.301603,        89.000000,        83.110849,         0.647692,         0.017681
  197, 197, 320162.13, -24446.09,         0.179255,         0.092983,         1.927815,        -2.464155,         0.200384,       -12.297173,        -0.352708,         0.073112,        -4.824205,         1.689437,         0.272605,         6.197372,         0.044923,         0.014555,         3.086421,        95.000000,       106.094306,         0.674789,         0.008764
  198, 198, 321749.08, -23511,         0.185440,         0.093319,         1.987157,        -2.466718,         0.200186,       -12.322121,        -0.352556,         0.073186,        -4.817259,         1.678033,         0.272560,         6.156554,         0.043211,         0.014613,         2.956980,       116.000000,       142.015670,         0.681112,         0.023859
  199, 199, 302066.12, -24471.58,         0.068472,         0.088964,         0.769661,        -2.293342,         0.203322,       -11.279387,        -0.311656,         0.068290,        -4.563738,         1.924837,         0.266368,         7.226229,         0.060170,         0.014400,         4.178584,        82.000000,        87.145587,         0.571877,         0.024488
  200, 200, 324399.73, -35058.09,         0.107720,         0.083037,         1.297258,        -2.454940,         0.187471,       -13.095052,        -0.308634,         0.068083,        -4.533222,         1.814442,         0.265323,         6.838617,         0.059369,         0.013245,         4.482287,       109.000000,       105.647572,         0.727259,         0.009407
