Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_PctRural, se_PctRural, t_PctRural, est_PctPov, se_PctPov, t_PctPov, est_PctBlack, se_PctBlack, t_PctBlack, y, yhat, residual, std_residual, localR2, influence, CooksD
  100, 13205, 766238.6, 3453930,        21.627535,         1.340862,        16.129579,        -0.093820,         0.014605,        -6.423666,        -0.352686,         0.075799,        -4.652907,         0.086036,         0.034063,         2.525789,         7.800000,        10.354769,        -2.554769,        -0.659032,         0.557598,         0.035747,         0.002004
  101, 13207, 790338.7, 3660608,        25.262530,         1.253102,        20.159988,        -0.127966,         0.014154,        -9.041029,        -0.306392,         0.076558,        -4.002114,         0.030566,         0.031825,         0.960460,        12.900000,        12.395489,         0.504511,         0.130142,         0.565321,         0.035719,         0.000078
  102, 13209, 920887.4, 3568473,        22.299833,         1.375191,        16.215808,        -0.102158,         0.014452,        -7.068860,        -0.299037,         0.076546,        -3.906616,         0.045841,         0.033869,         1.353478,        10.100000,         6.196557,         3.903443,         1.008548,         0.542189,         0.038825,         0.005114
  103, 13211, 825920.1, 3717990,        26.716105,         1.302938,        20.504503,        -0.144232,         0.014927,        -9.662794,        -0.259980,         0.082897,        -3.136199,         0.001557,         0.033231,         0.046862,        11.000000,        12.341566,        -1.341566,        -0.346162,         0.541722,         0.036245,         0.000561
  104, 13213, 707834.3, 3854188,        25.735135,         1.320632,        19.486986,        -0.132743,         0.015387,        -8.627182,        -0.337412,         0.088075,        -3.830979,         0.051086,         0.033960,         1.504278,         5.500000,        10.121524,        -4.621524,        -1.193221,         0.527820,         0.037438,         0.006893
  105, 13215, 700833.7, 3598228,        23.557579,         1.252386,        18.810151,        -0.109972,         0.014154,        -7.769717,        -0.357574,         0.074959,        -4.770273,         0.072000,         0.031515,         2.284639,        16.600000,        19.287204,        -2.687204,        -0.714243,         0.574677,         0.091742,         0.006414
  106, 13217, 793263.9, 3719734,        26.736963,         1.307661,        20.446395,        -0.145890,         0.015089,        -9.668503,        -0.274042,         0.084921,        -3.227027,         0.012693,         0.033326,         0.380867,         9.500000,        11.986799,        -2.486799,        -0.635947,         0.547837,         0.018839,         0.000967
  107, 13219, 830735.9, 3750903,        27.163865,         1.330351,        20.418574,        -0.150388,         0.015523,        -9.687875,        -0.244495,         0.088048,        -2.776837,        -0.004420,         0.034137,        -0.129477,        28.400000,        10.882836,        17.517164,         4.585888,         0.531759,         0.063774,         0.178324
  108, 13221, 863291.8, 3756777,        26.674468,         1.298442,        20.543445,        -0.142654,         0.014857,        -9.601669,        -0.259291,         0.082037,        -3.160666,        -0.000916,         0.032800,        -0.027935,        12.800000,         8.185910,         4.614090,         1.190375,         0.532067,         0.035939,         0.006575
  109, 13223, 695329.2, 3758093,        25.865326,         1.333978,        19.389620,        -0.134835,         0.015565,        -8.662842,        -0.358980,         0.089095,        -4.029188,         0.062370,         0.034281,         1.819380,         7.600000,        10.317978,        -2.717978,        -0.707259,         0.550018,         0.052379,         0.003442
  110, 13225, 798061.4, 3609091,        23.694213,         1.264489,        18.738171,        -0.111871,         0.014052,        -7.961033,        -0.321217,         0.074559,        -4.308231,         0.046753,         0.032017,         1.460276,        15.200000,        11.349504,         3.850496,         0.989658,         0.568857,         0.028677,         0.003600
  111, 13227, 733846.7, 3812828,        26.395182,         1.379322,        19.136340,        -0.141586,         0.016316,        -8.677928,        -0.321461,         0.096520,        -3.330526,         0.043465,         0.035416,         1.227274,         9.000000,         8.186218,         0.813782,         0.210928,         0.531891,         0.044901,         0.000260
  112, 13229, 953533.8, 3482044,        21.510919,         1.478179,        14.552305,        -0.098544,         0.015194,        -6.485723,        -0.309409,         0.079476,        -3.893119,         0.066136,         0.035419,         1.867225,         6.300000,         8.361965,        -2.061965,        -0.539233,         0.557355,         0.061770,         0.002383
  113, 13231, 744180.8, 3665561,        25.119406,         1.254246,        20.027494,        -0.127042,         0.014293,        -8.888630,        -0.332683,         0.077524,        -4.291341,         0.048885,         0.031845,         1.535117,         9.300000,         8.936941,         0.363059,         0.094067,         0.571162,         0.044167,         0.000051
  114, 13233, 668031.4, 3764766,        25.399011,         1.298321,        19.562960,        -0.129032,         0.014994,        -8.605520,        -0.366066,         0.084254,        -4.344805,         0.067397,         0.033317,         2.022874,         6.800000,        11.815313,        -5.015313,        -1.286169,         0.547072,         0.024336,         0.005136
  115, 13235, 833819.6, 3567447,        22.397670,         1.311822,        17.073705,        -0.101126,         0.014108,        -7.167820,        -0.320478,         0.074528,        -4.300076,         0.056974,         0.032876,         1.732988,        10.700000,        10.745821,        -0.045821,        -0.011753,         0.554685,         0.024765,         0.000000
  116, 13237, 840169.1, 3695254,        26.121336,         1.283539,        20.351029,        -0.136024,         0.014429,        -9.427117,        -0.272897,         0.078583,        -3.472723,         0.005897,         0.032525,         0.181308,        11.700000,        12.793557,        -1.093557,        -0.280007,         0.546087,         0.021308,         0.000212
  117, 13239, 686875.4, 3524124,        22.689339,         1.268292,        17.889679,        -0.101223,         0.014185,        -7.136171,        -0.362640,         0.074697,        -4.854789,         0.080922,         0.031874,         2.538844,         7.300000,         4.640322,         2.659678,         0.693738,         0.568156,         0.056880,         0.003613
  118, 13241, 824645.5, 3864805,        26.232987,         1.281846,        20.465007,        -0.138519,         0.014861,        -9.321139,        -0.289726,         0.084361,        -3.434349,         0.021245,         0.032933,         0.645099,        11.600000,         8.448284,         3.151716,         0.817736,         0.523120,         0.046835,         0.004090
  119, 13243, 712437.1, 3519627,        22.337821,         1.311149,        17.036832,        -0.098433,         0.014608,        -6.738153,        -0.358671,         0.076079,        -4.714478,         0.081855,         0.033156,         2.468744,         6.000000,         8.956848,        -2.956848,        -0.782407,         0.567976,         0.083585,         0.006950
  120, 13245, 954272.3, 3697862,        24.964272,         1.255194,        19.888776,        -0.122132,         0.013648,        -8.948835,        -0.291246,         0.073844,        -3.944050,         0.015560,         0.030716,         0.506562,        17.300000,        19.107372,        -1.807372,        -0.479345,         0.543851,         0.087781,         0.002752
  121, 13247, 777759, 3729605,        26.762500,         1.318837,        20.292507,        -0.146667,         0.015282,        -9.597346,        -0.283942,         0.086872,        -3.268519,         0.019648,         0.033546,         0.585713,        18.100000,        16.477142,         1.622858,         0.421148,         0.548392,         0.047222,         0.001094
  122, 13249, 752973.1, 3570222,        22.784234,         1.305353,        17.454467,        -0.103224,         0.014576,        -7.081815,        -0.343440,         0.075832,        -4.528980,         0.068889,         0.033107,         2.080840,         8.000000,         7.975851,         0.024149,         0.006236,         0.573734,         0.037663,         0.000000
  123, 13251, 1004028, 3641918,        24.041928,         1.271378,        18.910132,        -0.114264,         0.013687,        -8.348297,        -0.300113,         0.073751,        -4.069253,         0.027323,         0.031039,         0.880291,         8.600000,         9.329259,        -0.729259,        -0.187457,         0.550947,         0.028909,         0.000130
  124, 13253, 704495.6, 3422002,        22.266919,         1.254723,        17.746485,        -0.097905,         0.013893,        -7.046999,        -0.361150,         0.073606,        -4.906564,         0.083617,         0.031814,         2.628339,         7.800000,         7.700483,         0.099517,         0.025824,         0.562129,         0.047127,         0.000004
  125, 13255, 754916.2, 3685029,        25.695665,         1.271701,        20.205742,        -0.133711,         0.014547,        -9.191798,        -0.319980,         0.079927,        -4.003389,         0.039878,         0.032339,         1.233107,        11.100000,        14.696711,        -3.596711,        -0.920364,         0.566109,         0.020078,         0.002160
  126, 13257, 842085.9, 3827075,        26.601030,         1.296181,        20.522624,        -0.143006,         0.015096,        -9.473103,        -0.271413,         0.085704,        -3.166873,         0.010275,         0.033286,         0.308681,        13.100000,        12.884492,         0.215508,         0.055554,         0.524079,         0.034416,         0.000014
  127, 13259, 703256.8, 3552857,        22.788324,         1.289551,        17.671515,        -0.102469,         0.014488,        -7.072719,        -0.358890,         0.075827,        -4.733036,         0.078348,         0.032555,         2.406633,         8.000000,         6.244272,         1.755728,         0.463862,         0.572626,         0.080743,         0.002353
  128, 13261, 763457.1, 3551752,        22.360808,         1.326941,        16.851392,        -0.099601,         0.014662,        -6.793372,        -0.343021,         0.075920,        -4.518181,         0.072200,         0.033583,         2.149910,        15.900000,        12.691463,         3.208537,         0.827891,         0.568800,         0.036242,         0.003208
  129, 13263, 734217.9, 3623162,        24.079998,         1.245494,        19.333693,        -0.115582,         0.014099,        -8.197990,        -0.344525,         0.075026,        -4.592052,         0.060565,         0.031456,         1.925388,         7.100000,         7.961499,        -0.861499,        -0.230071,         0.575672,         0.100320,         0.000735
  130, 13265, 884376.9, 3717493,        25.998467,         1.283042,        20.263151,        -0.133447,         0.014272,        -9.350431,        -0.273641,         0.077193,        -3.544921,         0.003799,         0.031882,         0.119145,         5.600000,         4.157742,         1.442258,         0.381068,         0.539251,         0.080863,         0.001590
  131, 13267, 963427.8, 3560039,        22.492834,         1.391210,        16.167815,        -0.104093,         0.014620,        -7.120116,        -0.299292,         0.077201,        -3.876782,         0.044880,         0.033883,         1.324571,         6.500000,         8.993789,        -2.493789,        -0.637136,         0.550527,         0.016995,         0.000874
  132, 13269, 759410.8, 3608179,        23.731964,         1.259273,        18.845770,        -0.112210,         0.014179,        -7.913623,        -0.336046,         0.074941,        -4.484150,         0.057034,         0.031902,         1.787786,         7.100000,         5.062050,         2.037950,         0.528589,         0.575649,         0.046212,         0.001685
  133, 13271, 882069.4, 3534470,        21.462036,         1.397440,        15.358106,        -0.096210,         0.014554,        -6.610558,        -0.309592,         0.076507,        -4.046560,         0.063163,         0.034302,         1.841401,         8.600000,         8.201335,         0.398665,         0.102474,         0.540215,         0.028849,         0.000039
  134, 13273, 743031.8, 3522636,        22.013891,         1.352305,        16.278786,        -0.096243,         0.014924,        -6.449107,        -0.351534,         0.076931,        -4.569455,         0.080816,         0.034268,         2.358365,         9.200000,        11.784095,        -2.584095,        -0.677216,         0.565820,         0.065750,         0.004018
  135, 13275, 795506.2, 3421725,        21.387320,         1.360198,        15.723683,        -0.093014,         0.014671,        -6.339839,        -0.349073,         0.076130,        -4.585250,         0.087696,         0.034531,         2.539660,        13.400000,        11.690223,         1.709777,         0.437721,         0.555274,         0.020998,         0.000512
  136, 13277, 831682.3, 3487715,        21.046187,         1.419442,        14.827085,        -0.091863,         0.014927,        -6.154106,        -0.332055,         0.077091,        -4.307310,         0.081979,         0.035284,         2.323422,        14.000000,        10.935151,         3.064849,         0.789240,         0.545902,         0.032389,         0.002595
  137, 13279, 941734.4, 3567586,        22.354540,         1.398172,        15.988401,        -0.102991,         0.014660,        -7.025063,        -0.296264,         0.077421,        -3.826678,         0.044210,         0.034151,         1.294570,        11.400000,        12.601083,        -1.201083,        -0.315779,         0.544307,         0.071720,         0.000959
  138, 13281, 797981.7, 3872640,        26.187925,         1.298469,        20.168311,        -0.138287,         0.015123,        -9.144145,        -0.296807,         0.086622,        -3.426455,         0.026732,         0.033450,         0.799170,        11.400000,         8.203890,         3.196110,         0.829913,         0.522031,         0.048347,         0.004356
  139, 13283, 919077.6, 3595170,        22.911636,         1.352208,        16.943867,        -0.105895,         0.014311,        -7.399408,        -0.296226,         0.076227,        -3.886126,         0.035970,         0.033477,         1.074476,         6.300000,        10.430319,        -4.130319,        -1.070745,         0.542012,         0.045237,         0.006762
  140, 13285, 682616.8, 3660254,        24.488487,         1.237517,        19.788408,        -0.119587,         0.014018,        -8.530763,        -0.361082,         0.075740,        -4.767396,         0.068752,         0.031181,         2.204926,        13.600000,        15.405653,        -1.805653,        -0.463140,         0.567847,         0.024686,         0.000676
  141, 13287, 819399.6, 3514927,        21.160631,         1.425250,        14.846959,        -0.092183,         0.015024,        -6.135672,        -0.329558,         0.077357,        -4.260214,         0.078149,         0.035293,         2.214312,         7.200000,         9.920877,        -2.720877,        -0.716491,         0.546459,         0.074669,         0.005157
  142, 13289, 832935, 3623868,        24.112693,         1.243922,        19.384410,        -0.115030,         0.013659,        -8.421378,        -0.311021,         0.073451,        -4.234395,         0.035169,         0.031419,         1.119353,         4.800000,         6.138474,        -1.338474,        -0.345911,         0.559332,         0.039290,         0.000609
  143, 13291, 777040.1, 3858779,        26.307561,         1.329114,        19.793300,        -0.140192,         0.015610,        -8.981203,        -0.298658,         0.090727,        -3.291817,         0.029471,         0.034310,         0.858967,        10.100000,         6.825862,         3.274138,         0.863972,         0.522070,         0.078501,         0.007916
  144, 13293, 752165.2, 3639192,        24.523777,         1.248666,        19.639976,        -0.120443,         0.014166,        -8.502338,        -0.333228,         0.075837,        -4.393986,         0.051271,         0.031682,         1.618310,         9.000000,        13.184717,        -4.184717,        -1.071102,         0.574796,         0.020576,         0.003000
  145, 13295, 658870.4, 3842167,        25.297942,         1.287718,        19.645564,        -0.127341,         0.014821,        -8.591776,        -0.355393,         0.083087,        -4.277373,         0.061396,         0.032997,         1.860642,         8.400000,        15.273031,        -6.873031,        -1.792049,         0.532850,         0.056163,         0.023788
  146, 13297, 800384.3, 3742691,        27.070055,         1.328626,        20.374471,        -0.150235,         0.015493,        -9.697143,        -0.260522,         0.088612,        -2.940020,         0.006636,         0.033974,         0.195309,         9.400000,        14.558662,        -5.158662,        -1.319656,         0.539275,         0.019489,         0.004309
  147, 13299, 938349.6, 3446675,        21.588492,         1.416300,        15.242878,        -0.098077,         0.014765,        -6.642723,        -0.321614,         0.077497,        -4.149994,         0.071726,         0.034639,         2.070681,        10.400000,        11.342936,        -0.942936,        -0.241744,         0.561072,         0.023767,         0.000177
  148, 13301, 902471.1, 3699878,        25.518424,         1.278721,        19.956204,        -0.127785,         0.014026,        -9.110419,        -0.281588,         0.075609,        -3.724266,         0.008107,         0.031556,         0.256904,         4.200000,         4.048411,         0.151589,         0.039980,         0.541682,         0.077513,         0.000017
  149, 13303, 894704.3, 3648583,        24.507604,         1.286531,        19.049374,        -0.117883,         0.013895,        -8.483970,        -0.293333,         0.074825,        -3.920244,         0.019240,         0.032089,         0.599586,         9.800000,        11.259452,        -1.459452,        -0.379238,         0.546271,         0.049712,         0.000937
  150, 13305, 986832.8, 3494323,        22.159594,         1.404615,        15.776280,        -0.102157,         0.014698,        -6.950247,        -0.311409,         0.077277,        -4.029799,         0.057751,         0.034035,         1.696826,         9.600000,        10.561794,        -0.961794,        -0.247827,         0.561813,         0.033578,         0.000266
  151, 13307, 731576.3, 3544716,        22.427085,         1.324349,        16.934421,        -0.099608,         0.014767,        -6.745119,        -0.352410,         0.076536,        -4.604486,         0.077505,         0.033575,         2.308392,         5.500000,         8.427806,        -2.927806,        -0.768755,         0.571194,         0.069302,         0.005478
  152, 13309, 898776.3, 3563384,        22.228511,         1.345674,        16.518493,        -0.101159,         0.014194,        -7.126785,        -0.305392,         0.075420,        -4.049212,         0.050079,         0.033425,         1.498229,         8.600000,         4.364565,         4.235435,         1.113910,         0.543424,         0.072324,         0.012042
  153, 13311, 796905.6, 3841086,        26.598193,         1.333140,        19.951534,        -0.143989,         0.015714,        -9.163000,        -0.282387,         0.091631,        -3.081803,         0.020378,         0.034454,         0.591443,        13.600000,         8.722204,         4.877796,         1.262861,         0.522149,         0.042725,         0.008861
  154, 13313, 686891.4, 3855274,        25.497494,         1.297537,        19.650685,        -0.129748,         0.014995,        -8.652585,        -0.345291,         0.084725,        -4.075416,         0.055372,         0.033279,         1.663852,        12.000000,        12.807179,        -0.807179,        -0.207372,         0.529822,         0.027832,         0.000153
  155, 13315, 838551.5, 3538547,        21.693832,         1.358017,        15.974644,        -0.096277,         0.014404,        -6.684182,        -0.322872,         0.075426,        -4.280632,         0.067143,         0.033810,         1.985899,         7.600000,         4.964453,         2.635547,         0.686789,         0.548817,         0.055079,         0.003422
  156, 13317, 891228.5, 3749769,        26.260394,         1.284919,        20.437390,        -0.136783,         0.014449,        -9.466801,        -0.268534,         0.078616,        -3.415779,         0.001705,         0.031996,         0.053303,        10.400000,        12.117592,        -1.717592,        -0.442258,         0.534309,         0.032191,         0.000810
  157, 13319, 858796.9, 3637891,        24.404390,         1.269233,        19.227671,        -0.117382,         0.013836,        -8.483651,        -0.299309,         0.074464,        -4.019492,         0.024811,         0.032036,         0.774484,         8.800000,         9.128546,        -0.328546,        -0.087141,         0.552086,         0.087897,         0.000091
  158, 13321, 801018.1, 3487328,        20.871637,         1.470317,        14.195329,        -0.089579,         0.015502,        -5.778412,        -0.338248,         0.078975,        -4.282987,         0.087129,         0.036500,         2.387132,         6.300000,         8.316193,        -2.016193,        -0.518987,         0.545081,         0.031607,         0.001094
