Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_PctRural, se_PctRural, t_PctRural, est_PctPov, se_PctPov, t_PctPov, est_PctBlack, se_PctBlack, t_PctBlack, y, yhat, residual, std_residual, localR2, influence, CooksD
  100, 13205, 766238.6, 3453930,        18.697196,         2.444988,         7.647153,        -0.068668,         0.022730,        -3.021070,        -0.360146,         0.121524,        -2.963568,         0.121464,         0.055233,         2.199129,         7.800000,        10.321223,        -2.521223,        -0.677451,         0.546752,         0.068453,         0.002068
  101, 13207, 790338.7, 3660608,        25.531500,         1.319869,        19.343960,        -0.133514,         0.015307,        -8.722150,        -0.278916,         0.083919,        -3.323649,         0.018022,         0.035218,         0.511733,        12.900000,        12.228318,         0.671682,         0.178147,         0.597232,         0.043893,         0.000089
  102, 13209, 920887.4, 3568473,        19.640398,         1.866662,        10.521669,        -0.088268,         0.018357,        -4.808384,        -0.233561,         0.092494,        -2.525151,         0.044110,         0.039715,         1.110669,        10.100000,         6.461978,         3.638022,         0.977197,         0.520617,         0.067811,         0.004260
  103, 13211, 825920.1, 3717990,        27.667554,         1.385998,        19.962182,        -0.158520,         0.016396,        -9.667943,        -0.193737,         0.095679,        -2.024863,        -0.027128,         0.036967,        -0.733837,        11.000000,        12.247136,        -1.247136,        -0.330924,         0.562550,         0.044766,         0.000315
  104, 13213, 707834.3, 3854188,        25.179507,         1.989430,        12.656647,        -0.118071,         0.024765,        -4.767757,        -0.434567,         0.159217,        -2.729392,         0.126532,         0.052441,         2.412830,         5.500000,         9.793444,        -4.293444,        -1.152274,         0.605491,         0.066235,         0.005776
  105, 13215, 700833.7, 3598228,        22.372666,         1.560179,        14.339810,        -0.101636,         0.018243,        -5.571270,        -0.347518,         0.099784,        -3.482699,         0.079690,         0.047623,         1.673341,        16.600000,        18.607828,        -2.007828,        -0.574018,         0.643793,         0.177115,         0.004350
  106, 13217, 793263.9, 3719734,        27.696364,         1.385437,        19.991071,        -0.160723,         0.016476,        -9.754942,        -0.221214,         0.097472,        -2.269504,        -0.009041,         0.036440,        -0.248116,         9.500000,        12.093887,        -2.593887,        -0.680759,         0.575874,         0.023543,         0.000685
  107, 13219, 830735.9, 3750903,        28.515470,         1.443850,        19.749609,        -0.171342,         0.017761,        -9.647245,        -0.153598,         0.107785,        -1.425043,        -0.040542,         0.038794,        -1.045074,        28.400000,        10.691485,        17.708515,         4.805037,         0.547939,         0.086501,         0.134089
  108, 13221, 863291.8, 3756777,        28.486943,         1.508388,        18.885691,        -0.168929,         0.018442,        -9.159875,        -0.137865,         0.109730,        -1.256411,        -0.053214,         0.040260,        -1.321768,        12.800000,         8.044145,         4.755855,         1.269712,         0.535643,         0.056408,         0.005911
  109, 13223, 695329.2, 3758093,        27.039824,         1.594510,        16.958082,        -0.143242,         0.019665,        -7.283955,        -0.461479,         0.124511,        -3.706325,         0.102088,         0.041745,         2.445530,         7.600000,         9.959265,        -2.359265,        -0.641397,         0.623576,         0.090009,         0.002496
  110, 13225, 798061.4, 3609091,        23.007522,         1.409771,        16.320047,        -0.109026,         0.015673,        -6.956206,        -0.296656,         0.081178,        -3.654367,         0.042495,         0.036544,         1.162854,        15.200000,        11.224301,         3.975699,         1.052399,         0.604418,         0.040150,         0.002841
  111, 13227, 733846.7, 3812828,        27.309286,         1.686626,        16.191670,        -0.152000,         0.020362,        -7.464944,        -0.333428,         0.132044,        -2.525130,         0.061004,         0.042185,         1.446102,         9.000000,         7.931665,         1.068335,         0.285900,         0.601971,         0.060873,         0.000325
  112, 13229, 953533.8, 3482044,        18.638725,         2.712076,         6.872493,        -0.087985,         0.023539,        -3.737747,        -0.264189,         0.130720,        -2.021036,         0.095320,         0.057866,         1.647250,         6.300000,         7.579729,        -1.279729,        -0.353824,         0.612330,         0.120170,         0.001049
  113, 13231, 744180.8, 3665561,        25.531390,         1.347820,        18.942725,        -0.134407,         0.016029,        -8.385050,        -0.329567,         0.091036,        -3.620183,         0.048136,         0.037576,         1.281036,         9.300000,         8.639087,         0.660913,         0.177246,         0.614761,         0.064863,         0.000134
  114, 13233, 668031.4, 3764766,        26.573909,         1.670221,        15.910416,        -0.130883,         0.021420,        -6.110385,        -0.555955,         0.138710,        -4.008026,         0.140370,         0.045606,         3.077899,         6.800000,        10.815419,        -4.015419,        -1.076518,         0.632586,         0.064257,         0.004881
  115, 13235, 833819.6, 3567447,        20.717000,         1.633885,        12.679598,        -0.091711,         0.016455,        -5.573389,        -0.287903,         0.083191,        -3.460729,         0.060053,         0.037378,         1.606647,        10.700000,        10.488630,         0.211370,         0.055826,         0.575861,         0.035842,         0.000007
  116, 13237, 840169.1, 3695254,        26.792405,         1.380916,        19.401908,        -0.145428,         0.015827,        -9.188835,        -0.219663,         0.088415,        -2.484450,        -0.019925,         0.036604,        -0.544337,        11.700000,        12.865669,        -1.165669,        -0.306488,         0.567530,         0.027117,         0.000161
  117, 13239, 686875.4, 3524124,        19.938606,         2.101376,         9.488358,        -0.076743,         0.021189,        -3.621913,        -0.335561,         0.116903,        -2.870428,         0.092779,         0.058495,         1.586108,         7.300000,         5.823211,         1.476789,         0.408066,         0.623753,         0.119125,         0.001381
  118, 13241, 824645.5, 3864805,        28.946875,         1.753802,        16.505215,        -0.178627,         0.022537,        -7.925863,        -0.141280,         0.146443,        -0.964748,        -0.033037,         0.047105,        -0.701358,        11.600000,         9.151176,         2.448824,         0.663099,         0.517122,         0.082733,         0.002432
  119, 13243, 712437.1, 3519627,        19.834717,         2.045356,         9.697438,        -0.077315,         0.020591,        -3.754887,        -0.334245,         0.109112,        -3.063314,         0.093909,         0.054724,         1.716049,         6.000000,         9.161675,        -3.161675,        -0.892170,         0.613757,         0.155351,         0.008979
  120, 13245, 954272.3, 3697862,        25.181684,         2.131237,        11.815523,        -0.121909,         0.021231,        -5.741997,        -0.228763,         0.107676,        -2.124543,        -0.024839,         0.044398,        -0.559478,        17.300000,        18.769040,        -1.469040,        -0.445945,         0.578971,         0.270136,         0.004514
  121, 13247, 777759, 3729605,        27.840812,         1.415120,        19.673812,        -0.163184,         0.016897,        -9.657556,        -0.236713,         0.101440,        -2.333519,         0.001163,         0.036761,         0.031625,        18.100000,        16.722048,         1.377952,         0.368396,         0.581161,         0.059032,         0.000522
  122, 13249, 752973.1, 3570222,        21.401431,         1.596530,        13.404969,        -0.094463,         0.017377,        -5.435993,        -0.317336,         0.088541,        -3.584061,         0.071331,         0.043188,         1.651642,         8.000000,         8.071782,        -0.071782,        -0.019219,         0.623306,         0.061796,         0.000001
  123, 13251, 1004028, 3641918,        21.997494,         2.323465,         9.467537,        -0.107861,         0.022711,        -4.749200,        -0.173649,         0.125644,        -1.382070,        -0.012026,         0.049352,        -0.243675,         8.600000,         8.930102,        -0.330102,        -0.089911,         0.555384,         0.093413,         0.000051
  124, 13253, 704495.6, 3422002,        18.016084,         3.027796,         5.950231,        -0.058428,         0.027344,        -2.136750,        -0.366760,         0.162354,        -2.259018,         0.128272,         0.073049,         1.755977,         7.800000,         7.488072,         0.311928,         0.090810,         0.506163,         0.206436,         0.000132
  125, 13255, 754916.2, 3685029,        26.366844,         1.355004,        19.458874,        -0.143917,         0.016033,        -8.976018,        -0.307879,         0.092178,        -3.340046,         0.034163,         0.036502,         0.935930,        11.100000,        14.843453,        -3.743453,        -0.983761,         0.604639,         0.026126,         0.001592
  126, 13257, 842085.9, 3827075,        29.440723,         1.620637,        18.166140,        -0.185429,         0.021257,        -8.723231,        -0.114260,         0.133555,        -0.855527,        -0.051254,         0.044108,        -1.162005,        13.100000,        14.932844,        -1.832844,        -0.494817,         0.516765,         0.077218,         0.001257
  127, 13259, 703256.8, 3552857,        20.782084,         1.826887,        11.375683,        -0.086125,         0.019515,        -4.413305,        -0.331453,         0.104173,        -3.181761,         0.084002,         0.052007,         1.615207,         8.000000,         7.092777,         0.907223,         0.254883,         0.636837,         0.147911,         0.000692
  128, 13261, 763457.1, 3551752,        20.685430,         1.690728,        12.234627,        -0.088696,         0.017764,        -4.992976,        -0.316879,         0.089315,        -3.547864,         0.078125,         0.043847,         1.781777,        15.900000,        12.435222,         3.464778,         0.924448,         0.612953,         0.055237,         0.003064
  129, 13263, 734217.9, 3623162,        23.625745,         1.401385,        16.858854,        -0.114740,         0.016535,        -6.939219,        -0.333560,         0.090162,        -3.699563,         0.062009,         0.040795,         1.520009,         7.100000,         7.952706,        -0.852706,        -0.242691,         0.629253,         0.169709,         0.000738
  130, 13265, 884376.9, 3717493,        27.089792,         1.566017,        17.298530,        -0.146418,         0.017474,        -8.379044,        -0.193156,         0.096119,        -2.009559,        -0.038055,         0.039240,        -0.969798,         5.600000,         3.951246,         1.648754,         0.457485,         0.553403,         0.126435,         0.001858
  131, 13267, 963427.8, 3560039,        19.217058,         2.200403,         8.733426,        -0.091326,         0.020954,        -4.358374,        -0.201567,         0.110553,        -1.823263,         0.042392,         0.045119,         0.939556,         6.500000,         8.798031,        -2.298031,        -0.606947,         0.527615,         0.035842,         0.000840
  132, 13269, 759410.8, 3608179,        23.039230,         1.416355,        16.266563,        -0.109369,         0.016195,        -6.753421,        -0.313715,         0.085188,        -3.682624,         0.054559,         0.039100,         1.395362,         7.100000,         5.205194,         1.894806,         0.510932,         0.621828,         0.075003,         0.001298
  133, 13271, 882069.4, 3534470,        18.922035,         1.913377,         9.889339,        -0.082409,         0.017695,        -4.657153,        -0.261421,         0.090604,        -2.885327,         0.070699,         0.038845,         1.820027,         8.600000,         8.237958,         0.362042,         0.095925,         0.529706,         0.041946,         0.000025
  134, 13273, 743031.8, 3522636,        19.875275,         1.928382,        10.306709,        -0.079853,         0.019541,        -4.086380,        -0.329413,         0.099615,        -3.306880,         0.092239,         0.049655,         1.857614,         9.200000,        11.797883,        -2.597883,        -0.716655,         0.606052,         0.116194,         0.004141
  135, 13275, 795506.2, 3421725,        18.643305,         2.742233,         6.798586,        -0.070259,         0.023874,        -2.942869,        -0.376501,         0.133889,        -2.812046,         0.135664,         0.057479,         2.360227,        13.400000,        11.401834,         1.998166,         0.537226,         0.540407,         0.069565,         0.001323
  136, 13277, 831682.3, 3487715,        18.685509,         2.102202,         8.888541,        -0.076433,         0.019228,        -3.975025,        -0.314747,         0.100573,        -3.129535,         0.103134,         0.044193,         2.333723,        14.000000,        10.323671,         3.676329,         0.979917,         0.548679,         0.053355,         0.003319
  137, 13279, 941734.4, 3567586,        19.466237,         1.985710,         9.803160,        -0.089505,         0.019441,        -4.604034,        -0.217248,         0.099299,        -2.187827,         0.041084,         0.041683,         0.985641,        11.400000,        12.017499,        -0.617499,        -0.171186,         0.518705,         0.124870,         0.000256
  138, 13281, 797981.7, 3872640,        27.974459,         1.810354,        15.452483,        -0.165515,         0.022514,        -7.351677,        -0.187459,         0.150689,        -1.244015,        -0.001395,         0.047718,        -0.029238,        11.400000,         8.798515,         2.601485,         0.703537,         0.537970,         0.080385,         0.002654
  139, 13283, 919077.6, 3595170,        20.817967,         1.766099,        11.787543,        -0.093618,         0.018007,        -5.198952,        -0.242249,         0.090264,        -2.683772,         0.029578,         0.039579,         0.747331,         6.300000,        10.242200,        -3.942200,        -1.061068,         0.533919,         0.071614,         0.005327
  140, 13285, 682616.8, 3660254,        24.628583,         1.429226,        17.232112,        -0.122024,         0.018024,        -6.769916,        -0.434456,         0.108277,        -4.012437,         0.105230,         0.045825,         2.296363,        13.600000,        15.337945,        -1.737945,        -0.462263,         0.636860,         0.049325,         0.000680
  141, 13287, 819399.6, 3514927,        19.212872,         1.905344,        10.083674,        -0.079944,         0.018122,        -4.411469,        -0.306889,         0.092643,        -3.312610,         0.090595,         0.041947,         2.159766,         7.200000,         9.733350,        -2.533350,        -0.696716,         0.563038,         0.110766,         0.003708
  142, 13289, 832935, 3623868,        23.494623,         1.415751,        16.595167,        -0.112114,         0.015528,        -7.219911,        -0.282337,         0.080497,        -3.507406,         0.026196,         0.036111,         0.725423,         4.800000,         6.145666,        -1.345666,        -0.359394,         0.587368,         0.057089,         0.000480
  143, 13291, 777040.1, 3858779,        27.581783,         1.780050,        15.494948,        -0.159725,         0.021761,        -7.339813,        -0.225600,         0.145778,        -1.547555,         0.020375,         0.045908,         0.443822,        10.100000,         7.482873,         2.617127,         0.732462,         0.561207,         0.141350,         0.005417
  144, 13293, 752165.2, 3639192,        24.448551,         1.349780,        18.112984,        -0.123045,         0.015880,        -7.748661,        -0.319512,         0.087064,        -3.669837,         0.048127,         0.037840,         1.271852,         9.000000,        13.053828,        -4.053828,        -1.066415,         0.618836,         0.028113,         0.002018
  145, 13295, 658870.4, 3842167,        24.393692,         2.128643,        11.459738,        -0.096237,         0.028760,        -3.346260,        -0.599597,         0.177716,        -3.373902,         0.187969,         0.060689,         3.097279,         8.400000,        13.108544,        -4.708544,        -1.342428,         0.613305,         0.172575,         0.023053
  146, 13297, 800384.3, 3742691,        28.270402,         1.427432,        19.805076,        -0.169111,         0.017295,        -9.777959,        -0.190096,         0.105132,        -1.808170,        -0.020479,         0.037547,        -0.545415,         9.400000,        15.035356,        -5.635356,        -1.480005,         0.565278,         0.024890,         0.003429
  147, 13299, 938349.6, 3446675,        18.807464,         2.938334,         6.400723,        -0.088284,         0.025722,        -3.432238,        -0.299348,         0.145918,        -2.051490,         0.114781,         0.062671,         1.831479,        10.400000,        10.676743,        -0.276743,        -0.074001,         0.639735,         0.059378,         0.000021
  148, 13301, 902471.1, 3699878,        26.143704,         1.676856,        15.590902,        -0.133400,         0.017886,        -7.458245,        -0.222181,         0.093988,        -2.363941,        -0.027191,         0.040097,        -0.678129,         4.200000,         3.922915,         0.277085,         0.076889,         0.562307,         0.126549,         0.000053
  149, 13303, 894704.3, 3648583,        23.926078,         1.599239,        14.960916,        -0.112817,         0.016900,        -6.675395,        -0.261576,         0.086445,        -3.025915,         0.003985,         0.039419,         0.101086,         9.800000,        10.912660,        -1.112660,        -0.300339,         0.567106,         0.076920,         0.000461
  150, 13305, 986832.8, 3494323,        19.023537,         2.921649,         6.511234,        -0.093408,         0.025174,        -3.710469,        -0.245696,         0.140586,        -1.747657,         0.085550,         0.063490,         1.347440,         9.600000,         9.883568,        -0.283568,        -0.076397,         0.637893,         0.073385,         0.000028
  151, 13307, 731576.3, 3544716,        20.531972,         1.800189,        11.405456,        -0.085371,         0.018907,        -4.515398,        -0.326009,         0.097203,        -3.353916,         0.083926,         0.048730,         1.722268,         5.500000,         8.872715,        -3.372715,        -0.931006,         0.623628,         0.117344,         0.007067
  152, 13309, 898776.3, 3563384,        19.676502,         1.807888,        10.883698,        -0.087088,         0.017568,        -4.957200,        -0.249081,         0.088557,        -2.812663,         0.050958,         0.038374,         1.327925,         8.600000,         4.952280,         3.647720,         1.007925,         0.527792,         0.119104,         0.008425
  153, 13311, 796905.6, 3841086,        28.582087,         1.677912,        17.034317,        -0.174207,         0.021028,        -8.284629,        -0.176172,         0.137634,        -1.280004,        -0.011304,         0.043669,        -0.258850,        13.600000,         8.929962,         4.670038,         1.251453,         0.548425,         0.063411,         0.006503
  154, 13313, 686891.4, 3855274,        24.474271,         2.100238,        11.653092,        -0.104160,         0.027046,        -3.851167,        -0.506701,         0.169414,        -2.990907,         0.159743,         0.057374,         2.784246,        12.000000,        12.207216,        -0.207216,        -0.055252,         0.608355,         0.053997,         0.000011
  155, 13315, 838551.5, 3538547,        19.592759,         1.793470,        10.924498,        -0.084198,         0.017164,        -4.905592,        -0.288637,         0.087414,        -3.301955,         0.075524,         0.038778,         1.947599,         7.600000,         5.316609,         2.283391,         0.620364,         0.560011,         0.088819,         0.002301
  156, 13317, 891228.5, 3749769,        27.962051,         1.636165,        17.089996,        -0.159172,         0.018915,        -8.415137,        -0.150957,         0.107657,        -1.402208,        -0.054321,         0.040961,        -1.326172,        10.400000,        12.568266,        -2.168266,        -0.580414,         0.538262,         0.061387,         0.001351
  157, 13319, 858796.9, 3637891,        23.916868,         1.456211,        16.424038,        -0.114371,         0.015790,        -7.243026,        -0.271957,         0.081857,        -3.322330,         0.013616,         0.037177,         0.366235,         8.800000,         8.890582,        -0.090582,        -0.025045,         0.576505,         0.120216,         0.000005
  158, 13321, 801018.1, 3487328,        18.929377,         2.092550,         9.046081,        -0.075227,         0.019763,        -3.806492,        -0.330297,         0.102164,        -3.233022,         0.105827,         0.046739,         2.264206,         6.300000,         8.176916,        -1.876916,        -0.499318,         0.559498,         0.049672,         0.000799
