Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
  100, 100, 309623.17, 24691.81,        -1.013365,         0.426214,        -2.377594,        38.877092,         2.318708,        16.766706,        -4.327815,         0.332736,       -13.006756,        31.932756,         2.590469,        12.327016,         0.491862,         0.094091,         5.227539,         7.000000,        12.738887,         0.814011,         0.108014
  101, 101, 317273.81, 16350.36,         4.096083,         0.286272,        14.308352,        25.201495,         1.524278,        16.533398,        -5.890396,         0.219245,       -26.866763,        20.496975,         1.572366,        13.035755,        -0.033813,         0.058598,        -0.577030,        13.000000,        24.123396,         0.755465,         0.123587
  102, 102, 330127.65, 26472.36,         7.610302,         0.443836,        17.146653,         9.059044,         2.035632,         4.450236,        -6.290736,         0.432548,       -14.543446,        11.603852,         1.705749,         6.802790,        -0.328214,         0.075223,        -4.363183,        18.000000,        19.994567,         0.677587,         0.220331
  103, 103, 330024.3, 22050.13,         8.230511,         0.415519,        19.807785,         8.315199,         1.800115,         4.619259,        -6.504106,         0.412893,       -15.752536,         9.114558,         1.560099,         5.842296,        -0.362166,         0.068879,        -5.257980,        24.000000,        29.430605,         0.675632,         0.138766
  104, 104, 335366.5, 8522.69,        10.570103,         0.229342,        46.088788,         3.739182,         0.802140,         4.661508,        -6.543031,         0.183171,       -35.720938,        -4.342394,         1.007303,        -4.310909,        -0.496843,         0.048816,       -10.177853,        45.000000,       113.582699,         0.692883,         0.086085
  105, 105, 330795.7, 8625.57,        10.478403,         0.261735,        40.034455,         4.649335,         0.853279,         5.448790,        -6.508568,         0.197311,       -32.986409,        -1.810223,         1.007217,        -1.797252,        -0.610735,         0.049949,       -12.227172,        56.000000,        45.238543,         0.687199,         0.070863
  106, 106, 324461.1, 12021.3,         8.745709,         0.355032,        24.633561,         8.910784,         1.227186,         7.261152,        -6.671530,         0.267990,       -24.894710,         7.358995,         1.033892,         7.117758,        -0.432367,         0.053390,        -8.098249,        33.000000,        34.835430,         0.715250,         0.096452
  107, 107, 333249.02, 19193.73,         8.482396,         0.384472,        22.062475,         7.153017,         1.659712,         4.309796,        -6.171382,         0.376327,       -16.398969,         5.558480,         1.469982,         3.781325,        -0.353856,         0.063552,        -5.567985,        35.000000,        40.363324,         0.676334,         0.118022
  108, 108, 330905.38, 16199.04,         9.207971,         0.348096,        26.452426,         8.214210,         1.404078,         5.850254,        -7.260345,         0.311775,       -23.287161,         7.468243,         1.239679,         6.024336,        -0.417506,         0.057740,        -7.230778,        36.000000,        89.142617,         0.719931,         0.263849
  109, 109, 338740.71, 9995.65,        10.260736,         0.241733,        42.446601,         3.840631,         0.935867,         4.103823,        -6.799621,         0.215058,       -31.617590,        -2.577258,         1.021857,        -2.522133,        -0.363454,         0.049723,        -7.309638,        58.000000,        65.672340,         0.709763,         0.082427
  110, 110, 345541.9, -607.56,         8.318732,         0.209962,        39.620253,         3.300694,         0.501319,         6.584023,        -5.350369,         0.139096,       -38.465341,        -1.316131,         0.573047,        -2.296725,         0.043310,         0.041459,         1.044661,        37.000000,        49.636334,         0.656997,         0.101157
  111, 111, 348908.69, -5077.51,         7.443811,         0.209538,        35.524801,         2.911204,         0.506816,         5.744103,        -4.841513,         0.131466,       -36.827047,        -3.785916,         0.456118,        -8.300294,         0.342057,         0.040701,         8.404192,        53.000000,       138.990200,         0.678004,         0.149281
  112, 112, 343120.93, 5902.89,         9.574685,         0.205354,        46.625355,         5.305214,         0.588839,         9.009610,        -6.101011,         0.161321,       -37.819070,        -3.884690,         0.866403,        -4.483697,        -0.269143,         0.044565,        -6.039306,        49.000000,        57.562331,         0.677118,         0.123613
  113, 113, 377836.69, -36378.58,        21.787188,         0.530679,        41.055339,       -18.681104,         1.506680,       -12.398854,        -9.910203,         0.331168,       -29.924972,        -0.526501,         1.154661,        -0.455979,        -2.869207,         0.108796,       -26.372317,      1070.000000,       895.183872,         0.889955,         0.840623
  114, 114, 356153.1, -24448.15,         7.562334,         0.169401,        44.641629,        -4.827139,         0.387895,       -12.444460,        -4.359713,         0.147503,       -29.556705,        -5.304317,         0.334641,       -15.850784,         0.540745,         0.025797,        20.961390,       547.000000,       442.996145,         0.603269,         0.215934
  115, 115, 363934.49, -23252.2,         7.600983,         0.215684,        35.241357,        -2.609109,         0.643092,        -4.057132,        -4.798309,         0.135094,       -35.518217,        -0.333307,         0.427044,        -0.780499,         0.411978,         0.037762,        10.909736,       660.000000,       385.804803,         0.737474,         0.152696
  116, 116, 362715.03, -62961.03,        29.167648,         2.062674,        14.140698,      -126.283291,        14.204511,        -8.890365,        -0.103189,         1.617565,        -0.063793,       -95.024737,        11.487472,        -8.272032,        -0.489596,         0.159873,        -3.062410,       175.000000,       172.286217,         0.949761,         0.999788
  117, 117, 355515.39, -15862.17,         7.164504,         0.173536,        41.285413,        -0.104200,         0.419194,        -0.248572,        -4.770197,         0.127514,       -37.409106,        -6.183012,         0.346690,       -17.834422,         0.603661,         0.030302,        19.921518,       594.000000,       402.737672,         0.693102,         0.177270
  118, 118, 350331.74, 2259.59,         7.573433,         0.225945,        33.518950,         5.246458,         0.559625,         9.374946,        -5.979276,         0.155695,       -38.403709,         2.390502,         0.800740,         2.985366,         0.293773,         0.042322,         6.941396,       189.000000,       119.136654,         0.723723,         0.171726
  119, 119, 390869.17, -52824.71,        10.350300,         0.695374,        14.884509,        -0.547863,         2.914695,        -0.187966,        -6.049121,         0.892877,        -6.774863,       -12.561474,         2.717905,        -4.621749,         0.182459,         0.128194,         1.423308,       121.000000,       147.602328,         0.967298,         0.665243
  120, 120, 391663.46, -13955.69,         7.817277,         0.502912,        15.544018,         3.778428,         2.113735,         1.787560,        -2.178059,         0.318020,        -6.848815,       -12.014226,         2.223815,        -5.402528,        -0.516578,         0.109880,        -4.701310,       125.000000,       133.598847,         0.694023,         0.865009
  121, 121, 381676.42, -24737.89,         9.156131,         0.326638,        28.031451,        10.226239,         1.177131,         8.687430,        -5.410854,         0.163228,       -33.149012,        -8.078592,         1.585401,        -5.095616,        -0.366890,         0.067043,        -5.472429,       175.000000,       106.254826,         0.881641,         0.189049
  122, 122, 396227.77, -39792.02,        10.878174,         0.423331,        25.696599,        -1.236017,         2.036436,        -0.606951,        -9.613243,         0.414036,       -23.218377,        -2.299812,         1.301080,        -1.767617,         0.545285,         0.096238,         5.665980,        85.000000,        82.795918,         0.925503,         0.219159
  123, 123, 365535.4, -28214.23,         9.034374,         0.264820,        34.115157,        -7.469792,         0.889050,        -8.401990,        -4.802087,         0.138672,       -34.629027,         1.307600,         0.558629,         2.340732,         0.092102,         0.040961,         2.248543,       200.000000,       428.617976,         0.716519,         0.408661
  124, 124, 358761.78, -6929.68,         6.428426,         0.235326,        27.317150,         6.301939,         0.637850,         9.879970,        -5.507818,         0.145128,       -37.951531,        -1.850994,         0.719312,        -2.573283,         0.658149,         0.048200,        13.654523,       389.000000,       323.261838,         0.796758,         0.279355
  125, 125, 376070.01, -56303.59,        13.345040,         0.906320,        14.724429,         6.096086,         3.304773,         1.844631,       -11.344943,         0.734353,       -15.448901,         5.590458,         2.707498,         2.064806,        -0.657920,         0.122402,        -5.375057,       381.000000,       333.321734,         0.973985,         0.751583
  126, 126, 353788.69, -7340.62,         6.827818,         0.215859,        31.630929,         5.126036,         0.556612,         9.209352,        -5.154026,         0.134366,       -38.358188,        -6.254956,         0.508575,       -12.298992,         0.615458,         0.043050,        14.296405,       173.000000,       178.526413,         0.744145,         0.155321
  127, 127, 371670.71, -21543.62,         9.976665,         0.246956,        40.398602,        -5.877120,         0.874685,        -6.719125,        -6.183195,         0.131882,       -46.884184,        -1.378728,         1.162886,        -1.185609,         0.027488,         0.049813,         0.551819,       206.000000,       295.924834,         0.832370,         0.287788
  128, 128, 367522.64, -7189.91,         7.351073,         0.288868,        25.447836,         2.971584,         0.849537,         3.497884,        -5.838876,         0.179685,       -32.495065,        -1.977311,         1.095416,        -1.805077,         0.518168,         0.061590,         8.413234,       142.000000,       168.411881,         0.855070,         0.332469
  129, 129, 361892.77, -18166,         6.780151,         0.209683,        32.335173,         1.047887,         0.564073,         1.857715,        -4.966956,         0.137719,       -36.065784,        -1.771813,         0.411774,        -4.302876,         0.608679,         0.038886,        15.652816,       148.000000,        96.657503,         0.757812,         0.133210
  130, 130, 366450.66, -74634.65,        28.632797,         2.097502,        13.650903,      -127.606495,        14.562538,        -8.762655,         1.076168,         1.664541,         0.646525,       -98.487455,        11.907996,        -8.270700,        -0.407878,         0.161082,        -2.532120,       141.000000,       145.079268,         0.949297,         0.999503
  131, 131, 355381.88, -79216.89,        -4.698846,         1.146370,        -4.098893,        30.197885,         3.029207,         9.968907,        -0.101673,         1.613384,        -0.063018,        30.393278,         4.563229,         6.660476,         1.106680,         0.207380,         5.336472,       106.000000,       105.984197,         0.970148,         0.997146
  132, 132, 353694.67, -32885.23,         8.952435,         0.170249,        52.584418,        -9.409362,         0.403533,       -23.317448,        -4.531671,         0.183750,       -24.662158,        -4.501948,         0.344425,       -13.070904,         0.250066,         0.018001,        13.891458,       116.000000,       455.811484,         0.458796,         0.417081
  133, 133, 378726.25, -28678.9,        12.019305,         0.307639,        39.069565,         3.112612,         1.151553,         2.702970,        -6.157493,         0.162999,       -37.776211,        -9.836035,         1.455832,        -6.756297,        -0.859323,         0.065373,       -13.144895,        84.000000,       133.983380,         0.875708,         0.330607
  134, 134, 365246.77, -57670.24,        15.876505,         1.485597,        10.686951,        -6.155769,         5.185588,        -1.187092,       -11.225959,         0.975190,       -11.511560,       -11.896729,         4.086321,        -2.911354,        -0.578118,         0.176559,        -3.274356,        78.000000,       101.245952,         0.958243,         0.891305
  135, 135, 389517.13, -31493.43,         6.772292,         0.305774,        22.148017,        22.370311,         1.578713,        14.169968,        -6.109164,         0.215090,       -28.402819,         3.018668,         1.467977,         2.056346,        -0.079141,         0.072288,        -1.094806,        88.000000,        35.185447,         0.918441,         0.215647
  136, 136, 344415.42, 11511.89,         9.176860,         0.274366,        33.447516,         4.069599,         0.858612,         4.739741,        -5.831845,         0.276457,       -21.094975,        -3.272365,         1.116366,        -2.931266,        -0.191107,         0.045913,        -4.162371,        31.000000,        26.404549,         0.714976,         0.205549
  137, 137, 365053.58, -11168.12,         6.845324,         0.256301,        26.708120,         3.544984,         0.692109,         5.122005,        -5.577386,         0.156270,       -35.690803,        -1.407917,         0.934920,        -1.505923,         0.604766,         0.054220,        11.153862,        60.000000,        70.091438,         0.833493,         0.132298
  138, 138, 387334.51, -21934.03,         6.345661,         0.404881,        15.672889,        19.819131,         1.610896,        12.303169,        -4.842733,         0.188940,       -25.631070,        -1.268579,         1.842721,        -0.688427,        -0.107764,         0.078569,        -1.371571,        25.000000,        88.151167,         0.876417,         0.554347
  139, 139, 393097.28, -22717.2,         5.916184,         0.438753,        13.484086,        20.324507,         1.975305,        10.289302,        -3.719710,         0.251872,       -14.768273,        -2.308724,         1.971704,        -1.170929,        -0.231701,         0.095261,        -2.432280,        57.000000,        46.472007,         0.835232,         0.659586
  140, 140, 380945.88, -17224.24,         7.516031,         0.335868,        22.377941,         7.250470,         1.121036,         6.467648,        -4.947145,         0.171667,       -28.818309,        -6.073731,         1.636804,        -3.710727,         0.136627,         0.067238,         2.031974,        17.000000,        11.484590,         0.850189,         0.222238
  141, 141, 367373.14, -14712.42,         7.570291,         0.245858,        30.791303,         0.310876,         0.704165,         0.441481,        -5.654789,         0.147151,       -38.428482,        -0.977744,         0.952432,        -1.026576,         0.483341,         0.052071,         9.282305,        47.000000,        51.481410,         0.828595,         0.134876
  142, 142, 374567.12, -13256.38,         8.060525,         0.308234,        26.150671,         0.955797,         1.156403,         0.826526,        -5.278233,         0.152945,       -34.510748,        -7.776018,         1.590800,        -4.888117,         0.356347,         0.063303,         5.629191,        51.000000,        79.147899,         0.845702,         0.207651
  143, 143, 380862.18, -12688.75,         6.908284,         0.346058,        19.962774,         5.448395,         1.213940,         4.488191,        -4.369492,         0.191746,       -22.787874,        -5.650760,         1.555966,        -3.631673,         0.234999,         0.070056,         3.354443,        11.000000,        12.592280,         0.811973,         0.248840
  144, 144, 383629.18, -9335.24,         6.972507,         0.381029,        18.299173,         5.121198,         1.393536,         3.674965,        -3.316265,         0.229792,       -14.431609,        -6.982201,         1.525068,        -4.578288,        -0.090885,         0.081011,        -1.121884,        23.000000,        32.851825,         0.768046,         0.172166
  145, 145, 394378.41, -45752.97,        11.263182,         0.551584,        20.419691,        -5.204408,         2.354957,        -2.209980,        -8.721382,         0.567307,       -15.373308,        -7.727022,         1.593950,        -4.847719,         0.553240,         0.104648,         5.286703,        64.000000,        58.888372,         0.952633,         0.413688
  146, 146, 402514.52, -43075.49,         6.675614,         0.988459,         6.753557,         4.844316,         3.362052,         1.440881,        -4.040438,         1.193387,        -3.385690,        -9.866696,         2.015306,        -4.895881,         0.585062,         0.115040,         5.085741,        61.000000,        45.223730,         0.756648,         0.660635
  147, 147, 402518.42, -36236.31,         6.454908,         0.702550,         9.187832,         9.269075,         2.886767,         3.210885,        -4.965281,         0.891592,        -5.569005,        -3.494785,         1.714423,        -2.038461,         0.469363,         0.112644,         4.166777,        37.000000,        31.387589,         0.687472,         0.311459
  148, 148, 396061.3, -30927.23,         5.814850,         0.332454,        17.490702,        21.681275,         1.781134,        12.172736,        -5.187399,         0.243512,       -21.302412,         1.212534,         1.598043,         0.758762,         0.128499,         0.079558,         1.615157,        22.000000,        16.050403,         0.881291,         0.115217
  149, 149, 408226.18, -35513.98,         4.551178,         1.226844,         3.709663,        16.490214,         4.075358,         4.046323,        -2.998940,         1.622742,        -1.848070,        -7.061750,         2.277502,        -3.100656,         0.533718,         0.135604,         3.935872,        18.000000,        27.583011,         0.643725,         0.490452
  150, 150, 403471.42, -31311.84,         4.571237,         0.498995,         9.160884,        11.889380,         2.956933,         4.020849,        -2.072018,         0.593579,        -3.490719,        -4.784094,         1.754514,        -2.726734,         0.232873,         0.110170,         2.113757,        20.000000,        30.972345,         0.534028,         0.234307
  151, 151, 406033.77, -29345.02,         4.611634,         0.572496,         8.055315,        11.646172,         3.595035,         3.239516,        -2.234307,         0.659667,        -3.387023,        -4.936156,         1.844497,        -2.676152,         0.267807,         0.122867,         2.179647,        20.000000,        32.932648,         0.543007,         0.338956
  152, 152, 399386.5, -22290.57,         6.129129,         0.450246,        13.612843,        11.394077,         2.230549,         5.108195,        -1.390530,         0.351940,        -3.951040,        -8.305456,         1.936346,        -4.289243,        -0.458093,         0.113968,        -4.019477,        18.000000,        27.773371,         0.584628,         0.393055
  153, 153, 397587.4, -62378.67,         8.443879,         0.790797,        10.677684,        -4.725307,         3.797527,        -1.244311,        -1.660823,         1.472028,        -1.128255,       -24.951592,         5.066925,        -4.924405,         0.362858,         0.155468,         2.333969,        25.000000,        30.308607,         0.921453,         0.771613
  154, 154, 391305.58, -63700.85,         9.390901,         0.785460,        11.955921,        -2.381694,         3.995624,        -0.596076,        -2.082177,         1.459012,        -1.427114,       -24.314583,         4.957585,        -4.904522,         0.027799,         0.207986,         0.133660,        11.000000,        18.002509,         0.955413,         0.360791
  155, 155, 396203.55, -57412.21,         9.071610,         0.724513,        12.520976,        -7.791719,         3.449846,        -2.258570,        -2.091798,         1.366646,        -1.530607,       -25.072562,         4.711265,        -5.321833,         0.383498,         0.135009,         2.840530,        23.000000,        25.566702,         0.938681,         0.406577
  156, 156, 397924.17, -52596.47,         9.008074,         0.764314,        11.785834,        -6.219262,         3.119660,        -1.993571,        -3.823018,         1.032385,        -3.703094,       -18.287676,         2.827698,        -6.467336,         0.500693,         0.112058,         4.468176,        28.000000,        25.656264,         0.909108,         0.261712
  157, 157, 382876.06, -53653.14,        11.359493,         0.788460,        14.407198,         6.293021,         3.011099,         2.089942,        -8.920278,         0.729179,       -12.233319,        -1.071905,         2.518888,        -0.425547,        -0.229360,         0.113983,        -2.012219,        19.000000,        27.171226,         0.976904,         0.330222
  158, 158, 385919.86, -61374.5,        10.119260,         0.805790,        12.558191,        -0.785652,         3.902713,        -0.201309,        -4.124030,         1.025147,        -4.022865,       -17.165715,         3.677622,        -4.667613,        -0.083256,         0.149440,        -0.557120,        26.000000,        13.514463,         0.965256,         0.309107
  159, 159, 340110.86, -28521.01,         9.130180,         0.135634,        67.314836,        -7.497807,         0.274941,       -27.270611,        -4.856255,         0.159286,       -30.487661,        -2.020194,         0.269118,        -7.506709,         0.059847,         0.015535,         3.852283,        70.000000,       230.613855,         0.347584,         0.265114
  160, 160, 342259.81, -30180.57,         9.285307,         0.142970,        64.945718,        -7.623163,         0.295937,       -25.759455,        -4.887634,         0.170818,       -28.613126,        -3.025170,         0.277261,       -10.910906,         0.061096,         0.015378,         3.972895,       117.000000,       417.752108,         0.350579,         0.313082
  161, 161, 338829.19, -32435.83,         9.249548,         0.144653,        63.943192,        -7.721415,         0.283209,       -27.263973,        -4.730074,         0.177701,       -26.618187,        -1.508763,         0.275325,        -5.479937,        -0.007513,         0.015178,        -0.495006,       256.000000,       378.373582,         0.328192,         0.085487
  162, 162, 335964.11, -27144.87,         8.959057,         0.130084,        68.871571,        -7.612847,         0.250983,       -30.332101,        -4.905990,         0.146864,       -33.404904,         0.249820,         0.270993,         0.921870,         0.031792,         0.015903,         1.999146,       429.000000,       473.025123,         0.354003,         0.117455
  163, 163, 339454.02, -25208.35,         8.885296,         0.129373,        68.679451,        -7.090768,         0.260975,       -27.170325,        -4.764730,         0.144151,       -33.053631,        -1.719614,         0.272769,        -6.304279,         0.096565,         0.016393,         5.890612,       285.000000,       229.217510,         0.362191,         0.141165
  164, 164, 342858.93, -25291.03,         8.869549,         0.129648,        68.412665,        -6.678637,         0.275124,       -24.275020,        -4.748193,         0.143090,       -33.183266,        -3.376985,         0.281670,       -11.989135,         0.151874,         0.016580,         9.160291,       362.000000,       345.946247,         0.382494,         0.244135
  165, 165, 345601.8, -25527.73,         8.858252,         0.131609,        67.307465,        -6.629455,         0.289019,       -22.937765,        -4.820536,         0.142947,       -33.722605,        -4.387155,         0.294246,       -14.909825,         0.205496,         0.016969,        12.109912,       452.000000,       434.888460,         0.416263,         0.142080
  166, 166, 345909.97, -30691.34,         9.415143,         0.149185,        63.110434,        -7.926203,         0.322871,       -24.549103,        -5.069812,         0.173929,       -29.148713,        -4.238998,         0.299855,       -14.136847,         0.106298,         0.015629,         6.801267,       728.000000,       748.112023,         0.385044,         0.202997
  167, 167, 338436.09, -37186.98,         9.199455,         0.155343,        59.220089,        -7.355556,         0.302626,       -24.305735,        -4.193482,         0.203477,       -20.609099,        -1.590756,         0.308497,        -5.156476,        -0.076496,         0.015136,        -5.053898,       562.000000,       527.987132,         0.300117,         0.265506
  168, 168, 334457.21, -35114.84,         9.029017,         0.142349,        63.428544,        -7.224241,         0.271787,       -26.580498,        -4.513398,         0.175261,       -25.752425,         0.713053,         0.303391,         2.350276,        -0.079487,         0.014950,        -5.316709,       354.000000,       346.452793,         0.314157,         0.082835
  169, 169, 338261.22, -41722.33,         8.783904,         0.153148,        57.355529,        -6.243437,         0.321533,       -19.417718,        -3.497633,         0.193251,       -18.098950,        -0.597608,         0.333527,        -1.791781,        -0.124246,         0.015065,        -8.247469,      1072.000000,       468.981384,         0.264746,         0.104488
  170, 170, 329570.75, -34216.76,         8.609822,         0.140054,        61.475057,        -6.379713,         0.265829,       -23.999319,        -4.497445,         0.161819,       -27.793107,         3.880761,         0.320957,        12.091237,        -0.115430,         0.015235,        -7.576830,      1037.000000,       356.175950,         0.321937,         0.090068
  171, 171, 334989.23, -30867,         9.080285,         0.134767,        67.377555,        -7.685681,         0.255741,       -30.052612,        -4.912463,         0.158840,       -30.927037,         0.725662,         0.277390,         2.616032,        -0.023162,         0.015277,        -1.516147,       309.000000,       352.175104,         0.339885,         0.088387
  172, 172, 331704.61, -26241.59,         8.688960,         0.130688,        66.486482,        -7.356678,         0.243027,       -30.270998,        -4.858973,         0.139068,       -34.939658,         2.844278,         0.284689,         9.990814,        -0.006283,         0.016565,        -0.379275,       472.000000,       453.950180,         0.363054,         0.337730
  173, 173, 328431.53, -27940.2,         8.512348,         0.135164,        62.977940,        -6.690920,         0.248854,       -26.886959,        -4.815866,         0.142821,       -33.719540,         4.926587,         0.297581,        16.555442,        -0.072484,         0.016696,        -4.341510,       699.000000,       357.887189,         0.353752,         0.094465
  174, 174, 336081.28, -23805.64,         8.709647,         0.128522,        67.767773,        -7.165935,         0.248297,       -28.860319,        -4.685411,         0.137407,       -34.098681,         0.142119,         0.277313,         0.512485,         0.068244,         0.016839,         4.052844,       449.000000,       556.401794,         0.365490,         0.116026
  175, 175, 337470.12, -19925.9,         8.478222,         0.124966,        67.844397,        -6.300585,         0.250973,       -25.104651,        -4.422602,         0.126198,       -35.044992,        -0.632407,         0.291460,        -2.169792,         0.103593,         0.017279,         5.995453,       615.000000,       659.697099,         0.386757,         0.184754
  176, 176, 342348.74, -22559.69,         8.646707,         0.124660,        69.362414,        -6.117522,         0.265430,       -23.047596,        -4.616586,         0.131699,       -35.053940,        -3.233054,         0.287060,       -11.262633,         0.176044,         0.017271,        10.192776,       369.000000,       440.462335,         0.399840,         0.216200
  177, 177, 332725.59, -19390.99,         8.214314,         0.132305,        62.086215,        -6.431793,         0.249917,       -25.735665,        -4.140462,         0.129348,       -32.010345,         2.387552,         0.299078,         7.983030,         0.033532,         0.017593,         1.905987,       812.000000,       499.047648,         0.369750,         0.099764
  178, 178, 327487.37, -22298.2,         7.977461,         0.139987,        56.987335,        -6.190237,         0.257762,       -24.015332,        -4.060635,         0.136792,       -29.684693,         5.930059,         0.301755,        19.651882,        -0.057734,         0.017941,        -3.217936,       904.000000,       291.703293,         0.352426,         0.052939
  179, 179, 343411.59, -18219.15,         8.312813,         0.117608,        70.682540,        -5.047311,         0.267163,       -18.892271,        -4.359369,         0.114757,       -37.987731,        -3.462211,         0.299469,       -11.561184,         0.215032,         0.017718,        12.136378,      1215.000000,       682.236681,         0.453394,         0.190589
  180, 180, 349055.69, -20887.1,         8.386398,         0.126475,        66.308951,        -5.768598,         0.290942,       -19.827310,        -4.643919,         0.122285,       -37.976173,        -5.297321,         0.310353,       -17.068712,         0.333122,         0.019105,        17.436774,       802.000000,       584.490366,         0.534137,         0.133269
  181, 181, 351097.21, -27497.53,         8.882370,         0.147766,        60.111028,        -7.890295,         0.331269,       -23.818378,        -5.041222,         0.154225,       -32.687425,        -5.321775,         0.326044,       -16.322281,         0.315637,         0.018619,        16.952298,       983.000000,       714.617756,         0.503297,         0.218944
  182, 182, 297942.15, -33105.95,         3.428978,         0.275207,        12.459635,         9.073680,         0.590305,        15.371179,        -0.798534,         0.198799,        -4.016801,        -9.293082,         0.887746,       -10.468179,         0.520477,         0.048816,        10.661939,       639.000000,       170.052965,         0.433076,         0.081631
  183, 183, 308339.92, -26657.04,         5.852015,         0.233851,        25.024544,         1.494795,         0.560801,         2.665465,        -1.366779,         0.161518,        -8.462098,         3.626348,         0.686534,         5.282107,        -0.194966,         0.040100,        -4.862016,       251.000000,       182.715061,         0.176131,         0.136575
  184, 184, 322572.21, -26917.93,         7.651930,         0.152271,        50.252043,        -4.536572,         0.283810,       -15.984535,        -3.886573,         0.149263,       -26.038397,         9.355730,         0.325496,        28.742968,        -0.198075,         0.018856,       -10.504668,       160.000000,       372.804963,         0.330669,         0.128822
  185, 185, 322565.6, -29522.07,         7.725905,         0.153462,        50.344178,        -4.394165,         0.285368,       -15.398227,        -3.893089,         0.155217,       -25.081525,         8.955124,         0.334124,        26.801761,        -0.213194,         0.018522,       -11.510544,       233.000000,       366.938168,         0.324610,         0.096543
  186, 186, 293318.13, -17312.06,         3.832934,         0.332369,        11.532161,        12.739418,         0.732992,        17.380024,        -1.267406,         0.224625,        -5.642317,        -6.590783,         0.904316,        -7.288141,         0.185150,         0.062251,         2.974262,       166.000000,       100.608117,         0.478934,         0.198877
  187, 187, 315646.55, -31303.34,         7.264535,         0.183264,        39.639765,        -4.522646,         0.422457,       -10.705577,        -1.888753,         0.151830,       -12.439938,        16.456953,         0.517756,        31.785132,        -0.564315,         0.025250,       -22.349031,       259.000000,       277.773591,         0.263690,         0.080386
  188, 188, 304719.13, -27487.57,         4.831291,         0.257419,        18.768216,         4.659691,         0.584909,         7.966529,        -0.703614,         0.172466,        -4.079720,        -4.548959,         0.743761,        -6.116155,         0.097228,         0.044963,         2.162428,       151.000000,       171.619790,         0.211909,         0.136886
  189, 189, 321954.36, -32546,         7.593531,         0.158029,        48.051451,        -4.347369,         0.301035,       -14.441409,        -3.271930,         0.161786,       -20.223823,         8.872914,         0.352157,        25.195876,        -0.243408,         0.018116,       -13.436226,       270.000000,       270.625057,         0.309152,         0.058767
  190, 190, 311343.05, -41967,         5.613669,         0.212456,        26.422795,         0.495005,         0.471207,         1.050506,        -0.958411,         0.163296,        -5.869157,         2.924754,         0.622530,         4.698177,        -0.012419,         0.033450,        -0.371283,       474.000000,       232.847506,         0.294026,         0.054169
  191, 191, 318030.71, -27812.93,         7.015594,         0.171119,        40.998274,        -3.744995,         0.351866,       -10.643234,        -2.617003,         0.153251,       -17.076600,        14.232867,         0.393938,        36.129733,        -0.366217,         0.021537,       -17.004278,       139.000000,       275.408188,         0.294336,         0.086313
  192, 192, 315373.57, -24947.11,         7.153207,         0.185858,        38.487397,        -5.237828,         0.423576,       -12.365732,        -2.278315,         0.144151,       -15.805019,        21.043330,         0.517490,        40.664199,        -0.595391,         0.028466,       -20.915925,       213.000000,       256.804146,         0.257515,         0.087239
  193, 193, 308034.74, -32419.4,         6.001345,         0.218826,        27.425219,         1.207664,         0.511149,         2.362648,        -1.290169,         0.155376,        -8.303529,         0.530032,         0.682970,         0.776068,        -0.129480,         0.037853,        -3.420617,       195.000000,       226.214839,         0.233639,         0.111662
  194, 194, 314330.79, -21499.59,         7.191962,         0.198711,        36.193046,        -5.680431,         0.474500,       -11.971398,        -2.336638,         0.142699,       -16.374628,        22.959998,         0.620895,        36.978884,        -0.646298,         0.034022,       -18.996680,       195.000000,       229.146787,         0.222134,         0.108129
  195, 195, 313503.88, -27427.64,         7.261059,         0.198759,        36.531998,        -4.377079,         0.497454,        -8.798958,        -2.231708,         0.143896,       -15.509194,        18.000181,         0.623615,        28.864262,        -0.595388,         0.033071,       -18.003220,       114.000000,       200.947386,         0.238066,         0.184643
  196, 196, 311593.95, -29691.66,         6.939809,         0.205872,        33.709364,        -2.251661,         0.517301,        -4.352709,        -1.943564,         0.147828,       -13.147502,        11.690765,         0.640534,        18.251579,        -0.466371,         0.034218,       -13.629301,        89.000000,       233.701170,         0.223785,         0.102868
  197, 197, 320162.13, -24446.09,         7.083957,         0.163474,        43.333726,        -4.056352,         0.314773,       -12.886614,        -2.990522,         0.148902,       -20.083813,        12.715178,         0.346665,        36.678583,        -0.272426,         0.020559,       -13.250842,        95.000000,       250.106233,         0.310396,         0.034617
  198, 198, 321749.08, -23511,         7.273336,         0.157655,        46.134591,        -4.508663,         0.296588,       -15.201759,        -3.253225,         0.145776,       -22.316564,        11.058230,         0.329224,        33.588777,        -0.215983,         0.019778,       -10.920349,       116.000000,       234.348205,         0.322136,         0.078451
  199, 199, 302066.12, -24471.58,         4.315188,         0.288901,        14.936548,         6.750533,         0.661053,        10.211787,        -0.490732,         0.191895,        -2.557296,        -6.504882,         0.784557,        -8.291157,         0.171136,         0.050535,         3.386462,        82.000000,       162.236755,         0.237288,         0.212051
